#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 01 00 50  97  3.3  4.1  0.41  5.56  4.61 110 1018.1  21.1  22.2  16.0 99.0 99.00
2008 01 01 01 50  72  3.7  5.0  0.43  5.26  4.65 109 1019.2  21.2  22.2  16.4 99.0 99.00
2008 01 01 02 50  54  3.7  4.3  0.41  5.26  4.69 110 1020.5  21.2  22.2  16.6 99.0 99.00
2008 01 01 03 50  51  3.6  4.7  0.38  5.26  4.56 107 1021.4  21.1  22.2  17.1 99.0 99.00
2008 01 01 04 50  47  4.4  5.4  0.44  5.26  4.77 115 1022.4  21.1  22.2  17.1 99.0 99.00
2008 01 01 05 50  11 13.3 15.7  0.47  5.26  4.01 105 1023.1  18.9  22.0  13.6 99.0 99.00
2008 01 01 06 50  15 14.6 17.3  1.53  4.55  4.00  16 1023.8  18.0  21.9  11.8 99.0 99.00
2008 01 01 07 50  18 14.0 16.6  2.35  6.25  4.90   8 1024.7  17.7  21.9  11.4 99.0 99.00
2008 01 01 08 50  26 14.6 17.1  2.91  6.67  5.45  15 1025.9  17.6  21.9  10.5 99.0 99.00
2008 01 01 09 50  19 14.5 18.8  3.50  7.69  5.88   9 1027.2  17.2  21.9   9.2 99.0 99.00
2008 01 01 10 50  17 14.4 18.1  3.84  7.69  6.23  15 1028.7  16.8  21.9   9.5 99.0 99.00
2008 01 01 11 50  26 14.4 17.1  3.67  7.69  6.07  25 1029.7  16.5  21.5   8.6 99.0 99.00
2008 01 01 12 50  27 15.5 19.1  3.82  8.33  6.18  19 1030.3  16.0  21.5   7.5 99.0 99.00
2008 01 01 13 50  26 15.8 19.6  4.02  8.33  6.35  39 1031.2  15.9  21.5   7.9 99.0 99.00
2008 01 01 14 50  15 14.5 17.4  3.81  7.69  6.06  37 1033.4  15.4  21.5   7.5 99.0 99.00
