#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 03 02 50  97  6.7  8.5  0.91  6.25  4.19  82 1020.8  17.2  20.6   9.6 99.0 99.00
2010 01 03 03 50  92  5.9  8.5  1.00  5.88  4.33  85 1020.6  17.3  20.6   9.5 99.0 99.00
2010 01 03 04 50  92  6.3  8.9  0.99  5.88  4.29  77 1020.3  17.5  20.6  10.5 99.0 99.00
2010 01 03 05 50 103  5.9  7.4  0.96  5.56  4.24  65 1019.8  18.1  20.6  11.3 99.0 99.00
2010 01 03 06 50 134  5.0  6.4  0.96  5.56  4.45  65 1019.2  18.3  20.6  10.6 99.0 99.00
2010 01 03 07 50 157  5.1  6.6  0.89  5.88  4.36  81 1018.3  18.7  20.6  10.3 99.0 99.00
2010 01 03 08 50 136  3.6  5.2  0.89  5.56  4.59  73 1018.1  18.7  20.4   9.6 99.0 99.00
2010 01 03 09 50 105  2.1  3.6  0.90  5.88  4.48  70 1018.1  18.8  20.4   9.5 99.0 99.00
2010 01 03 10 50 109  3.0  4.3  1.01  5.88  4.71  78 1017.4  19.1  20.4  10.5 99.0 99.00
2010 01 03 11 50 142  2.4  5.2  1.08  5.88  4.99  76 1018.0  19.0  20.4   9.5 99.0 99.00
2010 01 03 12 50  63  5.2  7.5  1.03  5.88  4.78  62 1018.0  18.8  20.4  12.0 99.0 99.00
2010 01 03 13 50 118  1.7  3.1  1.12  5.88  4.99  62 1019.2  18.0  20.4  10.9 99.0 99.00
2010 01 03 14 50  98  4.3  5.6  1.14  6.67  4.91  85 1019.5  17.9  20.3  12.0 99.0 99.00
2010 01 03 15 50 112  4.7  5.8  1.14  5.88  5.07  77 1020.3  18.0  20.3  12.6 99.0 99.00
2010 01 03 16 50 127  4.4  5.2  1.01  5.88  4.75  80 1020.5  17.4  20.5  13.4 99.0 99.00
2010 01 03 17 50  93  4.0  5.2  1.13  5.00  4.83  51 1019.7  17.7  20.6  12.7 99.0 99.00
2010 01 03 18 50  68  3.1  4.1  1.16  5.56  4.88  53 1018.9  18.0  20.7  13.7 99.0 99.00
2010 01 03 19 50  48  2.9  3.8  1.22  6.25  4.87  69 1018.2  17.8  20.7  13.8 99.0 99.00
2010 01 03 20 50  53  4.9  6.5  1.25  5.88  4.70  56 1018.1  17.7  20.7  13.8 99.0 99.00
2010 01 03 21 50  29  9.0 10.8  1.33  6.25  4.71  57 1018.4  17.5  20.7  15.3 99.0 99.00
2010 01 03 22 50  21 10.0 12.0  1.52  6.25  4.78  36 1018.8  16.9  20.6  15.5 99.0 99.00
2010 01 03 23 50  27 10.1 12.1  1.82  6.67  4.80  48 1019.4  16.9  20.6  13.3 99.0 99.00
2010 01 04 00 50  28 10.3 12.6  1.83  6.25  4.84  46 1019.7  17.5  20.7  13.9 99.0 99.00
2010 01 04 01 50  32 10.8 12.5  1.96  6.67  4.99  56 1020.5  17.5  20.7  12.8 99.0 99.00
2010 01 04 02 50  40 10.0 12.5  2.16  6.67  5.10  62 1021.3  17.4  20.7  12.7 99.0 99.00
2010 01 04 03 50  42 10.1 11.9  2.17  7.14  5.09  63 1022.0  17.0  20.7  11.8 99.0 99.00
2010 01 04 04 50  36 10.3 11.7  2.44  7.14  5.41  67 1022.6  17.0  20.6  11.0 99.0 99.00
2010 01 04 05 50  39  9.9 11.9  2.54  7.69  5.60  73 1022.7  16.7  20.6  10.4 99.0 99.00
2010 01 04 06 50  37 10.0 11.8  2.83  7.69  5.79  71 1022.7  16.5  20.6  10.5 99.0 99.00
2010 01 04 07 50  30 10.0 12.5  2.51  8.33  5.56  73 1023.1  16.0  20.6  10.3 99.0 99.00
2010 01 04 08 50  29  9.5 11.2  2.45  7.14  5.43  68 1023.7  15.6  20.6   9.6 99.0 99.00
2010 01 04 09 50  21 10.1 12.1  2.58  7.69  5.66  73 1024.2  15.1  20.6   9.5 99.0 99.00
2010 01 04 10 50  20 10.5 12.5  2.51  7.69  5.63  70 1024.2  14.5  20.4   9.4 99.0 99.00
2010 01 04 11 50  16 10.9 13.0  2.54  7.69  5.46  75 1024.8  14.2  20.4   9.2 99.0 99.00
2010 01 04 12 50  17  9.8 12.0  2.59  7.69  5.54  75 1025.8  13.4  20.4   8.3 99.0 99.00
2010 01 04 13 50  23 10.8 12.6  2.33  8.33  5.41  75 1026.3  13.7  20.3   8.8 99.0 99.00
2010 01 04 14 50  14 10.4 12.8  2.60  7.69  5.40  75 1027.2  13.6  20.3   8.3 99.0 99.00
2010 01 04 15 50   4 10.1 12.4  2.55  7.69  5.43  71 1028.7  12.7  20.3   8.3 99.0 99.00
2010 01 04 16 50   4 10.3 13.0  2.40  7.69  5.38  69 1028.7  12.0  20.3   8.1 99.0 99.00
2010 01 04 17 50   2 10.3 12.2  2.42  7.69  5.32  70 1028.4  11.6  20.3   7.4 99.0 99.00
2010 01 04 18 50   2 10.9 13.6  2.27  7.69  5.01  74 1027.7  11.0  20.3   7.1 99.0 99.00
2010 01 04 19 50 357 10.7 13.3  2.37  7.69  5.24  75 1027.3  10.5  20.3   6.2 99.0 99.00
2010 01 04 23 50  18  9.3 11.6  1.94  7.14  5.06  73 1028.3  10.7  19.8   6.9 99.0 99.00
2010 01 05 00 50  16  8.9 10.9  1.95  6.25  5.14  39 1028.7  11.0  19.8   6.4 99.0 99.00
2010 01 05 01 50  15  8.4 11.0  2.03  7.14  5.19  71 1029.0  11.3  19.8   6.1 99.0 99.00
2010 01 05 02 50  18  9.3 11.7  1.95  6.67  5.10  47 1029.5  11.6  19.8   6.5 99.0 99.00
2010 01 05 03 50  22  7.6 10.8  1.88  6.67  5.02  53 1029.8  11.6  19.8   6.7 99.0 99.00
2010 01 05 04 50  23  7.1  9.3  1.69  6.67  4.88  52 1030.0  11.6  19.8   6.0 99.0 99.00
2010 01 05 05 50  29  7.4  9.9  1.66  6.25  4.96  44 1029.9  11.4  19.8   5.0 99.0 99.00
2010 01 05 06 50  31  8.2 10.6  1.73  6.25  4.90  51 1029.5  11.6  19.8   5.2 99.0 99.00
2010 01 05 07 50  20  8.2  9.7  1.59  5.88  4.74  38 1029.0  11.5  19.8   5.4 99.0 99.00
2010 01 05 08 50  27  7.6  9.5  1.51  6.25  4.77  53 1029.1  11.5  19.8   5.7 99.0 99.00
2010 01 05 09 50  31  7.8  9.4  1.50  6.25  4.70  63 1029.1  11.3  19.8   5.3 99.0 99.00
2010 01 05 10 50  22  7.3  9.9  1.33  6.67  4.54  71 1029.0  11.5  19.9   5.7 99.0 99.00
2010 01 05 11 50  31  6.7  9.0  1.42  5.56  4.70  45 1029.5  11.3  19.9   5.0 99.0 99.00
