#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 03 03 00 149  0.7  1.1  0.89 16.00  7.85 319 1017.7  12.5  12.9 999.0 99.0 99.00
2008 01 03 04 00 242  3.4  4.6  0.96 16.00  8.74 321 1018.1  12.2  12.9 999.0 99.0 99.00
2008 01 03 05 00 266  2.9  3.6  0.93 16.00  8.97 318 1018.1  10.8  12.9 999.0 99.0 99.00
2008 01 03 06 00 323  1.5  2.2  1.00 14.81  9.56 296 1018.3  11.5  12.8 999.0 99.0 99.00
2008 01 03 07 00   3  1.0  1.4  0.95 14.81  9.49 298 1018.2  11.8  12.8 999.0 99.0 99.00
2008 01 03 08 00  46  1.3  1.7  1.02 14.81  9.92 310 1017.9  11.8  12.7 999.0 99.0 99.00
2008 01 03 09 00 106  0.9  1.4  1.00 14.81 10.52 314 1017.8  11.6  12.7 999.0 99.0 99.00
2008 01 03 10 00 140  0.7  1.1  1.05 16.00 10.79 308 1017.7  11.3  12.7 999.0 99.0 99.00
2008 01 03 11 00 180  1.7  2.8  1.00 14.81 10.54 317 1017.5  11.4  12.7 999.0 99.0 99.00
2008 01 03 12 00 239  2.1  2.8  1.02 14.81 10.74 301 1017.7  11.1  12.7 999.0 99.0 99.00
2008 01 03 13 00 240  0.9  1.4  1.22 14.81 11.52 306 1017.1  10.8  12.7 999.0 99.0 99.00
2008 01 03 14 00 240  2.0  2.8  1.11 13.79 11.40 295 1017.4  10.8  12.7 999.0 99.0 99.00
2008 01 03 15 00 305  0.9  1.3  1.24 14.81 11.74 295 1017.9  11.3  12.7 999.0 99.0 99.00
2008 01 03 16 00  75  1.4  2.0  1.40 13.79 11.89 281 1017.9  11.3  12.7 999.0 99.0 99.00
2008 01 03 17 00  88  3.3  4.2  1.38 13.79 12.05 288 1017.7  11.3  12.8 999.0 99.0 99.00
2008 01 03 18 00  99  2.9  4.0  1.64 13.79 12.35 288 1018.4  12.1  12.8 999.0 99.0 99.00
2008 01 03 19 00 128  2.5  3.4  1.83 14.81 12.79 296 1018.7  12.3  12.8 999.0 99.0 99.00
2008 01 03 20 00 181  2.4  3.1  2.01 13.79 12.70 297 1018.6  12.2  12.7 999.0 99.0 99.00
2008 01 03 21 00 215  2.6  3.1  1.97 14.81 12.47 311 1017.9  12.2  12.7 999.0 99.0 99.00
2008 01 03 22 00 228  1.0  1.5  2.17 14.81 12.54 315 1016.8  12.2  12.8 999.0 99.0 99.00
2008 01 03 23 00 224  0.7  2.0  2.12 12.90 12.28 298 1016.4  12.4  12.9 999.0 99.0 99.00
2008 01 04 00 00 104  2.1  3.5  2.40 14.81 12.61 308 1016.3  12.2  12.9 999.0 99.0 99.00
2008 01 04 01 00 161  1.8  2.9  2.87 14.81 12.89 307 1017.0  12.2  12.9 999.0 99.0 99.00
2008 01 04 02 00 148  2.1  3.3  2.49 13.79 12.49 306 1016.8  12.1  12.9 999.0 99.0 99.00
2008 01 04 03 00 126  3.0  4.3  2.47 13.79 12.96 299 1016.6  12.1  12.9 999.0 99.0 99.00
2008 01 04 04 00 168  3.4  4.5  2.46 13.79 12.61 306 1017.0  12.1  12.9 999.0 99.0 99.00
2008 01 04 05 00 151  3.6  4.7  2.47 13.79 12.61 306 1017.3  12.4  12.9 999.0 99.0 99.00
2008 01 04 06 00 155  4.9  6.1  2.43 13.79 12.37 306 1017.5  12.5  12.9 999.0 99.0 99.00
2008 01 04 07 00 170  4.2  5.1  2.55 14.81 12.51 311 1018.5  12.6  13.0 999.0 99.0 99.00
2008 01 04 08 00 158  5.0  6.2  2.78 14.81 12.93 310 1017.4  12.5  13.1 999.0 99.0 99.00
2008 01 04 09 00 149  4.8  6.2  2.39 14.81 11.79 309 1017.1  12.5  13.1 999.0 99.0 99.00
2008 01 04 10 00 139  4.7  5.9  2.36 13.79 11.83 301 1017.5  12.7  13.1 999.0 99.0 99.00
2008 01 04 11 00 136  5.7  7.0  2.49 14.81 12.07 300 1017.4  12.7  13.2 999.0 99.0 99.00
2008 01 04 12 00 129  6.9  8.9  2.19 13.79 11.08 306 1016.1  12.7  13.2 999.0 99.0 99.00
2008 01 04 13 00 135  7.0  8.6  2.15 14.81  9.20 314 1015.8  12.8  13.2 999.0 99.0 99.00
2008 01 04 14 00 130  7.5  9.0  2.34 14.81  9.01 306 1015.8  12.9  13.2 999.0 99.0 99.00
2008 01 04 15 00 135  7.7  9.4  2.24 13.79  8.62 299 1016.3  13.1  13.2 999.0 99.0 99.00
2008 01 04 16 00 136  8.2 10.1  2.09 14.81  8.12 306 1016.3  12.9  12.8 999.0 99.0 99.00
2008 01 04 17 00 138  9.0 11.3  2.26 14.81  7.28 304 1015.9  12.9  12.3 999.0 99.0 99.00
2008 01 04 18 00 143  9.5 11.2  2.25 13.79  6.75 305 1016.3  13.1  12.1 999.0 99.0 99.00
2008 01 04 19 00 151 10.4 12.7  2.40 13.79  6.76 299 1015.7  13.2  12.0 999.0 99.0 99.00
2008 01 04 20 00 156  8.9 10.9  2.41 13.79  6.63 301 1014.9  13.2  12.0 999.0 99.0 99.00
2008 01 04 21 00 163  8.9 10.8  2.45 12.90  6.95 292 1014.3  13.2  12.0 999.0 99.0 99.00
2008 01 04 22 00 178  9.5 11.2  2.31 13.79  6.16 306 1013.6  13.2  12.4 999.0 99.0 99.00
2008 01 04 23 00 179 10.0 11.6  2.34 13.79  6.34 300 1012.8  13.2  12.6 999.0 99.0 99.00
2008 01 05 00 00 187 10.5 12.5  2.39 12.90  5.98 297 1012.1  13.5  12.5 999.0 99.0 99.00
2008 01 05 01 00 186 11.3 13.4  2.61 12.90  6.11 299 1010.8  13.5  12.4 999.0 99.0 99.00
2008 01 05 02 00 195 10.7 12.7  2.66 12.90  6.01 297 1011.0  13.7  12.3 999.0 99.0 99.00
2008 01 05 03 00 200 10.6 12.9  2.84 12.90  6.16 303 1010.8  13.6  12.4 999.0 99.0 99.00
2008 01 05 04 00 203 11.0 14.5  2.57 12.12  6.02 303 1010.7  13.7  12.5 999.0 99.0 99.00
2008 01 05 05 00 209 11.5 13.8  3.04 12.12  6.42 294 1010.2  13.8  12.6 999.0 99.0 99.00
2008 01 05 06 00 224 10.3 13.1  3.13 12.12  6.37 286 1010.9  13.8  12.6 999.0 99.0 99.00
2008 01 05 07 00 265  8.9 10.3  3.07 12.12  6.39 285 1012.1  13.4  12.5 999.0 99.0 99.00
2008 01 05 08 00 335  5.2  6.7  3.23 10.00  6.76 275 1012.4  12.2  12.6 999.0 99.0 99.00
2008 01 05 09 00 237  1.3  2.4  3.39 11.43  7.10 286 1012.3  11.9  12.6 999.0 99.0 99.00
2008 01 05 10 00 229  2.3  3.3  3.29 11.43  7.22 280 1012.4  12.2  12.5 999.0 99.0 99.00
2008 01 05 11 00 247  3.2  4.4  3.34 10.81  7.59 266 1012.5  12.2  12.3 999.0 99.0 99.00
2008 01 05 12 00 261  2.6  3.6  3.13 12.12  7.53 281 1012.3  12.3  12.0 999.0 99.0 99.00
2008 01 05 13 00 250  3.5  4.6  3.30 11.43  7.87 275 1012.0  12.4  12.1 999.0 99.0 99.00
2008 01 05 14 00 249  2.3  3.7  3.53 12.12  8.06 283 1012.4  12.3  12.1 999.0 99.0 99.00
2008 01 05 15 00 243  2.4  3.5  3.62 10.81  8.71 286 1013.1  12.3  12.2 999.0 99.0 99.00
2008 01 05 16 00 241  2.8  4.2  4.30 12.90  9.89 303 1013.7  12.4  12.2 999.0 99.0 99.00
