#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 03 02 50 127  6.1  7.0  0.65  4.00  3.60 999 1013.6  24.3  25.2 999.0 99.0 99.00
2009 01 03 03 50 123  7.2  8.4  0.68  4.00  3.58 999 1013.4  24.3  25.1 999.0 99.0 99.00
2009 01 03 04 50 122  7.1  8.3  0.72  4.55  3.72 999 1013.2  24.2  25.1 999.0 99.0 99.00
2009 01 03 05 50 121  8.6 10.0  0.82  4.17  3.75 999 1012.3  24.1  24.9 999.0 99.0 99.00
2009 01 03 06 50 125  9.4 11.0  0.87  4.55  3.71 999 1012.0  24.1  24.8 999.0 99.0 99.00
2009 01 03 07 50 127  8.1  9.6  1.01  4.55  3.71 999 1012.1  24.1  24.8 999.0 99.0 99.00
2009 01 03 08 50 133  7.9  9.4  1.04  4.55  3.76 999 1011.7  24.2  24.7 999.0 99.0 99.00
2009 01 03 09 50 128  8.5  9.7  1.06  4.76  3.88 999 1011.2  24.2  24.7 999.0 99.0 99.00
2009 01 03 10 50 126  7.9  9.0  1.11  4.55  3.86 999 1011.2  24.3  24.6 999.0 99.0 99.00
2009 01 03 11 50 127  9.0 10.4  1.08  4.76  3.86 999 1011.0  24.2  24.6 999.0 99.0 99.00
2009 01 03 12 50 139 10.5 12.0  1.15  5.26  3.88  96 1011.5  24.4  24.8 999.0 99.0 99.00
2009 01 03 13 50 143  9.3 10.9  1.26  5.00  3.86 110 1012.2  24.6  24.9 999.0 99.0 99.00
2009 01 03 14 50 145  9.2 10.7  1.15  5.26  3.98 118 1013.2  24.8  25.0 999.0 99.0 99.00
2009 01 03 15 50 145  8.9 10.3  1.26  5.26  4.13 110 1013.5  24.9  25.1 999.0 99.0 99.00
2009 01 03 16 50 144  9.3 10.6  1.27  5.26  4.12 118 1013.4  25.0  25.2 999.0 99.0 99.00
2009 01 03 17 50 142  9.8 11.3 99.00 99.00 99.00 999 1012.2  25.0  25.3 999.0 99.0 99.00
2009 01 03 18 50 144  8.6 10.0 99.00 99.00 99.00 999 1011.3  25.0  25.3 999.0 99.0 99.00
2009 01 03 19 50 141  9.0 10.5  1.34  5.26  4.43 127 1010.6  24.9  25.3 999.0 99.0 99.00
2009 01 03 20 50 143  7.8  9.1  1.44  5.26  4.51 126 1010.1  24.9  25.2 999.0 99.0 99.00
2009 01 03 21 50 136  8.3  9.5  1.41  5.88  4.62 126 1009.9  24.8  25.2 999.0 99.0 99.00
2009 01 03 22 50 133  8.4 10.0  1.46  5.56  4.59 133 1009.7  24.8  25.2 999.0 99.0 99.00
2009 01 03 23 50 134  8.9 10.7  1.40  6.25  4.58 100 1009.8  24.7  25.2 999.0 99.0 99.00
2009 01 04 00 50 137  9.2 10.3  1.49  5.56  4.78 133 1010.2  24.7  25.3 999.0 99.0 99.00
2009 01 04 01 50 133  9.1 10.9  1.46  6.25  4.77 114 1010.7  24.6  25.4 999.0 99.0 99.00
2009 01 04 02 50 136  9.6 11.3  1.60  6.25  4.87 122 1010.8  24.6  25.4 999.0 99.0 99.00
2009 01 04 03 50 131  8.9 10.0  1.87  6.67  5.38 127 1011.3  24.5  25.4 999.0 99.0 99.00
2009 01 04 04 50 129  8.4  9.6  1.80  6.67  5.39 123 1011.3  24.4  25.4 999.0 99.0 99.00
2009 01 04 05 50 133  9.0 10.1  1.69  7.14  5.25 143 1010.7  24.5  25.4 999.0 99.0 99.00
2009 01 04 06 50 135  8.2  9.5  1.63  7.14  5.20 134 1010.8  24.6  25.4 999.0 99.0 99.00
2009 01 04 07 50 130  7.9  9.2  1.53  6.67  5.13 129 1010.8  24.4  25.4 999.0 99.0 99.00
2009 01 04 08 50 128  7.4  8.8  1.46  6.67  4.92 143 1010.5  24.4  25.4 999.0 99.0 99.00
2009 01 04 09 50 121  6.7  7.7  1.62  6.67  5.12 124 1010.8  24.4  25.3 999.0 99.0 99.00
2009 01 04 10 50 116  5.1  5.8  1.32  6.67  4.84 131 1011.2  24.5  25.3 999.0 99.0 99.00
2009 01 04 11 50 118  6.0  7.0  1.26  6.25  4.90 110 1011.5  24.6  25.2 999.0 99.0 99.00
2009 01 04 12 50 125  6.7  7.6  1.25  5.88  4.85 128 1012.1  24.8  25.1 999.0 99.0 99.00
2009 01 04 13 50 126  6.4  7.5  1.13  5.88  4.72 115 1013.1  24.9  25.1 999.0 99.0 99.00
2009 01 04 14 50 130  7.2  8.7  1.05  5.88  4.55 124 1013.9  25.1  25.1 999.0 99.0 99.00
2009 01 04 15 50 130  7.4  9.0  1.08  5.88  4.58 111 1014.1  25.0  25.1 999.0 99.0 99.00
2009 01 04 16 50 126  8.2  9.6  1.07  5.88  4.42 109 1014.1  25.0  25.1 999.0 99.0 99.00
2009 01 04 17 50 128  8.7 10.2  1.23  5.56  4.43 124 1013.6  24.9  25.1 999.0 99.0 99.00
2009 01 04 18 50 135  8.1  9.5  1.21  5.56  4.48 107 1012.9  25.0  25.2 999.0 99.0 99.00
2009 01 04 19 50 135  8.3  9.5  1.23  5.26  4.49 100 1012.7  24.9  25.2 999.0 99.0 99.00
2009 01 04 20 50 124  8.6 10.2  1.19  5.88  4.34  83 1012.4  24.8  25.2 999.0 99.0 99.00
2009 01 04 21 50 122  8.6 10.1  1.24  5.26  4.30 111 1012.3  25.0  25.2 999.0 99.0 99.00
2009 01 04 22 50 113  8.3 10.0  1.23  5.56  4.14 126 1012.7  24.8  25.2 999.0 99.0 99.00
2009 01 04 23 50 104  7.9  9.5  1.21  5.88  4.13 101 1013.3  24.6  25.1 999.0 99.0 99.00
2009 01 05 00 50 100  8.2 10.1  1.31  5.56  4.22 120 1014.0  24.6  25.1 999.0 99.0 99.00
2009 01 05 01 50  97  8.2  9.5  1.37  6.67  4.50  94 1014.5  24.5  25.1 999.0 99.0 99.00
2009 01 05 02 50  92  8.1  9.7  1.36  6.25  4.53 117 1014.9  24.4  25.1 999.0 99.0 99.00
2009 01 05 03 50  91  8.4  9.9  1.37  6.25  4.60 122 1015.1  24.4  25.0 999.0 99.0 99.00
2009 01 05 04 50  97  8.3  9.6  1.31  6.25  4.25 118 1015.1  24.2  25.0 999.0 99.0 99.00
2009 01 05 05 50 101  9.1 10.6  1.24  6.25  4.26 118 1014.8  24.2  25.0 999.0 99.0 99.00
2009 01 05 06 50 102 10.4 12.4  1.29  6.25  4.22 115 1014.6  24.3  25.1 999.0 99.0 99.00
2009 01 05 07 50  99 10.1 11.6  1.21  4.35  3.85 999 1014.6  24.5  25.1 999.0 99.0 99.00
2009 01 05 08 50 103  9.4 11.5  1.24  5.26  3.91 117 1014.3  24.6  25.1 999.0 99.0 99.00
2009 01 05 09 50  99  8.0  9.1  1.20  5.00  3.97 125 1014.2  24.5  25.1 999.0 99.0 99.00
2009 01 05 10 50  94  8.0  9.6  1.18  4.76  4.06 999 1014.5  24.6  25.2 999.0 99.0 99.00
2009 01 05 11 50  99  7.7  9.2  1.18  5.00  3.91 123 1014.8  24.7  25.2 999.0 99.0 99.00
2009 01 05 12 50 108  7.2  8.3  1.09  5.88  4.00 123 1015.2  24.7  25.2 999.0 99.0 99.00
