#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 25 22 50 315  4.9  6.5 99.00 99.00 99.00 999 1017.4  13.5  13.8 999.0 99.0 99.00
2011 03 25 23 50 314  4.3  6.0 99.00 99.00 99.00 999 1017.2  13.5  13.7 999.0 99.0 99.00
2011 03 26 00 50 311  4.4  6.0  4.52 16.00 11.39 311 1017.1  13.4  13.7 999.0 99.0 99.00
2011 03 26 01 50 311  3.3 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 03 26 02 50 306  4.0  5.9 99.00 99.00 99.00 999 1017.5  13.1  13.6 999.0 99.0 99.00
2011 03 26 03 50 296  4.1  5.4 99.00 99.00 99.00 999 1018.0  13.0  13.6 999.0 99.0 99.00
2011 03 26 04 50 296  4.4  6.2  4.30 16.00 11.50 305 1018.3  13.0  13.5 999.0 99.0 99.00
2011 03 26 05 50 287  4.2  5.6  4.04 14.81 11.09 299 1018.2  13.0  13.4 999.0 99.0 99.00
2011 03 26 06 50 279  3.8  5.4  4.09 16.00 11.01 301 1017.8  13.0  13.3 999.0 99.0 99.00
2011 03 26 07 50 272  4.4  5.9  3.66 16.00 10.66 307 1017.5  12.9  13.3 999.0 99.0 99.00
2011 03 26 08 50 267  4.1  5.2  3.73 13.79 10.75 301 1017.2  13.0  13.4 999.0 99.0 99.00
2011 03 26 09 50 266  3.4  4.9  3.60 12.12 10.14 307 1017.1  13.1  13.4 999.0 99.0 99.00
2011 03 26 10 50 266  3.0  4.6  3.92 13.79 10.50 311 1016.6  13.2  13.5 999.0 99.0 99.00
2011 03 26 11 50 293  3.7  5.5  4.00 13.79 10.45 303 1016.6  13.1  13.5 999.0 99.0 99.00
2011 03 26 12 50 259  2.2  3.9  3.63 14.81 10.29 309 1016.5  12.8  13.5 999.0 99.0 99.00
2011 03 26 13 50 279  2.4  3.7  3.42 14.81  9.81 305 1016.9  12.9  13.5 999.0 99.0 99.00
2011 03 26 14 50 291  1.8  3.3 99.00 99.00 99.00 999 1017.3  13.0  13.5 999.0 99.0 99.00
2011 03 26 15 50 284  1.6  2.8 99.00 99.00 99.00 999 1017.7  13.2  13.5 999.0 99.0 99.00
2011 03 26 16 50 236  1.6  2.2  3.33 13.79  9.86 302 1017.9  13.5  13.6 999.0 99.0 99.00
2011 03 26 17 50 250  3.5  5.1  2.89 13.79  9.61 290 1018.1  13.7  13.8 999.0 99.0 99.00
2011 03 26 18 50 259  4.2  5.3  3.18 12.90 10.07 300 1018.2  13.5  13.8 999.0 99.0 99.00
2011 03 26 19 50 278  3.2  4.3 99.00 99.00 99.00 999 1017.9  13.3  13.9 999.0 99.0 99.00
2011 03 26 20 50 250  3.0  4.3  3.22 12.90 10.53 301 1017.5  13.6  14.0 999.0 99.0 99.00
2011 03 26 21 50 265  4.1  5.3  2.76 12.90  9.58 304 1016.8  13.2  14.0 999.0 99.0 99.00
2011 03 26 22 50 229  4.2  5.0  3.13 12.90 10.25 307 1016.2  13.0  14.0 999.0 99.0 99.00
2011 03 26 23 50 251  3.8  4.8  2.98 12.90  9.71 309 1016.3  13.5  14.0 999.0 99.0 99.00
2011 03 27 00 50 259  3.8  4.9  2.97 12.90  9.94 309 1016.2  13.9  14.0 999.0 99.0 99.00
2011 03 27 01 50 254  3.2  4.1  3.28 12.90 10.09 312 1016.1  13.8  13.9 999.0 99.0 99.00
2011 03 27 02 50 251  2.9  3.8  3.06 12.90  9.60 306 1016.1  13.6  14.0 999.0 99.0 99.00
2011 03 27 03 50 254  2.7  3.7  2.63 11.43  8.99 306 1016.4  13.6  14.0 999.0 99.0 99.00
2011 03 27 04 50 232  2.3  3.0  2.69 10.81  9.07 306 1016.5  13.7  13.9 999.0 99.0 99.00
2011 03 27 05 50 228  2.6  3.1  2.60 12.12  9.01 301 1016.6  13.8  13.9 999.0 99.0 99.00
2011 03 27 06 50 227  2.9  3.6  2.37 12.12  9.07 304 1016.5  13.9  14.0 999.0 99.0 99.00
2011 03 27 07 50 228  3.7  4.6  2.39 13.79  9.10 283 1016.1  14.0  14.0 999.0 99.0 99.00
2011 03 27 08 50 232  3.8  4.7  2.34 13.79  9.31 274 1016.0  14.0  13.9 999.0 99.0 99.00
2011 03 27 09 50 249  5.4  6.7  2.23 12.12  9.09 300 1015.6  13.8  13.9 999.0 99.0 99.00
2011 03 27 10 50 256  4.8  5.7  2.05 13.79  8.41 297 1015.3  13.8  13.9 999.0 99.0 99.00
2011 03 27 11 50 279  3.7  4.9  2.33 12.90  8.98 310 1015.0  13.6  13.9 999.0 99.0 99.00
2011 03 27 12 50 321  3.8  4.8 99.00 99.00 99.00 999 1015.6  13.3  13.9 999.0 99.0 99.00
2011 03 27 13 50 327  4.8  6.3 99.00 99.00 99.00 999 1016.2  13.4  13.9 999.0 99.0 99.00
2011 03 27 14 50 329  4.6 99.0 99.00 99.00 99.00 999 9999.0  13.4 999.0 999.0 99.0 99.00
2011 03 27 15 50 322  5.4  6.7 99.00 99.00 99.00 999 1017.5  13.4  13.9 999.0 99.0 99.00
2011 03 27 16 50 331  7.0  8.3 99.00 99.00 99.00 999 1018.2  13.2  13.9 999.0 99.0 99.00
2011 03 27 17 50 332  6.1  7.3  2.13 12.12  7.42 312 1018.4  13.1  13.9 999.0 99.0 99.00
2011 03 27 18 50 328  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 03 27 19 50 322  6.3  7.6 99.00 99.00 99.00 999 1018.0  13.2  14.0 999.0 99.0 99.00
2011 03 27 20 50 323  6.8  8.0 99.00 99.00 99.00 999 1017.6  13.3  14.1 999.0 99.0 99.00
2011 03 27 21 50 323  6.7  8.0 99.00 99.00 99.00 999 1017.0  13.3  14.0 999.0 99.0 99.00
2011 03 27 22 50 323  7.0  8.3 99.00 99.00 99.00 999 1016.7  13.3  14.1 999.0 99.0 99.00
2011 03 28 00 50 322  8.2  9.8 99.00 99.00 99.00 999 1016.4  13.4  14.0 999.0 99.0 99.00
2011 03 28 01 50 320  8.3  9.7  2.56 12.12  7.35 304 1016.4  13.2  13.9 999.0 99.0 99.00
2011 03 28 02 50 324  8.4 10.1 99.00 99.00 99.00 999 1016.6  13.1  13.9 999.0 99.0 99.00
2011 03 28 04 50 322  8.4 10.3 99.00 99.00 99.00 999 1017.4  13.1  13.9 999.0 99.0 99.00
2011 03 28 05 50 318  8.8 10.8 99.00 99.00 99.00 999 1017.4  13.1  13.9 999.0 99.0 99.00
2011 03 28 07 50 315  9.1 11.1 99.00 99.00 99.00 999 1017.3  13.1  13.9 999.0 99.0 99.00
2011 03 28 08 50 313  9.4 11.4 99.00 99.00 99.00 999 1017.2  13.1  13.8 999.0 99.0 99.00
2011 03 28 09 50 311 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 03 28 10 50 313  9.6 11.0 99.00 99.00 99.00 999 1016.5  13.1  13.7 999.0 99.0 99.00
2011 03 28 11 50 316  9.6 99.0 99.00 99.00 99.00 999 1016.3  13.1 999.0 999.0 99.0 99.00
2011 03 28 12 50 327 10.4 13.0 99.00 99.00 99.00 999 1016.5  13.1  13.7 999.0 99.0 99.00
2011 03 28 13 50 321 10.2 12.1 99.00 99.00 99.00 999 1017.0  12.9  13.6 999.0 99.0 99.00
2011 03 28 14 50 323 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 03 28 15 50 329 10.0 12.0 99.00 99.00 99.00 999 1017.8  12.9  13.6 999.0 99.0 99.00
2011 03 28 16 50 320  8.8 10.7 99.00 99.00 99.00 999 1018.3  13.1  13.6 999.0 99.0 99.00
2011 03 28 17 50 321 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 03 28 18 50 314  9.6 99.0 99.00 99.00 99.00 999 1018.3  13.3 999.0 999.0 99.0 99.00
2011 03 28 19 50 312 10.8 12.6 99.00 99.00 99.00 999 1017.8  13.4  13.6 999.0 99.0 99.00
2011 03 28 20 50 314 10.4 13.4 99.00 99.00 99.00 999 1017.1  13.3  13.6 999.0 99.0 99.00
