YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 04 11 04 312 12.1 14.3  2.36  6.25  5.47 999 1020.1  12.1  12.5 999.0 99.0 99.00
2002 04 11 05 315 11.7 15.2  2.40  6.25  5.39 999 1020.1  12.2  12.5 999.0 99.0 99.00
2002 04 11 06 311 12.5 16.1  2.40  6.25  5.38 999 1019.9  12.2  12.5 999.0 99.0 99.00
2002 04 11 07 318 13.1 16.3  2.50  6.25  5.43 999 1020.0  12.1  12.3 999.0 99.0 99.00
2002 04 11 08 312 11.0 13.6  2.29  6.25  5.31 999 1019.9  12.2  12.2 999.0 99.0 99.00
2002 04 11 09 311 12.0 14.3 99.00 99.00 99.00 999 1019.5  12.2  12.2 999.0 99.0 99.00
2002 04 11 10 311 12.3 15.4  2.52  6.25  5.52 999 1019.0  12.1  12.2 999.0 99.0 99.00
2002 04 11 11 310 12.2 15.4  2.33  6.25  5.36 999 1018.9  11.8  12.2 999.0 99.0 99.00
2002 04 11 12 309 11.0 14.4 99.00 99.00 99.00 999 1018.2  12.0  12.1 999.0 99.0 99.00
2002 04 11 13 313 11.6 13.5  2.26  6.25  5.44 999 1018.3  11.8  12.1 999.0 99.0 99.00
2002 04 11 14 312 10.2 11.8  2.15  5.88  5.37 999 1018.9  11.7  12.1 999.0 99.0 99.00
2002 04 11 15 313 10.7 12.7  2.23  5.88  5.31 999 1019.5  11.7  12.1 999.0 99.0 99.00
2002 04 11 16 318  9.8 12.1  2.11  5.88  5.19 999 1019.8  11.7  12.1 999.0 99.0 99.00
2002 04 11 17 310 11.8 13.8  2.17  5.88  5.27 999 1019.6  11.7  12.1 999.0 99.0 99.00
2002 04 11 18 310 11.6 14.5  2.08  5.88  5.27 999 1019.8  11.7  12.2 999.0 99.0 99.00
2002 04 11 19 302 10.9 13.0  2.13  5.88  5.18 999 1019.6  12.1  12.2 999.0 99.0 99.00
2002 04 11 20 304 11.8 14.5  2.15  5.88  5.24 999 1019.4  12.1  12.2 999.0 99.0 99.00
2002 04 11 21 308 12.8 15.8  2.26  5.56  5.15 999 1019.0  12.1  12.2 999.0 99.0 99.00
2002 04 11 22 302 12.1 15.0  2.08  5.88  5.10 999 1018.4  12.5  12.5 999.0 99.0 99.00
2002 04 11 23 298 11.3 13.4  2.06  5.88  5.19 999 1017.8  12.6  12.5 999.0 99.0 99.00
2002 04 12 00 299 12.0 14.3  1.99  5.56  5.20 999 1017.1  12.8  12.5 999.0 99.0 99.00
2002 04 12 01 304 11.2 13.5  2.04  5.88  5.16 999 1016.9  12.9  12.5 999.0 99.0 99.00
2002 04 12 02 308 12.4 15.2  1.83  5.56  4.96 999 1017.3  12.9  12.2 999.0 99.0 99.00
2002 04 12 03 320 12.2 14.6  1.95  5.26  4.91 999 1017.6  12.8  12.2 999.0 99.0 99.00
2002 04 12 04 316  9.7 11.9  1.72  5.26  5.06 999 1018.0  12.6  12.2 999.0 99.0 99.00
2002 04 12 05 309 11.8 13.9  1.74  5.26  5.07 999 1018.0  11.8  12.2 999.0 99.0 99.00
2002 04 12 06 302  9.5 11.3 99.00 99.00 99.00 999 1018.1  11.7  12.2 999.0 99.0 99.00
2002 04 12 07 295 10.6 12.8 99.00 99.00 99.00 999 1018.1  11.7  12.2 999.0 99.0 99.00
2002 04 12 08 298 10.4 12.4  1.77 11.11  5.29 999 1017.9  11.8  12.2 999.0 99.0 99.00
2002 04 12 09 302  9.7 11.6 99.00 99.00 99.00 999 1017.7  11.7  12.2 999.0 99.0 99.00
2002 04 12 10 303 12.0 14.0  1.97  5.00  5.24 999 1017.4  11.7  12.2 999.0 99.0 99.00
2002 04 12 11 304 11.6 14.0  1.99  5.00  5.39 999 1017.4  11.6  12.2 999.0 99.0 99.00
2002 04 12 12 308 10.8 13.5  2.15  5.26  5.39 999 1017.1  11.7  12.2 999.0 99.0 99.00
2002 04 12 13 302 11.3 13.7  2.18  5.26  5.45 999 1016.6  11.7  12.2 999.0 99.0 99.00
2002 04 12 14 302 10.8 13.0  2.16  5.26  5.43 999 1016.8  11.7  12.2 999.0 99.0 99.00
2002 04 12 15 312 10.9 13.5  2.13 10.00  5.46 999 1017.4  11.7  12.2 999.0 99.0 99.00
2002 04 12 16 316  9.4 11.5  2.21 11.11  5.65 999 1017.4  11.2  12.1 999.0 99.0 99.00
2002 04 12 17 309  8.4 10.3  2.07 10.00  5.47 999 1017.8  11.2  12.2 999.0 99.0 99.00
2002 04 12 18 302 11.5 14.3  2.19 10.00  5.75 999 1017.8  11.3  12.2 999.0 99.0 99.00
2002 04 12 19 295 11.4 13.3  2.07 11.11  5.45 999 1017.9  11.3  12.2 999.0 99.0 99.00
2002 04 12 20 300 10.0 12.9 99.00 99.00 99.00 999 1017.8  11.7  12.2 999.0 99.0 99.00
2002 04 12 21 303  9.8 11.9  2.34 10.00  5.86 999 1017.5  11.5  12.5 999.0 99.0 99.00
2002 04 12 22 305  9.2 11.9  2.22 11.11  5.84 999 1016.9  11.7  12.5 999.0 99.0 99.00
2002 04 12 23 314  7.8  9.0  2.23 10.00  5.76 999 1016.5  12.1  12.5 999.0 99.0 99.00
2002 04 13 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 13 01 308  7.8  9.9  2.16 10.00  5.71 999 1015.8  13.3  12.5 999.0 99.0 99.00
2002 04 13 02 313 11.1 14.2  2.31  5.88  5.48 999 1015.5  12.9  12.5 999.0 99.0 99.00
2002 04 13 03 312 13.4 15.7  2.50  5.88  5.51 999 1014.9  12.9  12.5 999.0 99.0 99.00
2002 04 13 04 316 12.4 15.1  2.41  6.67  5.56 999 1015.4  12.9  12.2 999.0 99.0 99.00
2002 04 13 05 314 12.3 15.2  2.59  6.25  5.62 999 1015.9  13.1  12.2 999.0 99.0 99.00
2002 04 13 06 304 13.1 15.8 99.00 99.00 99.00 999 1015.9  12.9  12.1 999.0 99.0 99.00
2002 04 13 07 315 11.2 99.0 99.00 99.00 99.00 999 1016.4  12.9 999.0 999.0 99.0 99.00
2002 04 13 08 316 10.5 13.5 99.00 99.00 99.00 999 1016.6  12.6  12.1 999.0 99.0 99.00
2002 04 13 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 13 10 318  9.6 11.4  2.08  6.25  5.58 999 1016.5  12.2  12.0 999.0 99.0 99.00
2002 04 13 11 317  9.7 99.0 99.00 99.00 99.00 999 1016.4  12.1 999.0 999.0 99.0 99.00
2002 04 13 12 313 11.4 13.8  2.32  7.14  5.71 999 1016.7  12.0  12.1 999.0 99.0 99.00
2002 04 13 13 318 11.1 14.1  2.49  6.67  5.70 999 1016.5  11.5  12.1 999.0 99.0 99.00
2002 04 13 14 314 10.7 13.0  2.55  6.67  5.74 999 1016.6  11.4  12.1 999.0 99.0 99.00
2002 04 13 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 13 16 321 12.0 14.4  2.54  6.67  5.63 999 1017.0  11.3  11.8 999.0 99.0 99.00
2002 04 13 17 326  8.9 10.7 99.00 99.00 99.00 999 1017.4  11.3  11.8 999.0 99.0 99.00
2002 04 13 18 317  7.6  9.2 99.00 99.00 99.00 999 1017.3  11.7  11.7 999.0 99.0 99.00
2002 04 13 19 312  8.3  9.9  2.37  7.14  5.83 999 1016.6  12.0  11.4 999.0 99.0 99.00
2002 04 13 20 321  7.4  8.8 99.00 99.00 99.00 999 1016.4  12.5  11.4 999.0 99.0 99.00
2002 04 13 21 311  8.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 13 22 313  8.5  9.5  2.23  7.69  5.79 999 1014.9  12.5  11.8 999.0 99.0 99.00
2002 04 13 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 14 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 14 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 14 02 314 11.3 13.8  2.42  6.25  5.34 999 1012.9  12.1  11.0 999.0 99.0 99.00
2002 04 14 03 316 11.7 13.8  2.41  7.14  5.46 999 1013.0  12.1  11.0 999.0 99.0 99.00
2002 04 14 04 313 11.6 14.5  2.53  6.25  5.46 999 1013.4  12.5  11.0 999.0 99.0 99.00
2002 04 14 05 315 13.3 16.9  2.36  6.67  5.23 999 1014.0  12.5  11.0 999.0 99.0 99.00
2002 04 14 06 318 13.8 17.0 99.00 99.00 99.00 999 1013.7  12.2  11.0 999.0 99.0 99.00
2002 04 14 07 315 13.1 16.1  2.69  7.14  5.52 999 1013.8  12.1  11.3 999.0 99.0 99.00
2002 04 14 08 318 12.5 15.0  2.79  7.14  5.53 999 1013.9  12.1  11.3 999.0 99.0 99.00
2002 04 14 09 318 13.4 16.3  2.80  7.14  5.55 999 1013.6  12.1  11.0 999.0 99.0 99.00
2002 04 14 10 320 12.5 14.6  2.79  7.14  5.84 999 1013.2  12.1  11.0 999.0 99.0 99.00
2002 04 14 11 316 11.9 15.0  2.82  7.14  5.81 999 1012.7  12.2  10.9 999.0 99.0 99.00
2002 04 14 12 320 11.0 13.1  2.73  7.14  5.63 999 1012.5  12.1  10.9 999.0 99.0 99.00
2002 04 14 13 324 11.1 12.9  2.57  6.67  5.69 999 1012.4  11.7  10.6 999.0 99.0 99.00
2002 04 14 14 329  7.8 10.4  2.36  6.67  5.65 999 1012.7  11.7  10.6 999.0 99.0 99.00
2002 04 14 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 14 16 310 13.0 16.1  2.49  7.14  5.33 999 1012.0  12.0  10.6 999.0 99.0 99.00
2002 04 14 17 310 12.6 14.8  2.74  6.25  5.52 999 1012.4  11.8  10.9 999.0 99.0 99.00
2002 04 14 18 305 13.7 16.3 99.00 99.00 99.00 999 1012.4  11.8  10.9 999.0 99.0 99.00
2002 04 14 19 305 13.9 16.3  2.39  7.14  5.28 999 1012.1  12.1  11.0 999.0 99.0 99.00
2002 04 14 20 304 13.3 15.5  2.44  6.67  5.29 999 1011.9  12.1  11.0 999.0 99.0 99.00
2002 04 14 21 303 13.9 16.3 99.00 99.00 99.00 999 1011.1  12.5  11.1 999.0 99.0 99.00
2002 04 14 22 300 12.7 15.6  2.40  6.67  5.26 999 1011.0  12.1  11.2 999.0 99.0 99.00
2002 04 14 23 305 12.2 14.7  2.46  6.25  5.56 999 1010.3  12.6  11.3 999.0 99.0 99.00
2002 04 15 00 308 14.8 99.0 99.00 99.00 99.00 999 1010.0  11.9  11.0 999.0 99.0 99.00
2002 04 15 01 312 13.3 15.4  2.92  6.67  5.67 999 1010.5  11.4  11.0 999.0 99.0 99.00
2002 04 15 02 317 13.5 16.0 99.00 99.00 99.00 999 1010.4  11.3  10.6 999.0 99.0 99.00
2002 04 15 03 309 14.8 17.8 99.00 99.00 99.00 999 1010.1  11.0  10.6 999.0 99.0 99.00
2002 04 15 04 312 14.6 18.1  3.14  7.14  5.60 999 1010.3  10.8  10.6 999.0 99.0 99.00
2002 04 15 05 312 15.6 19.1 99.00 99.00 99.00 999 1010.2  10.6  10.5 999.0 99.0 99.00
2002 04 15 06 317 14.5 17.6  3.78  7.69  6.33 999 1010.9  10.6  10.5 999.0 99.0 99.00
2002 04 15 07 310 15.6 19.0  3.68  8.33  6.28 999 1010.7  10.5  10.5 999.0 99.0 99.00
2002 04 15 08 320 16.8 20.1 99.00 99.00 99.00 999 1010.3  10.3  10.5 999.0 99.0 99.00
2002 04 15 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 10 323 14.4 17.8  3.70  8.33  6.39 999 1011.2  10.3  10.3 999.0 99.0 99.00
2002 04 15 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 13 314 12.4 15.9  4.22 10.00  7.20 999 1011.8  10.2  10.3 999.0 99.0 99.00
2002 04 15 14 321 12.4 99.0 99.00 99.00 99.00 999 1012.5  10.0 999.0 999.0 99.0 99.00
2002 04 15 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 16 324 12.1 15.8  3.62 10.00  6.68 999 1013.5  10.2  10.3 999.0 99.0 99.00
2002 04 15 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 19 326 12.0 14.3  3.62 10.00  7.11 999 1013.9  10.4  10.5 999.0 99.0 99.00
2002 04 15 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 15 21 307 13.1 16.3  3.42 10.00  6.82 999 1012.8  10.5  10.6 999.0 99.0 99.00
2002 04 15 22 308 12.8 16.2  3.96 10.00  7.23 999 1013.0  10.5  10.6 999.0 99.0 99.00
2002 04 15 23 304 14.5 17.5  4.19 11.11  7.21 999 1012.9  10.6  10.9 999.0 99.0 99.00
2002 04 16 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 16 01 303 14.7 17.7  4.32 11.11  7.21 999 1013.0  10.6  10.6 999.0 99.0 99.00
2002 04 16 02 310 14.0 17.8  4.20 10.00  7.00 999 1013.3  10.6  10.5 999.0 99.0 99.00
2002 04 16 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 16 04 316 12.7 15.3  3.98 11.11  6.87 999 1014.4  10.5  10.5 999.0 99.0 99.00
2002 04 16 05 316 13.0 16.6  3.92 11.11  7.04 999 1015.0  10.5  10.6 999.0 99.0 99.00
2002 04 16 06 320 12.1 15.5  3.68 10.00  7.02 999 1015.2  10.5  10.6 999.0 99.0 99.00
2002 04 16 07 325 11.9 14.2  3.62 12.50  7.06 999 1015.0  10.3  10.6 999.0 99.0 99.00
2002 04 16 08 322 12.2 15.0  3.76 12.50  7.32 999 1014.7  10.2  10.6 999.0 99.0 99.00
2002 04 16 09 329 11.4 14.4  3.60 12.50  7.16 999 1014.6  10.2  10.6 999.0 99.0 99.00
2002 04 16 10 321 10.8 13.6  3.77 12.50  7.35 999 1014.1  10.2  10.6 999.0 99.0 99.00
2002 04 16 11 318 10.8 12.7  3.71 12.50  7.68 999 1014.1  10.2  10.6 999.0 99.0 99.00
2002 04 16 12 323 10.7 12.9  3.49 11.11  7.20 999 1014.3   9.8  10.6 999.0 99.0 99.00
2002 04 16 13 319  9.7 12.8  3.69 12.50  7.35 999 1014.1   9.8  10.6 999.0 99.0 99.00
2002 04 16 14 316 10.6 12.2  3.50 12.50  7.26 999 1014.9  10.1  10.6 999.0 99.0 99.00
2002 04 16 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 16 16 318 10.8 12.7  3.45 12.50  7.30 999 1016.0  10.2  10.7 999.0 99.0 99.00
2002 04 16 17 325  8.9 10.7  3.56 12.50  7.65 999 1016.5  10.2  10.9 999.0 99.0 99.00
2002 04 16 18 323  8.6 10.4  2.98 12.50  7.24 999 1017.0  10.1  10.9 999.0 99.0 99.00
2002 04 16 19 319  8.7 10.4  3.29 12.50  7.39 999 1017.3  10.2  10.9 999.0 99.0 99.00
2002 04 16 20 315  8.0  9.7  3.21 12.50  7.77 999 1017.1  10.2  11.0 999.0 99.0 99.00
2002 04 16 21 309  7.6  9.8  2.93 12.50  7.63 999 1017.1  10.3  11.0 999.0 99.0 99.00
2002 04 16 22 311  7.3  9.3  2.82 11.11  7.48 999 1016.8  10.5  11.0 999.0 99.0 99.00
2002 04 16 23 306  7.4  8.8  2.73 12.50  7.41 999 1016.5  10.6  11.0 999.0 99.0 99.00
2002 04 17 00 302  6.8  8.2  2.46 12.50  7.16 999 1016.4  10.9  11.0 999.0 99.0 99.00
2002 04 17 01 293  8.0  9.3  2.32 12.50  7.09 999 1016.5  11.0  10.5 999.0 99.0 99.00
2002 04 17 02 290  7.2  8.7  2.41 12.50  7.11 999 1016.6  10.9  10.5 999.0 99.0 99.00
2002 04 17 03 297  5.2  6.5  2.38 12.50  7.61 999 1016.7  10.6  10.5 999.0 99.0 99.00
2002 04 17 04 292  5.2  6.4  2.51 12.50  7.49 999 1017.2  10.9  10.2 999.0 99.0 99.00
2002 04 17 05 273  6.0  7.3  2.32 12.50  7.56 999 1017.4  11.0  10.5 999.0 99.0 99.00
2002 04 17 06 273  5.5  6.8  2.26 12.50  7.43 999 1017.4  11.0  10.6 999.0 99.0 99.00
2002 04 17 07 259  4.8  5.9  2.13 12.50  7.52 999 1017.3  11.3  10.5 999.0 99.0 99.00
2002 04 17 08 259  7.1  8.7  2.13 12.50  7.80 999 1017.2  11.4  10.5 999.0 99.0 99.00
2002 04 17 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 04 17 10 293  7.3  8.9  2.02 11.11  6.23 999 1016.8  10.5  11.0 999.0 99.0 99.00
2002 04 17 11 310  5.6  7.4  1.99 11.11  6.55 999 1017.2  10.6  11.0 999.0 99.0 99.00
2002 04 17 12 301  8.7 10.9  2.20 11.11  6.70 999 1017.4  10.3  10.9 999.0 99.0 99.00
2002 04 17 13 326  5.7  7.4  2.07 12.50  6.28 999 1017.8  10.5  10.6 999.0 99.0 99.00
2002 04 17 14 315  6.0  7.2  2.09 10.00  6.30 999 1018.1  10.3  11.0 999.0 99.0 99.00
2002 04 17 15 308  5.9  6.9  2.04 11.11  6.23 999 1019.1   9.8  11.0 999.0 99.0 99.00
2002 04 17 16 319  4.8  5.7  2.08 11.11  6.76 999 1020.1  10.3  11.3 999.0 99.0 99.00
2002 04 17 17 320  6.6  8.0  2.07 12.50  6.95 999 1020.5  10.5  11.3 999.0 99.0 99.00
2002 04 17 18 337  6.1  7.3  1.93 11.11  6.54 999 1021.2  10.6  11.3 999.0 99.0 99.00
2002 04 17 19 316  5.3  6.5  2.01 11.11  6.99 999 1021.8  10.6  11.5 999.0 99.0 99.00
2002 04 17 20 299  5.8  6.8  1.81 12.50  6.99 999 1022.0  10.3  11.4 999.0 99.0 99.00
2002 04 17 21 295  7.1  8.4  1.93 12.50  7.46 999 1022.0  10.5  11.7 999.0 99.0 99.00
2002 04 17 22 305  8.1  9.6  1.93 12.50  7.14 999 1021.7  10.5  11.7 999.0 99.0 99.00
2002 04 17 23 303  8.1  9.3  2.21 12.50  7.48 999 1021.4  10.5  11.4 999.0 99.0 99.00
2002 04 18 00 310  7.8  9.2  2.19 11.11  6.97 999 1021.3  10.6  11.1 999.0 99.0 99.00
2002 04 18 01 312  8.7 10.7  2.62 12.50  7.50 999 1021.2  10.6  10.9 999.0 99.0 99.00
2002 04 18 02 313  8.9 10.7  2.46 11.11  6.87 999 1021.3  10.6  10.6 999.0 99.0 99.00
2002 04 18 03 316  9.8 12.1  2.37 12.50  6.48 999 1021.2  10.3  10.5 999.0 99.0 99.00
2002 04 18 04 313 10.2 12.5  2.54 11.11  6.55 999 1021.7  10.3  10.3 999.0 99.0 99.00
2002 04 18 05 320 10.0 12.6  2.55 11.11  6.56 999 1022.3  10.5  10.2 999.0 99.0 99.00
2002 04 18 06 312 10.8 12.9  2.40 11.11  6.37 999 1022.2  10.5  11.3 999.0 99.0 99.00
2002 04 18 07 319  9.8 12.0  2.77 11.11  7.01 999 1022.7  10.5  11.3 999.0 99.0 99.00
2002 04 18 08 317  9.4 11.5  2.97 12.50  7.45 999 1022.7  10.3  10.5 999.0 99.0 99.00
2002 04 18 09 326  9.1 11.5  2.93 12.50  7.86 999 1022.7  10.2  10.2 999.0 99.0 99.00
2002 04 18 10 323 10.4 12.8  3.22 12.50  7.89 999 1022.1  10.2  10.2 999.0 99.0 99.00
2002 04 18 11 329  9.5 11.3  3.00 12.50  7.35 999 1022.1  10.2  10.2 999.0 99.0 99.00
2002 04 18 12 335 10.2 11.8  2.80 12.50  6.80 999 1021.8  10.1  10.2 999.0 99.0 99.00
2002 04 18 13 336  9.0 10.8  2.81 14.29  6.79 999 1021.9   9.8  10.2 999.0 99.0 99.00
2002 04 18 14 338  9.6 11.4  2.69 14.29  7.04 999 1022.1   9.8  10.2 999.0 99.0 99.00
2002 04 18 15 325 10.4 12.3  2.70 12.50  6.79 999 1022.3  10.2  10.2 999.0 99.0 99.00
2002 04 18 16 324  9.7 12.3  2.56 12.50  6.54 999 1022.7   9.7   9.8 999.0 99.0 99.00
2002 04 18 17 323  9.8 12.5  2.87 12.50  6.85 999 1022.9  10.2  10.1 999.0 99.0 99.00
2002 04 18 18 320 10.4 12.7  2.79 12.50  6.64 999 1023.2  10.2  10.2 999.0 99.0 99.00
2002 04 18 19 319 11.2 13.4  2.55 12.50  6.21 999 1022.8  10.2  10.2 999.0 99.0 99.00
2002 04 18 20 312 11.5 14.0  2.63 12.50  6.14 999 1022.2   9.8  10.2 999.0 99.0 99.00
2002 04 18 21 311 11.5 14.3  2.93 12.50  6.54 999 1021.7  10.2  10.2 999.0 99.0 99.00
2002 04 18 22 301 12.5 15.1  3.10 12.50  6.72 999 1021.0  10.2  10.2 999.0 99.0 99.00
2002 04 18 23 302 12.1 14.8  3.10 11.11  6.44 999 1020.3  10.2  10.3 999.0 99.0 99.00
2002 04 19 00 310 12.9 15.4  3.41 12.50  6.83 999 1019.6  10.5  10.3 999.0 99.0 99.00
2002 04 19 01 315 13.9 16.9  3.42 11.11  6.54 999 1019.6  10.6  10.3 999.0 99.0 99.00
2002 04 19 02 316 14.3 17.5  3.38 11.11  6.38 999 1019.6  10.5  10.3 999.0 99.0 99.00
2002 04 19 03 311 13.8 16.6  3.98 12.50  6.90 999 1019.7  10.3  10.2 999.0 99.0 99.00
2002 04 19 04 319 12.7 14.8  3.62  7.69  6.70 999 1020.4  10.2  10.2 999.0 99.0 99.00
2002 04 19 05 319 12.8 15.3  3.48  8.33  6.67 999 1020.5  10.3  10.3 999.0 99.0 99.00
2002 04 19 06 318 12.8 15.3  3.22  9.09  6.67 999 1020.5  10.3  10.3 999.0 99.0 99.00
2002 04 19 07 319 11.6 14.6  3.23  9.09  6.63 999 1020.4  10.3  10.2 999.0 99.0 99.00
2002 04 19 08 316 10.1 12.6  3.39 11.11  6.92 999 1020.5  10.3  10.2 999.0 99.0 99.00
2002 04 19 09 316  8.5 10.7  3.16  9.09  6.86 999 1020.2  10.5  10.2 999.0 99.0 99.00
2002 04 19 10 314 10.2 12.0  3.22 11.11  6.71 999 1019.3  10.5  10.2 999.0 99.0 99.00
2002 04 19 11 312 10.1 12.1  3.11  8.33  6.81 999 1018.8  10.4  10.2 999.0 99.0 99.00
2002 04 19 12 315  9.3 11.5  2.96 10.00  6.84 999 1018.5  10.5  10.2 999.0 99.0 99.00
2002 04 19 13 320  9.9 11.8  3.16  9.09  6.96 999 1018.1  10.5  10.2 999.0 99.0 99.00
2002 04 19 14 321 10.3 12.4  3.03  9.09  6.65 999 1018.3  10.5  10.2 999.0 99.0 99.00
2002 04 19 15 315 10.2 12.7  3.14  9.09  6.65 999 1018.9  10.6  10.2 999.0 99.0 99.00
2002 04 19 16 311 10.1 12.7  2.97 10.00  6.70 999 1019.0  10.9  10.2 999.0 99.0 99.00
2002 04 19 17 308  9.4 11.2  3.18 11.11  6.73 999 1019.4  10.9  10.2 999.0 99.0 99.00
2002 04 19 18 313  9.8 11.7  3.13 10.00  6.49 999 1019.6  11.0  10.2 999.0 99.0 99.00
2002 04 19 19 305  9.6 11.0  3.03 10.00  6.69 999 1019.4  11.2  10.3 999.0 99.0 99.00
2002 04 19 20 305 10.6 13.0  3.04 10.00  6.52 999 1018.5  11.3  10.4 999.0 99.0 99.00
2002 04 19 21 298 11.5 13.5  2.97 10.00  6.19 999 1018.1  11.3  10.5 999.0 99.0 99.00
2002 04 19 22 298 10.7 12.9  2.87 10.00  6.54 999 1018.0  11.3  10.5 999.0 99.0 99.00
2002 04 19 23 296 11.0 13.4  3.25 11.11  6.56 999 1017.3  11.3  10.5 999.0 99.0 99.00
2002 04 20 00 304 10.9 13.1  3.44 11.11  6.88 999 1016.7  11.3  10.5 999.0 99.0 99.00
2002 04 20 01 305 10.9 13.4  3.24 10.00  6.63 999 1016.6  11.3  10.5 999.0 99.0 99.00
2002 04 20 02 308 11.3 14.2  3.39 10.00  6.81 999 1016.4  11.3  10.5 999.0 99.0 99.00
2002 04 20 03 313 11.5 13.9  3.04 11.11  6.26 999 1016.5  11.0  10.4 999.0 99.0 99.00
2002 04 20 04 316 10.4 12.9  3.28 10.00  6.69 999 1017.4  11.0  10.3 999.0 99.0 99.00
2002 04 20 05 316  9.7 12.0  2.89 11.11  6.48 999 1017.4  10.7  10.3 999.0 99.0 99.00
2002 04 20 06 316 10.7 12.5  2.88 11.11  6.51 999 1017.3  10.6  10.3 999.0 99.0 99.00
2002 04 20 07 314 10.1 12.0  3.17 11.11  6.89 999 1017.2  10.6  10.2 999.0 99.0 99.00
2002 04 20 08 313 10.6 12.7  2.81 11.11  6.73 999 1016.9  10.5  10.2 999.0 99.0 99.00
2002 04 20 09 316 10.3 12.1  2.84 10.00  6.59 999 1016.8  10.5  10.2 999.0 99.0 99.00
2002 04 20 10 308 10.1 12.0  2.83 10.00  6.57 999 1016.4  10.3  10.2 999.0 99.0 99.00
2002 04 20 11 309  9.7 11.6  2.74 11.11  6.65 999 1016.4  10.2  10.1 999.0 99.0 99.00
2002 04 20 12 309 10.6 13.1  2.96 11.11  6.81 999 1016.3  10.2   9.8 999.0 99.0 99.00
2002 04 20 13 314  9.3 11.1  2.90 10.00  6.74 999 1016.5  10.2   9.8 999.0 99.0 99.00
2002 04 20 14 315  9.5 11.5  2.92 10.00  6.60 999 1017.0  10.2   9.8 999.0 99.0 99.00
2002 04 20 15 312  8.2 10.1  3.18 11.11  7.01 999 1018.0  10.2   9.8 999.0 99.0 99.00
2002 04 20 16 322  8.1 10.7  3.22 11.11  7.30 999 1018.5  10.2   9.8 999.0 99.0 99.00
2002 04 20 17 322  7.4  9.1  3.27 11.11  7.50 999 1019.0  10.2   9.8 999.0 99.0 99.00
2002 04 20 18 313  5.8  7.8  2.87 11.11  6.98 999 1019.4  10.5   9.8 999.0 99.0 99.00
2002 04 20 19 310  4.7  5.9  2.86 11.11  7.23 999 1019.7  10.6   9.8 999.0 99.0 99.00
2002 04 20 20 318  4.7  5.6  2.84 11.11  7.27 999 1019.7  10.6   9.8 999.0 99.0 99.00
2002 04 20 21 323  5.0  6.3  2.56 11.11  7.10 999 1019.7  10.6   9.8 999.0 99.0 99.00
2002 04 20 22 320  5.2  6.2  2.49 10.00  7.17 999 1019.4  10.6  10.2 999.0 99.0 99.00
2002 04 20 23 326  5.6  6.7  2.30 11.11  6.88 999 1018.8  10.6  10.5 999.0 99.0 99.00
2002 04 21 00 318  6.5  8.2  2.58 10.00  7.49 999 1018.1  10.8  10.6 999.0 99.0 99.00
2002 04 21 01 318  6.7  7.8  2.52 10.00  7.22 999 1018.1  10.9  10.9 999.0 99.0 99.00
2002 04 21 02 318  7.0  8.8  2.29 10.00  7.16 999 1017.7  10.8  10.6 999.0 99.0 99.00
2002 04 21 03 319  6.6  7.7  2.24 10.00  6.93 999 1017.5  10.6  10.7 999.0 99.0 99.00
