#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 03 04 00  42  7.0  9.0  1.04  5.00  4.12  26 1024.3  17.4  21.1  15.2 99.0 99.00
2007 01 03 05 00  56  6.7  8.0  1.08  4.76  4.07  41 1023.8  17.5  21.1  15.4 99.0 99.00
2007 01 03 06 00  53  7.0  8.3  1.08  4.76  4.13  55 1023.4  17.8  21.2  15.9 99.0 99.00
2007 01 03 07 00  64  6.5  7.7  1.14  4.55  4.14  52 1023.3  18.0  21.3  16.1 99.0 99.00
2007 01 03 08 00  70  6.0  8.2  1.18  5.00  4.20  40 1023.8  18.3  21.3  16.4 99.0 99.00
2007 01 03 09 00  76  7.3  8.8  1.18  5.26  4.16  43 1023.5  18.4  21.4  16.8 99.0 99.00
2007 01 03 10 00  81  6.4  7.6  1.11  5.00  4.08  54 1023.3  18.6  21.5  17.4 99.0 99.00
2007 01 03 11 00  91  8.0  9.7  1.04  5.00  4.01  35 1022.6  18.8  21.5  17.9 99.0 99.00
2007 01 03 12 00  81  6.3  8.0  1.08  5.00  4.06  43 1023.7  18.8  21.5  18.2 99.0 99.00
2007 01 03 13 00  85  6.3  7.5  1.05  5.00  4.08  48 1023.9  19.1  21.6  18.5 99.0 99.00
2007 01 03 14 00  81  6.2  7.7  0.96  4.55  4.09  50 1024.5  19.2  21.7  18.6 99.0 99.00
2007 01 03 15 00  84  6.5  7.9  0.94  5.00  4.07  45 1024.9  19.4  21.7  18.8 99.0 99.00
2007 01 03 16 00  83  5.6  6.5  0.92  5.00  4.14  45 1025.1  19.5  21.8  18.9 99.0 99.00
2007 01 03 17 00  86  5.9  7.3  0.82  4.35  3.88  65 1024.5  19.6  21.8  19.0 99.0 99.00
2007 01 03 18 00  74  4.9  5.9  0.79  4.55  3.97  64 1023.7  19.6  21.8  19.3 99.0 99.00
2007 01 03 19 00  84  3.8  4.5  0.79  4.55  3.98  61 1023.2  19.4  21.8  19.3 99.0 99.00
2007 01 03 20 00  69  4.2  5.4  0.75  4.55  3.95  62 1022.8  19.5  21.9  19.5 99.0 99.00
2007 01 03 21 00  70  4.0  4.9  0.74  4.35  3.86  63 1022.9  19.7  21.9  19.5 99.0 99.00
2007 01 03 22 00  63  2.9  4.0  0.63  4.17  3.79  71 1023.0  19.7  21.9  19.5 99.0 99.00
2007 01 03 23 00  34  3.6  4.5  0.58  4.00  3.81  70 1022.8  19.7  21.9  19.6 99.0 99.00
2007 01 04 00 00  45  4.3  5.4  0.62  4.17  4.00  74 1023.3  19.6  21.9  19.4 99.0 99.00
2007 01 04 01 00  40  4.8  5.8  0.60  4.17  3.78  87 1023.3  19.6  21.9  19.5 99.0 99.00
2007 01 04 02 00  38  4.9  5.6  0.61  4.17  3.79  67 1023.3  19.5  21.9  19.3 99.0 99.00
2007 01 04 03 00  47  4.8  5.9  0.62  4.00  3.81  63 1023.5  19.8  21.9  19.8 99.0 99.00
2007 01 04 04 00  56  4.9  6.0  0.58  3.85  3.76  58 1023.0  19.9  21.9  19.9 99.0 99.00
2007 01 04 05 00  62  5.0  5.9  0.55  3.70  3.69  59 1022.3  19.8  21.9  19.8 99.0 99.00
2007 01 04 06 00  72  4.5  5.4  0.53  3.85  3.68  62 1021.8  20.1  21.9  20.1 99.0 99.00
2007 01 04 07 00  79  5.0  5.8  0.57  3.33  3.66  51 1021.6  20.1  21.9  20.1 99.0 99.00
2007 01 04 08 00  90  4.8  5.9  0.55  3.45  3.54  45 1021.4  20.2  21.9  20.2 99.0 99.00
2007 01 04 09 00  88  4.2  4.9  0.50  8.33  3.52 201 1020.9  20.6  21.9  20.6 99.0 99.00
2007 01 04 10 00 104  3.7  4.3  0.48  8.33  3.56 195 1020.7  21.0  21.9  21.0 99.0 99.00
2007 01 04 12 00 102  4.9  5.7  0.46  8.33  3.75 203 1020.7  21.0  21.9  21.0 99.0 99.00
2007 01 04 13 00 112  4.6  5.4  0.41  8.33  3.56 204 1020.8  20.5  21.9  20.5 99.0 99.00
2007 01 04 14 00 116  4.0  4.9  0.43  8.33  3.55 208 1021.0  20.5  21.9  20.5 99.0 99.00
2007 01 04 15 00 120  4.7  5.7  0.40  9.09  3.64 203 1021.1  21.0  21.9  21.0 99.0 99.00
2007 01 04 16 00 131  5.3  6.1  0.39  8.33  3.48 200 1021.1  21.4  21.9  21.4 99.0 99.00
2007 01 04 17 00 135  5.6  6.6  0.41  8.33  3.53 199 1020.1  21.9  22.0  21.9 99.0 99.00
2007 01 04 18 00 138  6.0  6.8  0.47  3.23  3.44  69 1018.5  22.1  22.0  22.1 99.0 99.00
2007 01 04 19 00 143  7.6  9.0  0.45  9.09  3.17 196 1017.1  22.4  22.1  21.7 99.0 99.00
2007 01 04 20 00 140  7.1  9.0  0.53  2.86  3.09 118 1017.0  22.3  22.1  21.5 99.0 99.00
2007 01 04 21 00 137  7.3  8.5  0.72  3.33  3.32 137 1017.1  22.1  22.1  21.5 99.0 99.00
2007 01 04 22 00 134  8.0  9.8  0.81  3.85  3.52 147 1016.8  22.0  22.1  21.5 99.0 99.00
2007 01 04 23 00 137  8.4  9.8  0.87  4.17  3.65 144 1016.8  22.0  22.1  21.7 99.0 99.00
2007 01 05 00 00 140  8.2  9.6  0.97  3.85  3.75 145 1016.5  22.1  22.1  21.8 99.0 99.00
2007 01 05 01 00 141  8.1 10.3  1.00  4.35  3.89 152 1016.9  22.3  22.1  21.9 99.0 99.00
2007 01 05 02 00 141  7.5  9.6  1.04  4.55  3.99 157 1017.0  22.5  22.1  22.1 99.0 99.00
2007 01 05 03 00 147  9.0 10.8  1.05  4.76  4.05 164 1016.6  22.3  22.1  22.2 99.0 99.00
2007 01 05 04 00 180  7.9  9.4  1.15  5.00  3.99 173 1016.8  22.1  22.1  21.8 99.0 99.00
2007 01 05 05 00 146  5.3  6.5  1.04  6.67  4.26 191 1016.3  22.3  22.1  22.3 99.0 99.00
2007 01 05 06 00 160  6.7  7.7  1.02  5.88  4.49 186 1015.4  22.8  22.1  22.2 99.0 99.00
2007 01 05 07 00 167  8.8 10.6  1.05  5.26  4.15 177 1015.0  23.0  22.1  22.1 99.0 99.00
2007 01 05 08 00 165  8.8 10.1  1.15  5.88  4.16 185 1014.8  22.9  22.1  22.2 99.0 99.00
2007 01 05 09 00 159  9.0 10.3  1.20  6.67  4.22 195 1014.2  22.8  22.1  22.3 99.0 99.00
2007 01 05 10 00 158  8.4 10.2  1.33  5.56  4.37 175 1014.2  22.7  22.1  22.4 99.0 99.00
2007 01 05 11 00 162  7.9  9.3  1.29  5.88  4.37 181 1014.5  22.6  22.1  22.5 99.0 99.00
2007 01 05 12 00 154  9.3 10.7  1.33  5.88  4.50 184 1014.0  22.6  22.1  22.6 99.0 99.00
2007 01 05 13 00 156  9.8 11.7  1.58  5.88  4.57 176 1013.6  22.7  22.1  22.7 99.0 99.00
2007 01 05 14 00 161  9.2 11.1  1.65  5.88  4.60 176 1014.4  22.8  22.1  22.8 99.0 99.00
2007 01 05 15 00 151  9.2 10.7  1.76  6.25  4.80 167 1014.1  22.9  22.2  22.8 99.0 99.00
2007 01 05 16 00 159  9.0 11.2  1.68  5.88  4.74 164 1014.6  22.8  22.2  22.8 99.0 99.00
2007 01 05 17 00 155 10.9 12.9  1.88  5.56  4.88 162 1013.4  22.9  22.3  22.9 99.0 99.00
2007 01 05 18 00 167 11.5 13.8  1.80  5.88  4.68 159 1012.7  23.0  22.3  23.0 99.0 99.00
2007 01 05 19 00 174  8.4 10.3  1.79  7.14  4.77 181 1012.4  23.0  22.3  23.0 99.0 99.00
2007 01 05 20 00 198  8.5 11.0  1.81  7.14  4.82 175 1011.9  22.3  22.4  22.1 99.0 99.00
2007 01 05 21 00 176  7.6 10.1  1.82  7.69  4.92 188 1011.4  22.3  22.4  22.2 99.0 99.00
2007 01 05 22 00 315 10.1 12.3  1.80  6.25  5.04 168 1013.1  21.2  22.4  21.1 99.0 99.00
2007 01 05 23 00 325  9.6 12.1  1.79  6.67  4.89 174 1013.8  20.6  22.4  18.4 99.0 99.00
2007 01 06 00 00 342  6.8  8.3  1.77  7.14  4.88 189 1015.2  20.4  22.3  17.4 99.0 99.00
2007 01 06 01 00  20  3.8  4.9  1.69  7.69  4.96 193 1016.0  20.3  22.3  17.3 99.0 99.00
2007 01 06 02 00  67  2.8  3.9  1.95  6.67  5.37 180 1016.4  20.6  22.3  17.1 99.0 99.00
2007 01 06 03 00  94  3.4  4.3  1.68  7.14  5.39 190 1016.8  21.0  22.3  16.7 99.0 99.00
2007 01 06 04 00 133  6.5  7.3  1.41  7.69  5.29 198 1016.8  21.1  22.3  18.8 99.0 99.00
2007 01 06 05 00 125  6.1  7.2  1.46  6.67  5.21 184 1016.3  21.4  22.3  19.0 99.0 99.00
2007 01 06 06 00 127  6.2  7.1  1.32  7.14  4.97 189 1016.1  21.6  22.3  19.4 99.0 99.00
2007 01 06 07 00 132  6.2  6.9  1.31  6.67  5.09 190 1016.0  21.7  22.3  19.5 99.0 99.00
2007 01 06 08 00 138  6.6  7.3  1.16  7.14  5.16 186 1015.6  21.7  22.3  20.5 99.0 99.00
2007 01 06 09 00 150  6.6  7.7  1.28  7.69  5.10 192 1015.8  21.5  22.3  21.5 99.0 99.00
2007 01 06 10 00 154  4.9  6.1  1.18  6.25  5.04 180 1016.1  21.9  22.3  21.8 99.0 99.00
2007 01 06 11 00 150  4.9  5.8  1.20  7.69  5.29 201 1016.5  22.1  22.2  22.1 99.0 99.00
2007 01 06 12 00 151  4.9  5.8  1.13  7.14  5.42 198 1016.9  22.1  22.2  22.1 99.0 99.00
2007 01 06 13 00 150  4.6  5.4  1.12  7.69  5.28 197 1017.5  22.1  22.2  22.1 99.0 99.00
2007 01 06 14 00 148  4.1  4.9  1.13  7.14  5.43 195 1018.1  22.7  22.2  22.5 99.0 99.00
2007 01 06 15 00 155  3.9  4.6  1.15  7.14  5.31 196 1019.0  22.5  22.2  22.5 99.0 99.00
2007 01 06 16 00 149  3.8  4.6  1.20  7.69  5.48 201 1019.1  22.8  22.2  22.8 99.0 99.00
2007 01 06 17 00 144  4.1  4.8  0.99  7.69  5.22 199 1018.3  22.7  22.3  22.7 99.0 99.00
2007 01 06 18 00 146  3.0  3.4  1.00  7.14  5.33 212 1017.3  22.9  22.5  22.9 99.0 99.00
2007 01 06 19 00 157  4.2  4.8  1.02  7.14  5.59 206 1017.0  23.0  22.4  23.0 99.0 99.00
2007 01 06 20 00 140  2.4  2.9  0.91  7.69  5.50 210 1016.9  22.8  22.5  22.8 99.0 99.00
2007 01 06 21 00 127  2.5  2.8  1.00  6.67  5.57 211 1017.0  22.7  22.4  22.7 99.0 99.00
2007 01 06 22 00 107  2.8  3.2  0.91  7.14  5.64 206 1017.2  23.0  22.4  23.0 99.0 99.00
2007 01 06 23 00 116  2.8  3.3  0.83  7.14  5.54 212 1017.8  22.5  22.4  22.5 99.0 99.00
2007 01 07 00 00 143  4.5  5.6  0.81  6.67  5.68 218 1018.3  22.6  22.4  22.6 99.0 99.00
2007 01 07 01 00 142  4.7  5.4  0.77  6.67  5.47 200 1018.4  22.4  22.3  22.4 99.0 99.00
2007 01 07 02 00 138  4.9  5.6  0.77  7.14  5.51 198 1018.7  22.4  22.3  22.4 99.0 99.00
2007 01 07 03 00 141  3.6  4.2  0.78  6.67  5.61 202 1018.9  22.3  22.3  22.3 99.0 99.00
2007 01 07 04 00 161  6.1  7.5  0.90  6.67  5.43 199 1019.0  22.3  22.3  22.3 99.0 99.00
2007 01 07 05 00 173  6.0  7.2  0.89  6.25  4.93 192 1019.2  22.3  22.3  22.3 99.0 99.00
2007 01 07 06 00 148  2.5  3.0  0.84  6.67  4.80 206 1018.9  22.2  22.2  22.2 99.0 99.00
2007 01 07 07 00 136  2.8  3.3  0.84  6.67  4.83 196 1018.7  22.1  22.2  22.1 99.0 99.00
2007 01 07 08 00 126  3.6  4.3  0.84  6.67  4.96 198 1018.8  22.0  22.2  22.0 99.0 99.00
2007 01 07 09 00 130  4.6  5.2  0.81  6.67  5.13 194 1019.1  22.1  22.2  22.1 99.0 99.00
2007 01 07 10 00 135  5.3  6.1  0.73  6.25  4.78 200 1019.1  22.3  22.2  22.3 99.0 99.00
2007 01 07 11 00 135  5.0  5.8  0.73  6.67  4.70 204 1019.2  22.2  22.2  22.2 99.0 99.00
2007 01 07 12 00 134  3.3  3.9  0.78  6.25  4.74 201 1019.5  22.2  22.2  22.2 99.0 99.00
2007 01 07 13 00 140  4.3  4.9  0.81  7.14  5.04 194 1020.1  22.2  22.1  22.2 99.0 99.00
2007 01 07 14 00 153  4.5  5.3  0.84  5.56  4.83 211 1020.8  22.7  22.1  22.6 99.0 99.00
2007 01 07 15 00 143  3.3  3.9  0.86  5.56  4.91 200 1021.2  22.9  22.1  22.7 99.0 99.00
2007 01 07 16 00 160  5.0  5.6  0.85  7.69  4.81 203 1021.0  22.8  22.2  22.5 99.0 99.00
2007 01 07 17 00 163  5.0  5.9  0.83  5.88  4.66 201 1020.2  22.8  22.3  22.4 99.0 99.00
2007 01 07 18 00 162  3.9  4.8  0.77  5.88  4.36 196 1018.8  22.8  22.3  22.4 99.0 99.00
2007 01 07 19 00 162  4.1  4.7  0.76  5.56  4.24 206 1017.8  22.9  22.4  22.6 99.0 99.00
2007 01 07 20 00 161  5.7  7.0  0.71  6.25  4.11 192 1017.0  23.0  22.4  22.3 99.0 99.00
2007 01 07 21 00 166  4.5  5.3  0.69  5.26  4.13 205 1017.0  23.0  22.3  22.6 99.0 99.00
2007 01 07 22 00 167  4.2  4.8  0.72  5.88  4.22 196 1017.2  23.1  22.3  22.8 99.0 99.00
2007 01 07 23 00 173  5.0  5.7  0.74  5.88  4.27 193 1016.9  22.5  22.2  22.5 99.0 99.00
2007 01 08 00 00 176  7.2  9.1  0.80  6.67  4.24 190 1016.8  22.7  22.2  22.7 99.0 99.00
2007 01 08 01 00 178  5.9  7.2  0.83  6.25  4.11 191 1016.9  22.6  22.2  22.6 99.0 99.00
2007 01 08 02 00 182  6.6  7.6  0.83  6.25  4.00 196 1017.2  22.5  22.1  22.5 99.0 99.00
2007 01 08 03 00 178  6.6  7.4  0.91  6.25  4.30 186 1017.2  22.5  22.1  22.5 99.0 99.00
2007 01 08 04 00 187  6.8  7.8  0.93  6.25  4.23 193 1017.1  22.4  22.0  22.4 99.0 99.00
2007 01 08 05 00 196  7.6  9.1  0.96  6.25  4.32 189 1016.8  22.3  22.0  22.3 99.0 99.00
2007 01 08 06 00 195  6.9  7.9  1.00  5.88  4.16 179 1016.3  22.3  22.0  22.3 99.0 99.00
2007 01 08 07 00 199  6.9  8.2  0.94  5.56  4.07 187 1016.0  22.5  22.0  22.5 99.0 99.00
2007 01 08 08 00 197  7.3  8.6  1.04  6.67  4.24 185 1015.5  22.5  22.0  22.5 99.0 99.00
2007 01 08 09 00 195  7.3  8.5  1.05  7.14  4.40 188 1015.1  22.5  22.0  22.5 99.0 99.00
2007 01 08 10 00 199  7.5  8.9  0.97  5.26  4.17 163 1014.9  22.7  22.0  22.7 99.0 99.00
2007 01 08 11 00 202  7.6  9.2  1.09  4.76  4.32 177 1014.8  22.8  22.1  22.8 99.0 99.00
