#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 23 09 00  85  4.4  5.7  1.02  8.33  5.33  55 1017.2  27.5  28.7  22.1 99.0 99.00
2007 09 23 10 00  77  3.4  4.1  1.02  8.33  5.12  64 1017.6  27.5  28.7  22.3 99.0 99.00
2007 09 23 11 00  70  3.6  4.9  0.95  8.33  5.32  72 1018.2  27.5  28.6  22.1 99.0 99.00
2007 09 23 12 00  73  4.6  5.4  0.96  9.09  5.39  68 1018.3  27.5  28.7  23.2 99.0 99.00
2007 09 23 13 00  54  4.4  5.2  0.96  8.33  5.70  72 1018.9  27.5  28.7  22.6 99.0 99.00
2007 09 23 14 00  58  5.8  6.8  0.93  8.33  5.50  66 1019.1  27.7  28.7  22.2 99.0 99.00
2007 09 23 15 00  56  5.6  6.7  0.90  8.33  5.44  54 1019.1  27.7  28.7  21.9 99.0 99.00
2007 09 23 16 00  58  5.3  6.6  0.93  8.33  5.52  61 1018.7  27.7  28.7  21.8 99.0 99.00
2007 09 23 17 00  56  5.4  6.5 99.00 99.00 99.00 999 1018.3  27.5  28.7  22.5 99.0 99.00
2007 09 23 18 00  62  5.2  6.5  0.90  8.33  5.43  62 1017.3  27.6  28.7  22.2 99.0 99.00
2007 09 23 19 00  61  4.6  6.0  0.85  8.33  5.56  60 1017.0  27.7  28.8  22.5 99.0 99.00
2007 09 23 20 00  46  6.2  7.2  0.91  9.09  5.47  68 1016.8  27.7  28.8  22.5 99.0 99.00
2007 09 23 21 00  66  4.8  5.9  0.85  8.33  5.27  76 1016.6  27.7  28.8  22.3 99.0 99.00
2007 09 23 22 00  53  6.5  7.4  0.86  9.09  5.35  80 1016.6  27.4  28.8  22.4 99.0 99.00
2007 09 23 23 00  46  5.7  6.7  0.90  8.33  5.08  57 1016.6  27.5  28.7  21.9 99.0 99.00
2007 09 24 00 00  50  5.5  6.5  0.86  8.33  4.92  74 1016.8  27.6  28.7  21.2 99.0 99.00
2007 09 24 01 00  56  5.7  7.0  0.84  9.09  4.89  53 1017.1  27.5  28.7  21.8 99.0 99.00
2007 09 24 02 00  45  5.3  6.5  0.87  9.09  5.07  52 1017.3  27.6  28.7  21.7 99.0 99.00
2007 09 24 03 00  61  4.5  5.7  0.86  9.09  5.05  75 1017.4  27.4  28.7  21.8 99.0 99.00
2007 09 24 04 00  51  4.9  6.0  0.87  9.09  5.16  79 1017.4  27.6  28.7  21.4 99.0 99.00
