YYYY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 04 24 17 50 999 99.0 99.0  1.66  8.33  6.64 305 1021.3   8.6  10.3 999.0 99.0 99.00
2009 04 24 18 50 999 99.0 99.0  1.50  8.33  6.53 307 1021.7   8.7  10.5 999.0 99.0 99.00
2009 04 24 19 50 999 99.0 99.0  1.40  8.33  6.58 302 1021.7   8.5  10.6 999.0 99.0 99.00
2009 04 24 20 50 999 99.0 99.0  1.36  8.33  6.74 300 1021.9   8.5  10.9 999.0 99.0 99.00
2009 04 24 21 50 999 99.0 99.0  1.39  8.33  6.66 295 1022.0   8.5  10.5 999.0 99.0 99.00
2009 04 24 22 50 999 99.0 99.0  1.34  7.69  6.13 292 1022.1   8.5  10.3 999.0 99.0 99.00
2009 04 24 23 50 999 99.0 99.0  1.57  8.33  6.19 305 1022.0   8.4  10.4 999.0 99.0 99.00
2009 04 25 00 50 999 99.0 99.0  1.52  8.33  5.93 301 1022.0   8.4  10.4 999.0 99.0 99.00
2009 04 25 01 50 999 99.0 99.0  1.50  8.33  5.55 305 1021.8   8.4  10.4 999.0 99.0 99.00
2009 04 25 02 50 999 99.0 99.0  1.39  8.33  5.48 306 1021.5   8.1  10.6 999.0 99.0 99.00
2009 04 25 03 50 999 99.0 99.0  1.54  8.33  5.37 308 1021.3   8.1  10.6 999.0 99.0 99.00
2009 04 25 04 50 999 99.0 99.0  1.47  7.14  5.11 303 1021.6   8.2  10.7 999.0 99.0 99.00
2009 04 25 05 50 999 99.0 99.0  1.62  7.69  5.37 300 1021.4   8.2  10.6 999.0 99.0 99.00
2009 04 25 06 50 999 99.0 99.0  1.62  8.33  5.46 315 1021.1   8.2  10.5 999.0 99.0 99.00
2009 04 25 07 50 999 99.0 99.0  1.66  8.33  5.42 306 1020.9   8.3  10.4 999.0 99.0 99.00
2009 04 25 08 50 999 99.0 99.0  1.68  8.33  5.37 301 1020.5   8.2  10.3 999.0 99.0 99.00
2009 04 25 09 50 999 99.0 99.0  1.69  9.09  5.55 312 1020.2   8.0  10.1 999.0 99.0 99.00
2009 04 25 10 50 999 99.0 99.0  1.89  9.09  5.70 310 1020.2   8.0  10.1 999.0 99.0 99.00
2009 04 25 11 50 999 99.0 99.0  2.03  9.09  5.79 309 1020.2   8.0  10.1 999.0 99.0 99.00
2009 04 25 12 50 999 99.0 99.0  2.16  9.09  5.89 308 1019.8   7.9  10.0 999.0 99.0 99.00
2009 04 25 13 50 999 99.0 99.0  2.22  9.09  6.02 309 1020.0   8.0   9.9 999.0 99.0 99.00
2009 04 25 14 50 999 99.0 99.0  2.38  9.09  5.93 307 1020.4   8.1   9.8 999.0 99.0 99.00
2009 04 25 15 50 999 99.0 99.0  2.70 10.00  6.33 306 1020.6   8.0   9.7 999.0 99.0 99.00
2009 04 25 16 50 999 99.0 99.0  3.05  9.09  6.64 306 1021.0   8.2   9.6 999.0 99.0 99.00
2009 04 25 17 50 999 99.0 99.0  3.20  9.09  6.53 307 1021.0   8.1   9.6 999.0 99.0 99.00
2009 04 25 18 50 999 99.0 99.0  3.61  9.09  6.90 312 1021.4   8.2   9.4 999.0 99.0 99.00
2009 04 25 19 50 999 99.0 99.0  2.99  9.09  6.37 309 1021.5   8.2   9.3 999.0 99.0 99.00
2009 04 25 20 50 999 99.0 99.0  3.18  9.09  6.68 301 1021.5   8.2   9.3 999.0 99.0 99.00
2009 04 25 21 50 999 99.0 99.0  2.95  9.09  6.47 309 1021.8   8.3   9.3 999.0 99.0 99.00
2009 04 25 22 50 999 99.0 99.0  2.97 10.00  6.55 302 1021.9   8.2   9.3 999.0 99.0 99.00
2009 04 25 23 50 999 99.0 99.0  2.76  9.09  6.42 303 1022.0   8.3   9.2 999.0 99.0 99.00
2009 04 26 00 50 999 99.0 99.0  2.79  9.09  6.43 311 1022.2   8.1   9.1 999.0 99.0 99.00
2009 04 26 01 50 999 99.0 99.0  2.96  9.09  6.71 307 1022.4   8.0   9.0 999.0 99.0 99.00
2009 04 26 02 50 999 99.0 99.0  2.87  9.09  6.76 308 1022.6   8.1   8.9 999.0 99.0 99.00
2009 04 26 03 50 999 99.0 99.0  2.95  9.09  6.95 299 1022.8   8.1   8.8 999.0 99.0 99.00
2009 04 26 04 50 999 99.0 99.0  2.79  9.09  6.83 300 1023.3   8.2   8.8 999.0 99.0 99.00
2009 04 26 05 50 999 99.0 99.0  3.05  9.09  7.07 302 1023.5   8.2   8.7 999.0 99.0 99.00
2009 04 26 06 50 999 99.0 99.0  2.93  9.09  7.09 306 1023.5   8.1   8.6 999.0 99.0 99.00
2009 04 26 07 50 999 99.0 99.0  3.04  9.09  7.28 300 1024.0   8.1   8.6 999.0 99.0 99.00
2009 04 26 08 50 999 99.0 99.0  3.09 10.00  7.19 302 1024.4   8.1   8.6 999.0 99.0 99.00
2009 04 26 09 50 999 99.0 99.0  2.65 10.00  6.89 302 1024.4   7.9   8.5 999.0 99.0 99.00
2009 04 26 10 50 999 99.0 99.0  2.58  9.09  6.78 302 1024.9   7.8   8.5 999.0 99.0 99.00
2009 04 26 11 50 999 99.0 99.0  2.73  9.09  6.97 304 1025.2   7.9   8.5 999.0 99.0 99.00
2009 04 26 12 50 999 99.0 99.0  2.46  9.09  6.96 308 1025.2   7.9   8.5 999.0 99.0 99.00
2009 04 26 13 50 999 99.0 99.0  2.57 10.00  7.12 300 1025.6   7.8   8.6 999.0 99.0 99.00
2009 04 26 14 50 999 99.0 99.0  2.52  9.09  7.08 304 1026.2   7.8   8.6 999.0 99.0 99.00
2009 04 26 15 50 999 99.0 99.0  2.46  9.09  7.04 306 1026.3   8.1   8.6 999.0 99.0 99.00
2009 04 26 16 50 999 99.0 99.0  2.50 10.00  7.30 303 1026.4   8.3   8.8 999.0 99.0 99.00
2009 04 26 17 50 999 99.0 99.0  2.39  9.09  7.07 304 1026.5   8.3   8.9 999.0 99.0 99.00
2009 04 26 18 50 999 99.0 99.0  2.41 10.00  7.14 298 1026.4   8.9   9.0 999.0 99.0 99.00
2009 04 26 19 50 999 99.0 99.0  2.27  9.09  7.17 305 1025.9   8.6   9.4 999.0 99.0 99.00
2009 04 26 20 50 999 99.0 99.0  2.17 10.00  7.06 300 1025.3   8.5   9.7 999.0 99.0 99.00
2009 04 26 21 50 999 99.0 99.0  2.13  9.09  7.15 301 1024.9   8.6  10.0 999.0 99.0 99.00
2009 04 26 22 50 999 99.0 99.0  2.22  9.09  7.23 297 1024.4   8.6  10.3 999.0 99.0 99.00
2009 04 26 23 50 999 99.0 99.0  2.26  9.09  7.38 300 1023.9   8.7  10.4 999.0 99.0 99.00
2009 04 27 00 50 999 99.0 99.0  1.98  9.09  7.13 300 1023.2   8.5  10.2 999.0 99.0 99.00
2009 04 27 01 50 999 99.0 99.0  2.06  8.33  7.20 299 1022.3   8.5  10.1 999.0 99.0 99.00
2009 04 27 02 50 999 99.0 99.0  1.93  8.33  7.09 300 1021.9   8.3   9.9 999.0 99.0 99.00
2009 04 27 03 50 999 99.0 99.0  2.05  9.09  7.19 301 1022.1   8.2   9.9 999.0 99.0 99.00
2009 04 27 04 50 999 99.0 99.0  1.86  9.09  6.98 302 1021.6   8.1   9.6 999.0 99.0 99.00
2009 04 27 05 50 999 99.0 99.0  1.94  9.09  6.89 306 1020.8   7.9   9.4 999.0 99.0 99.00
2009 04 27 06 50 999 99.0 99.0  1.98 10.00  7.09 294 1020.4   7.9   9.2 999.0 99.0 99.00
2009 04 27 07 50 999 99.0 99.0  1.81 10.00  6.94 304 1019.9   7.9   9.2 999.0 99.0 99.00
2009 04 27 08 50 999 99.0 99.0  1.96  9.09  7.28 303 1019.4   7.9   9.1 999.0 99.0 99.00
2009 04 27 09 50 999 99.0 99.0  1.65 10.00  6.93 304 1018.6   7.8   9.0 999.0 99.0 99.00
2009 04 27 10 50 999 99.0 99.0  1.65  9.09  7.00 305 1018.6   7.8   9.0 999.0 99.0 99.00
2009 04 27 11 50 999 99.0 99.0  1.66  9.09  7.02 303 1018.4   7.8   9.0 999.0 99.0 99.00
2009 04 27 12 50 999 99.0 99.0  1.73  9.09  7.13 310 1018.2   7.8   8.9 999.0 99.0 99.00
2009 04 27 13 50 999 99.0 99.0  1.76 10.00  6.92 302 1017.9   7.8   8.9 999.0 99.0 99.00
2009 04 27 14 50 999 99.0 99.0  1.74  9.09  6.80 308 1017.5   8.0   8.9 999.0 99.0 99.00
2009 04 27 15 50 999 99.0 99.0  1.67  9.09  6.25 302 1017.0   8.0   9.0 999.0 99.0 99.00
2009 04 27 16 50 999 99.0 99.0  1.82  9.09  6.24 312 1016.9   7.9   9.0 999.0 99.0 99.00
2009 04 27 17 50 999 99.0 99.0  1.74  7.69  6.02 309 1016.5   8.4   9.1 999.0 99.0 99.00
2009 04 27 18 50 999 99.0 99.0  1.74  9.09  5.75 306 1016.1   8.7   9.1 999.0 99.0 99.00
2009 04 27 19 50 999 99.0 99.0  1.82  8.33  5.66 306 1015.7   9.2   9.3 999.0 99.0 99.00
2009 04 27 20 50 999 99.0 99.0  1.77  9.09  5.81 304 1015.2   9.0   9.4 999.0 99.0 99.00
2009 04 27 21 50 999 99.0 99.0  1.63  9.09  5.78 302 1014.8   9.3   9.5 999.0 99.0 99.00
2009 04 27 22 50 999 99.0 99.0  1.58 10.00  5.18 298 1014.2   9.3   9.5 999.0 99.0 99.00
2009 04 27 23 50 999 99.0 99.0  1.58  9.09  4.91 295 1013.7   9.3   9.4 999.0 99.0 99.00
2009 04 28 00 50 999 99.0 99.0  1.49  9.09  4.83 299 1013.7   9.4   9.6 999.0 99.0 99.00
2009 04 28 01 50 999 99.0 99.0  1.55  9.09  5.10 306 1013.6   9.0   9.6 999.0 99.0 99.00
2009 04 28 02 50 999 99.0 99.0  1.64  9.09  5.10 305 1013.6   8.8   9.5 999.0 99.0 99.00
2009 04 28 03 50 999 99.0 99.0  1.56  9.09  5.13 307 1013.7   8.5   9.5 999.0 99.0 99.00
2009 04 28 04 50 999 99.0 99.0  1.65  8.33  5.52 302 1014.4   8.5   9.3 999.0 99.0 99.00
2009 04 28 05 50 999 99.0 99.0  1.49  8.33  5.65 303 1014.1   7.7   9.3 999.0 99.0 99.00
2009 04 28 06 50 999 99.0 99.0  1.57  8.33  5.92 308 1014.1   7.3   9.3 999.0 99.0 99.00
2009 04 28 07 50 999 99.0 99.0  1.59  8.33  6.17 305 1014.2   7.3   9.3 999.0 99.0 99.00
2009 04 28 08 50 999 99.0 99.0  1.59  9.09  6.21 310 1013.8   7.1   9.2 999.0 99.0 99.00
2009 04 28 09 50 999 99.0 99.0  1.43  9.09  5.88 304 1013.2   7.1   9.2 999.0 99.0 99.00
2009 04 28 10 50 999 99.0 99.0  1.33  9.09  6.06 309 1013.7   7.1   9.1 999.0 99.0 99.00
2009 04 28 11 50 999 99.0 99.0  1.23  9.09  5.90 299 1014.0   7.1   9.1 999.0 99.0 99.00
2009 04 28 12 50 999 99.0 99.0  1.23  8.33  6.17 309 1014.5   7.4   9.1 999.0 99.0 99.00
2009 04 28 13 50 999 99.0 99.0  1.23  8.33  6.34 300 1014.4   7.8   9.1 999.0 99.0 99.00
2009 04 28 14 50 999 99.0 99.0  1.04  8.33  6.14 304 1015.0   7.9   9.1 999.0 99.0 99.00
2009 04 28 15 50 999 99.0 99.0  1.11  9.09  6.15 307 1015.0   8.1   9.1 999.0 99.0 99.00
2009 04 28 16 50 999 99.0 99.0  1.15  9.09  6.43 305 1015.0   8.4   9.2 999.0 99.0 99.00
2009 04 28 17 50 999 99.0 99.0  1.12  9.09  6.54 300 1015.5   8.5   9.4 999.0 99.0 99.00
2009 04 28 18 50 999 99.0 99.0  1.18  8.33  6.41 298 1015.9   8.6   9.6 999.0 99.0 99.00
2009 04 28 19 50 999 99.0 99.0  1.26  8.33  6.53 308 1016.3   8.6   9.6 999.0 99.0 99.00
2009 04 28 20 50 999 99.0 99.0  1.32  8.33  6.43 312 1016.6   8.9   9.6 999.0 99.0 99.00
2009 04 28 21 50 999 99.0 99.0  1.36  8.33  6.71 316 1017.1   8.7   9.8 999.0 99.0 99.00
2009 04 28 22 50 999 99.0 99.0  1.16  8.33  6.54 316 1017.3   8.9   9.9 999.0 99.0 99.00
2009 04 28 23 50 999 99.0 99.0  1.19  8.33  6.35 313 1017.7   9.2   9.9 999.0 99.0 99.00
2009 04 29 00 50 999 99.0 99.0  1.10  7.69  6.60 317 1018.3   9.4   9.9 999.0 99.0 99.00
2009 04 29 01 50 999 99.0 99.0  1.05  8.33  6.47 315 1018.6   9.3   9.9 999.0 99.0 99.00
2009 04 29 02 50 999 99.0 99.0  0.91  7.69  6.31 311 1018.8   9.5   9.9 999.0 99.0 99.00
2009 04 29 03 50 999 99.0 99.0  0.95  7.69  6.79 310 1019.1   9.4   9.8 999.0 99.0 99.00
2009 04 29 04 50 999 99.0 99.0  0.97  9.09  6.58 300 1019.6   9.4   9.8 999.0 99.0 99.00
2009 04 29 05 50 999 99.0 99.0  0.93  6.67  6.15 302 1019.7   9.4   9.8 999.0 99.0 99.00
2009 04 29 06 50 999 99.0 99.0  1.03  8.33  6.56 303 1020.2   8.8   9.7 999.0 99.0 99.00
2009 04 29 07 50 999 99.0 99.0  1.01  8.33  6.46 305 1020.8   8.7   9.6 999.0 99.0 99.00
2009 04 29 08 50 999 99.0 99.0  1.05 12.90  6.70 263 1021.1   8.7   9.6 999.0 99.0 99.00
2009 04 29 09 50 999 99.0 99.0  0.91  8.33  6.25 305 1021.3   8.7   9.5 999.0 99.0 99.00
2009 04 29 10 50 999 99.0 99.0  1.08  7.14  6.60 303 1021.5   8.7   9.4 999.0 99.0 99.00
2009 04 29 11 50 999 99.0 99.0  1.01 12.90  6.60 278 1021.9   8.5   9.4 999.0 99.0 99.00
2009 04 29 12 50 999 99.0 99.0  0.99 12.90  6.42 277 1022.1   8.3   9.3 999.0 99.0 99.00
2009 04 29 13 50 999 99.0 99.0  0.93 12.90  6.48 277 1022.5   8.3   9.3 999.0 99.0 99.00
2009 04 29 14 50 999 99.0 99.0  0.94 12.90  6.37 290 1023.2   8.6   9.3 999.0 99.0 99.00
2009 04 29 15 50 999 99.0 99.0  0.86 12.90  5.82 275 1023.7   8.7   9.3 999.0 99.0 99.00
2009 04 29 16 50 999 99.0 99.0  0.86 12.90  5.51 269 1023.7   8.7   9.3 999.0 99.0 99.00
2009 04 29 17 50 999 99.0 99.0  0.91 11.43  5.54 303 1024.2   8.8   9.5 999.0 99.0 99.00
2009 04 29 18 50 999 99.0 99.0  0.93 12.12  5.51 285 1024.4   9.0   9.6 999.0 99.0 99.00
2009 04 29 19 50 999 99.0 99.0  0.92 12.12  5.77 282 1024.6   9.1   9.8 999.0 99.0 99.00
2009 04 29 20 50 999 99.0 99.0  0.94 12.12  5.85 266 1024.6   9.4  10.2 999.0 99.0 99.00
2009 04 29 21 50 999 99.0 99.0  0.99 11.43  5.85 285 1025.0   9.3  10.4 999.0 99.0 99.00
2009 04 29 22 50 999 99.0 99.0  1.04 11.43  6.25 286 1025.1   9.4  10.5 999.0 99.0 99.00
2009 04 29 23 50 999 99.0 99.0  0.99 10.81  6.31 293 1025.1   9.8  10.6 999.0 99.0 99.00
2009 04 30 00 50 999 99.0 99.0  0.99 12.12  6.24 280 1025.0   9.9  10.6 999.0 99.0 99.00
2009 04 30 01 50 999 99.0 99.0  0.98 13.79  6.67 279 1025.0   9.8  10.6 999.0 99.0 99.00
2009 04 30 02 50 999 99.0 99.0  0.94 13.79  6.89 283 1024.7  10.1  10.5 999.0 99.0 99.00
2009 04 30 03 50 999 99.0 99.0  0.86 13.79  7.05 287 1024.9   9.9  10.7 999.0 99.0 99.00
2009 04 30 04 50 999 99.0 99.0  0.87 13.79  6.37 281 1025.2   9.8  10.7 999.0 99.0 99.00
2009 04 30 05 50 999 99.0 99.0  0.85 12.90  5.48 284 1025.0   9.8  10.4 999.0 99.0 99.00
2009 04 30 06 50 999 99.0 99.0  0.87 13.79  5.09 298 1024.9   9.7  10.3 999.0 99.0 99.00
2009 04 30 07 50 999 99.0 99.0  0.95 13.79  5.42 296 1025.0   9.6  10.0 999.0 99.0 99.00
2009 04 30 08 50 999 99.0 99.0  0.98 12.90  6.46 283 1025.1   9.5   9.9 999.0 99.0 99.00
2009 04 30 09 50 999 99.0 99.0  1.05 12.90  6.41 291 1025.0   9.4   9.9 999.0 99.0 99.00
2009 04 30 10 50 999 99.0 99.0  1.05 12.90  6.55 284 1025.1   9.2   9.9 999.0 99.0 99.00
2009 04 30 11 50 999 99.0 99.0  0.91 12.90  6.65 281 1025.1   9.1   9.9 999.0 99.0 99.00
2009 04 30 12 50 999 99.0 99.0  0.95 12.90  6.84 285 1025.0   9.1   9.9 999.0 99.0 99.00
2009 04 30 13 50 999 99.0 99.0  0.98 12.90  7.25 283 1025.1   8.9   9.8 999.0 99.0 99.00
2009 04 30 14 50 999 99.0 99.0  0.91 12.12  7.17 285 1025.4   8.9   9.8 999.0 99.0 99.00
2009 04 30 15 50 999 99.0 99.0  0.91 12.12  7.58 296 1025.5   8.9   9.9 999.0 99.0 99.00
2009 04 30 16 50 999 99.0 99.0  0.83 12.90  7.80 282 1025.9   9.0  10.1 999.0 99.0 99.00
2009 04 30 17 50 999 99.0 99.0  0.81 12.90  7.47 275 1025.9   9.6  10.4 999.0 99.0 99.00
2009 04 30 18 50 999 99.0 99.0  0.83 12.90  7.97 276 1026.0   9.3  11.0 999.0 99.0 99.00
2009 04 30 19 50 999 99.0 99.0  0.86 12.90  8.20 267 1025.6   9.5  11.6 999.0 99.0 99.00
2009 04 30 20 50 999 99.0 99.0  0.84 12.90  8.14 274 1025.1   9.9  11.8 999.0 99.0 99.00
2009 04 30 21 50 999 99.0 99.0  0.83 12.90  8.47 277 1024.7  10.1  12.0 999.0 99.0 99.00
2009 04 30 22 50 999 99.0 99.0  0.81 12.12  8.23 278 1024.0  10.2  12.0 999.0 99.0 99.00
2009 04 30 23 50 999 99.0 99.0  0.88 12.90  7.29 276 1023.3  10.3  11.8 999.0 99.0 99.00
2009 05 01 00 50 999 99.0 99.0  0.80 12.90  5.75 281 1022.5  10.2  11.2 999.0 99.0 99.00
2009 05 01 01 50 999 99.0 99.0  0.78 12.90  5.00 278 1021.7  10.2  11.1 999.0 99.0 99.00
2009 05 01 02 50 999 99.0 99.0  0.81 12.12  5.24 280 1021.0  10.2  10.8 999.0 99.0 99.00
2009 05 01 03 50 999 99.0 99.0  0.75 12.12  4.54 261 1020.9  10.1  10.6 999.0 99.0 99.00
2009 05 01 04 50 999 99.0 99.0  0.84 12.12  4.25 269 1020.7  10.3  10.4 999.0 99.0 99.00
2009 05 01 05 50 999 99.0 99.0  0.78 12.90  4.55 281 1020.3  10.2  10.3 999.0 99.0 99.00
2009 05 01 06 50 999 99.0 99.0  0.78 12.12  4.59 288 1019.6  10.3  10.2 999.0 99.0 99.00
2009 05 01 07 50 999 99.0 99.0  0.75 12.12  5.24 270 1019.2  10.5  10.1 999.0 99.0 99.00
2009 05 01 08 50 999 99.0 99.0  0.75 12.12  5.78 293 1018.6  10.2  10.2 999.0 99.0 99.00
2009 05 01 09 50 999 99.0 99.0  0.73 12.12  4.72 294 1017.9  10.0  10.2 999.0 99.0 99.00
2009 05 01 10 50 999 99.0 99.0  0.76 11.43  5.00 291 1017.3   9.7  10.1 999.0 99.0 99.00
2009 05 01 11 50 999 99.0 99.0  0.71 16.00  5.29 226 1017.0   9.7  10.0 999.0 99.0 99.00
2009 05 01 12 50 999 99.0 99.0  0.71 12.12  5.14 291 1016.4   9.6  10.0 999.0 99.0 99.00
2009 05 01 13 50 999 99.0 99.0  0.68 16.00  4.97 226 1016.1   9.6   9.9 999.0 99.0 99.00
2009 05 01 14 50 999 99.0 99.0  0.68 16.00  5.03 217 1016.0  10.5   9.9 999.0 99.0 99.00
2009 05 01 15 50 999 99.0 99.0  0.71 14.81  4.74 206 1015.9  10.5  10.0 999.0 99.0 99.00
2009 05 01 16 50 999 99.0 99.0  0.76 12.12  4.35 265 1015.5  11.1  10.1 999.0 99.0 99.00
2009 05 01 17 50 999 99.0 99.0  0.77 16.00  4.56 217 1015.0  11.3  10.2 999.0 99.0 99.00
2009 05 01 18 50 999 99.0 99.0  0.73 12.12  4.55 261 1014.2  12.0  10.4 999.0 99.0 99.00
2009 05 01 19 50 999 99.0 99.0  0.67 16.00  4.97 202 1013.3  12.5  10.9 999.0 99.0 99.00
2009 05 01 20 50 999 99.0 99.0  0.67 16.00  5.24 224 1012.1  13.7  11.6 999.0 99.0 99.00
2009 05 01 21 50 999 99.0 99.0  0.65 16.00  5.17 218 1011.1  15.1  12.2 999.0 99.0 99.00
2009 05 01 22 50 999 99.0 99.0  0.58 16.00  5.09 225 1010.2  13.5  12.8 999.0 99.0 99.00
2009 05 01 23 50 999 99.0 99.0  0.61 14.81  5.97 221 1008.9  13.7  13.6 999.0 99.0 99.00
2009 05 02 00 50 999 99.0 99.0  0.56 16.00  5.45 223 1007.9  13.7  12.7 999.0 99.0 99.00
2009 05 02 01 50 999 99.0 99.0  0.61 14.81  5.61 222 1006.6  13.8  11.9 999.0 99.0 99.00
2009 05 02 02 50 999 99.0 99.0  0.64 14.81  5.10 226 1005.8  13.5  11.7 999.0 99.0 99.00
2009 05 02 03 50 999 99.0 99.0  0.63 16.00  5.02 221 1005.2  13.7  11.6 999.0 99.0 99.00
2009 05 02 04 50 999 99.0 99.0  0.68 14.81  5.51 223 1004.8  13.4  11.6 999.0 99.0 99.00
2009 05 02 05 50 999 99.0 99.0  0.65 13.79  5.39 214 1004.5  13.6  11.3 999.0 99.0 99.00
2009 05 02 06 50 999 99.0 99.0  0.62 14.81  5.51 224 1004.1  13.6  11.1 999.0 99.0 99.00
2009 05 02 07 50 999 99.0 99.0  0.61 14.81  5.93 225 1004.4  13.4  11.1 999.0 99.0 99.00
2009 05 02 08 50 999 99.0 99.0  0.66 14.81  4.88 227 1005.2  12.7  11.0 999.0 99.0 99.00
2009 05 02 09 50 999 99.0 99.0  0.71 14.81  4.81 214 1005.5  11.7  10.7 999.0 99.0 99.00
2009 05 02 10 50 999 99.0 99.0  0.89  9.09  4.94 227 1006.0  11.5  10.5 999.0 99.0 99.00
2009 05 02 11 50 999 99.0 99.0  1.04  9.09  4.93 221 1006.3  11.1  10.3 999.0 99.0 99.00
2009 05 02 12 50 999 99.0 99.0  1.38 10.00  5.06 219 1006.2  11.1  10.4 999.0 99.0 99.00
2009 05 02 13 50 999 99.0 99.0  1.87  9.09  5.80 218 1006.4  11.1  10.2 999.0 99.0 99.00
2009 05 02 14 50 999 99.0 99.0  1.76  9.09  5.43 214 1006.5  11.3  10.1 999.0 99.0 99.00
2009 05 02 15 50 999 99.0 99.0  2.20  9.09  5.77 214 1006.9  11.1  10.0 999.0 99.0 99.00
2009 05 02 16 50 999 99.0 99.0  2.20  9.09  5.69 204 1006.8  10.8   9.9 999.0 99.0 99.00
2009 05 02 17 50 999 99.0 99.0  2.33 10.00  5.92 204 1007.0  10.7   9.9 999.0 99.0 99.00
2009 05 02 18 50 999 99.0 99.0  2.36  9.09  6.00 205 1007.0  10.8   9.9 999.0 99.0 99.00
2009 05 02 19 50 999 99.0 99.0  2.29  9.09  5.96 205 1006.8  10.8   9.8 999.0 99.0 99.00
2009 05 02 20 50 999 99.0 99.0  2.36 10.00  6.31 198 1006.3  10.9   9.8 999.0 99.0 99.00
2009 05 02 21 50 999 99.0 99.0  2.57 10.00  6.63 195 1005.6  11.1   9.8 999.0 99.0 99.00
2009 05 02 22 50 999 99.0 99.0  2.50  9.09  6.68 202 1004.9  10.9   9.8 999.0 99.0 99.00
2009 05 02 23 50 999 99.0 99.0  2.56 10.00  6.74 195 1003.2  11.2   9.8 999.0 99.0 99.00
2009 05 03 00 50 999 99.0 99.0  2.40 10.00  6.47 182 1003.8  11.1   9.8 999.0 99.0 99.00
2009 05 03 01 50 999 99.0 99.0  2.36 10.00  6.10 192 1007.0   9.8   9.8 999.0 99.0 99.00
2009 05 03 02 50 999 99.0 99.0  2.34  8.33  5.99 203 1009.4  10.0   9.8 999.0 99.0 99.00
2009 05 03 03 50 999 99.0 99.0  2.49  9.09  6.06 191 1011.8  10.0   9.7 999.0 99.0 99.00
2009 05 03 04 50 999 99.0 99.0  2.69  9.09  6.34 200 1013.0  10.1   9.7 999.0 99.0 99.00
2009 05 03 05 50 999 99.0 99.0  2.68  9.09  6.65 200 1013.7  10.0   9.7 999.0 99.0 99.00
2009 05 03 06 50 999 99.0 99.0  2.84  9.09  6.94 186 1014.2   9.9   9.6 999.0 99.0 99.00
2009 05 03 07 50 999 99.0 99.0  2.85  9.09  7.17 186 1015.1   9.9   9.6 999.0 99.0 99.00
2009 05 03 08 50 999 99.0 99.0  2.52  9.09  6.70 184 1015.5   9.8   9.6 999.0 99.0 99.00
2009 05 03 09 50 999 99.0 99.0  2.53 10.00  6.98 184 1015.3   9.8   9.6 999.0 99.0 99.00
2009 05 03 10 50 999 99.0 99.0  2.47  9.09  6.88 181 1015.3   9.8   9.6 999.0 99.0 99.00
2009 05 03 11 50 999 99.0 99.0  2.49  9.09  6.86 185 1015.1   9.7   9.6 999.0 99.0 99.00
2009 05 03 12 50 999 99.0 99.0  2.32 10.00  6.92 184 1014.8   9.6   9.5 999.0 99.0 99.00
2009 05 03 13 50 999 99.0 99.0  2.59 10.00  7.20 209 1014.9   9.6   9.5 999.0 99.0 99.00
2009 05 03 14 50 999 99.0 99.0  2.56  9.09  7.01 201 1015.1   9.5   9.6 999.0 99.0 99.00
2009 05 03 15 50 999 99.0 99.0  2.47  9.09  7.11 204 1015.4   9.9   9.6 999.0 99.0 99.00
2009 05 03 16 50 999 99.0 99.0  2.66  9.09  7.20 199 1016.0  10.0   9.6 999.0 99.0 99.00
2009 05 03 17 50 999 99.0 99.0  2.35  9.09  7.08 208 1016.2  10.1   9.6 999.0 99.0 99.00
2009 05 03 18 50 999 99.0 99.0  2.40 14.81  7.22 259 1016.4  10.1   9.7 999.0 99.0 99.00
2009 05 03 19 50 999 99.0 99.0  2.33 13.79  7.63 253 1016.7  10.2   9.8 999.0 99.0 99.00
2009 05 03 20 50 999 99.0 99.0  2.96 13.79  8.58 259 1016.7  10.1   9.9 999.0 99.0 99.00
2009 05 03 21 50 999 99.0 99.0  3.38 13.79  9.11 257 1017.2  10.3  10.0 999.0 99.0 99.00
2009 05 03 22 50 999 99.0 99.0  3.12 13.79  9.06 261 1017.0  10.3  10.0 999.0 99.0 99.00
2009 05 03 23 50 999 99.0 99.0  3.38 12.90  9.20 257 1016.7  10.2  10.1 999.0 99.0 99.00
2009 05 04 00 50 999 99.0 99.0  3.15 13.79  8.88 257 1016.4  10.3  10.0 999.0 99.0 99.00
2009 05 04 01 50 999 99.0 99.0  3.68 12.90  9.37 263 1015.9  10.2  10.1 999.0 99.0 99.00
2009 05 04 02 50 999 99.0 99.0  3.37 12.12  9.33 264 1015.7  10.1  10.1 999.0 99.0 99.00
2009 05 04 03 50 999 99.0 99.0  3.26 12.90  9.30 274 1015.5  10.2  10.0 999.0 99.0 99.00
2009 05 04 04 50 999 99.0 99.0  3.28 12.90  8.94 268 1015.4  10.3  10.0 999.0 99.0 99.00
2009 05 04 05 50 999 99.0 99.0  3.05 13.79  8.32 271 1015.2  10.4   9.9 999.0 99.0 99.00
2009 05 04 06 50 999 99.0 99.0  3.12 12.12  8.14 260 1014.7  10.4   9.9 999.0 99.0 99.00
2009 05 04 07 50 999 99.0 99.0  3.07 12.90  7.70 275 1014.1  10.4   9.9 999.0 99.0 99.00
