YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 23 17 275  1.1  2.1  2.93 14.29 11.33 293 1011.8  12.1  12.5 999.0 99.0 99.00
2004 02 23 18 328  2.5  3.4  2.61 16.67 11.57 289 1012.0  12.1  12.5 999.0 99.0 99.00
2004 02 23 19 327  2.4  3.0  2.97 16.67 11.86 293 1012.6  12.1  12.6 999.0 99.0 99.00
2004 02 23 21 304  2.9  4.1  3.11 16.67 11.41 294 1012.7  12.2  12.8 999.0 99.0 99.00
2004 02 23 22 282  4.6  5.8  2.72 14.29 10.15 292 1013.1  12.5  12.9 999.0 99.0 99.00
2004 02 23 23 285  6.0  7.6  3.08 14.29 10.34 294 1013.3  12.5  12.8 999.0 99.0 99.00
2004 02 24 01 302  3.4  4.4 99.00 99.00 99.00 999 1013.3  12.5  12.8 999.0 99.0 99.00
2004 02 24 02 287  3.8  5.0  2.74 14.29  9.37 297 1014.3  12.2  12.6 999.0 99.0 99.00
2004 02 24 03 289  3.7  4.8  2.83 14.29 10.07 305 1015.2  12.1  12.6 999.0 99.0 99.00
2004 02 24 04 289  3.3  4.5  2.80 14.29  9.78 301 1015.8  12.1  12.6 999.0 99.0 99.00
2004 02 24 05 296  2.4  3.3  2.96 14.29  9.78 308 1016.1  12.1  12.6 999.0 99.0 99.00
2004 02 24 06 288  1.0  2.5  2.97 14.29  9.92 300 1016.5  12.1  12.6 999.0 99.0 99.00
2004 02 24 07 137  0.3  1.2  3.13 14.29  9.51 291 1016.4  11.8  12.5 999.0 99.0 99.00
2004 02 24 08 167  2.4  3.3  2.88 14.29  9.52 289 1016.2  12.1  12.5 999.0 99.0 99.00
2004 02 24 09 195  3.8  4.9  2.76 14.29  8.91 285 1016.3  12.2  12.6 999.0 99.0 99.00
2004 02 24 10 182  2.3  3.2  3.17 14.29  9.23 293 1016.9  12.5  12.6 999.0 99.0 99.00
2004 02 24 11 149  4.0  5.4  2.68 14.29  8.52 295 1016.2  12.3  12.6 999.0 99.0 99.00
2004 02 24 12 158  4.1  5.5  2.83 14.29  9.04 285 1016.4  12.5  12.6 999.0 99.0 99.00
2004 02 24 13 129  5.9  7.1  2.78 14.29  8.91 280 1016.6  12.1  12.6 999.0 99.0 99.00
2004 02 24 14 208  5.5  7.5  2.77 12.50  8.77 280 1016.9  11.4  12.6 999.0 99.0 99.00
2004 02 24 15 197  5.3  6.6  2.48 14.29  8.23 287 1017.3  11.4  12.5 999.0 99.0 99.00
2004 02 24 16 187  4.5  6.2  2.39 14.29  7.73 274 1018.1  11.8  12.6 999.0 99.0 99.00
2004 02 24 17 172  4.5  5.6  2.29 14.29  7.78 288 1018.8  12.1  12.6 999.0 99.0 99.00
2004 02 24 18 165  5.3  6.4  2.39 14.29  8.12 278 1018.9  12.2  12.6 999.0 99.0 99.00
2004 02 24 19 245  3.2  4.8  2.64 14.29  8.72 279 1019.5  12.1  12.6 999.0 99.0 99.00
2004 02 24 20 352  1.2  2.1  2.45 14.29  7.95 290 1019.5  11.0  12.6 999.0 99.0 99.00
2004 02 24 21 140  3.6  4.9  2.43 14.29  8.05 280 1019.0  12.1  12.7 999.0 99.0 99.00
2004 02 24 22 126  5.7  6.7  2.45 14.29  8.00 280 1018.4  12.2  12.7 999.0 99.0 99.00
2004 02 24 23 139  5.7  7.1  2.48 14.29  7.87 266 1018.2  12.6  12.8 999.0 99.0 99.00
2004 02 25 00 149  6.6  8.2  2.73 14.29  7.95 278 1017.8  12.9  12.8 999.0 99.0 99.00
2004 02 25 01 144  7.2  9.1  2.69 12.50  7.95 293 1017.5  12.9  12.8 999.0 99.0 99.00
2004 02 25 02 144  7.4  8.9  2.51 14.29  7.87 285 1017.6  12.6  12.8 999.0 99.0 99.00
2004 02 25 03 144  7.1  8.5  2.69 14.29  8.44 295 1018.2  12.6  12.8 999.0 99.0 99.00
2004 02 25 04 150  6.6  8.7  2.89 14.29  8.94 287 1018.2  12.8  12.8 999.0 99.0 99.00
2004 02 25 05 165  7.7  9.8  3.50 14.29  9.83 287 1018.4  12.8  12.8 999.0 99.0 99.00
2004 02 25 06 145  8.7 10.9  3.88 14.29 10.16 292 1018.1  12.8  12.8 999.0 99.0 99.00
2004 02 25 07 155  8.5 10.9  3.78 14.29  9.98 287 1017.6  12.8  12.8 999.0 99.0 99.00
2004 02 25 08 146  8.6 11.4  4.07 14.29 10.22 293 1017.3  12.9  12.8 999.0 99.0 99.00
2004 02 25 09 145  9.1 11.5  3.62 14.29  9.24 288 1016.9  12.9  12.8 999.0 99.0 99.00
2004 02 25 10 138 10.0 12.8  3.66 14.29  8.93 297 1016.1  12.9  12.6 999.0 99.0 99.00
2004 02 25 11 137 11.8 14.6  3.61 14.29  8.55 292 1014.5  12.8  12.6 999.0 99.0 99.00
2004 02 25 12 137 12.1 15.9  3.85 14.29  7.97 284 1013.5  12.9  12.6 999.0 99.0 99.00
2004 02 25 13 144 12.5 15.1  3.15 14.29  6.84 289 1012.6  12.9  12.6 999.0 99.0 99.00
2004 02 25 14 142 13.2 17.1  3.81 14.29  7.52 290 1011.2  12.9  12.6 999.0 99.0 99.00
2004 02 25 15 145 13.1 15.8  3.51 14.29  6.78 285 1011.5  12.9  12.6 999.0 99.0 99.00
2004 02 25 16 146 13.3 15.7  3.56  6.67  6.36 144 1010.7  12.9  12.6 999.0 99.0 99.00
2004 02 25 17 146 14.4 17.7  3.61  6.67  6.44 168 1009.9  13.3  12.6 999.0 99.0 99.00
2004 02 25 18 151 15.4 19.4  3.72  7.14  6.40 150 1009.0  13.3  12.6 999.0 99.0 99.00
2004 02 25 19 153 15.0 20.4  4.03  7.69  6.51 150 1008.6  13.4  12.6 999.0 99.0 99.00
2004 02 25 20 167 13.3 16.3  3.78  8.33  6.53 152 1008.8  13.6  12.5 999.0 99.0 99.00
2004 02 25 21 200  9.4 11.8  4.45  8.33  7.06 159 1009.6  13.4  12.6 999.0 99.0 99.00
2004 02 25 22 190  7.6  9.4  4.55  8.33  7.24 170 1009.4  12.9  12.6 999.0 99.0 99.00
2004 02 25 23 191  7.1  8.4  4.29  8.33  7.39 194 1009.3  13.3  12.6 999.0 99.0 99.00
2004 02 26 00 208  8.4 10.8  4.30  8.33  7.44 160 1009.5  13.1  12.6 999.0 99.0 99.00
2004 02 26 01 193  5.0  6.2 99.00 99.00 99.00 999 1009.7  13.3  12.6 999.0 99.0 99.00
2004 02 26 02 187  4.8  5.8  4.62  8.33  7.67 186 1009.8  13.3  12.6 999.0 99.0 99.00
2004 02 26 03 186  5.5  6.7  3.85  9.09  7.59 197 1010.2  13.3  12.8 999.0 99.0 99.00
2004 02 26 04 186  5.6  6.9  3.84  9.09  7.76 197 1010.2  12.9  12.8 999.0 99.0 99.00
2004 02 26 05 180  5.2  6.4  3.90 12.50  8.13 277 1010.3  12.9  12.9 999.0 99.0 99.00
2004 02 26 06 230  8.6 10.7  3.81  8.33  8.06 199 1011.0  11.5  12.9 999.0 99.0 99.00
2004 02 26 07 188  7.7  8.9  4.06 14.29  8.90 281 1010.6  11.8  12.9 999.0 99.0 99.00
2004 02 26 08 194  6.2  7.6  4.68 14.29  9.53 280 1010.1  12.1  12.8 999.0 99.0 99.00
2004 02 26 09 222  7.6 10.3  6.69 16.67 11.92 280 1010.4  12.8  12.8 999.0 99.0 99.00
2004 02 26 10 222  6.6  8.9  6.98 16.67 11.64 280 1010.6  12.8  12.7 999.0 99.0 99.00
2004 02 26 11 255  7.1  9.6  6.75 16.67 11.49 279 1010.8  12.9  12.6 999.0 99.0 99.00
2004 02 26 12 252  6.6  9.2  7.65 16.67 11.59 280 1010.8  12.9  12.6 999.0 99.0 99.00
2004 02 26 13 258  5.6  7.6  7.47 16.67 11.88 280 1011.2  12.8  12.6 999.0 99.0 99.00
2004 02 26 14 266  5.2  7.5  7.28 20.00 11.38 275 1011.7  12.6  12.6 999.0 99.0 99.00
2004 02 26 15 254  6.9  9.0  6.87 16.67 11.38 281 1012.2  12.5  12.6 999.0 99.0 99.00
2004 02 26 16 243  5.2  7.8  7.36 16.67 10.86 281 1013.2  12.1  12.6 999.0 99.0 99.00
2004 02 26 17 268  5.0  6.8  6.39 16.67 10.37 280 1013.8  12.6  12.6 999.0 99.0 99.00
2004 02 26 18 276  4.3  6.4  6.73 16.67 10.70 276 1013.9  12.6  12.6 999.0 99.0 99.00
2004 02 26 19 253  5.1  7.5  6.94 16.67 11.05 281 1014.5  12.6  12.7 999.0 99.0 99.00
2004 02 26 20 264  6.7 11.4 99.00 99.00 99.00 271 1014.7  12.7  12.8 999.0 99.0 99.00
2004 02 26 21 276  3.2  5.2  6.37 16.67 11.35 287 1014.4  12.0  12.8 999.0 99.0 99.00
2004 02 26 22 270  3.6  5.5  5.92 16.67 11.10 281 1014.2  12.6  12.8 999.0 99.0 99.00
2004 02 26 23 292  6.5 12.1  6.13 16.67 11.54 275 1014.5  11.6  12.9 999.0 99.0 99.00
2004 02 27 00 294  6.5  8.5  5.77 16.67 11.56 271 1014.6  11.0  12.9 999.0 99.0 99.00
2004 02 27 01 257  3.5  5.9  6.15 16.67 12.01 275 1014.4  11.7  12.9 999.0 99.0 99.00
2004 02 27 02 265  4.1  5.8  5.77 16.67 11.91 273 1014.6  12.1  12.9 999.0 99.0 99.00
2004 02 27 03 291  4.6  6.8  5.54 16.67 11.41 279 1014.8  12.1  12.9 999.0 99.0 99.00
2004 02 27 04 279  5.8  8.3  5.12 16.67 10.98 280 1015.0  12.1  12.9 999.0 99.0 99.00
2004 02 27 05 289  5.0  7.3  6.11 16.67 12.02 281 1015.4  12.1  12.8 999.0 99.0 99.00
2004 02 27 06 298  4.2  6.5  5.23 16.67 11.06 282 1015.8  12.1  12.8 999.0 99.0 99.00
2004 02 27 07 287  3.9  5.8  5.38 14.29 10.78 282 1016.1  11.4  12.8 999.0 99.0 99.00
2004 02 27 08 296  4.0  5.7  5.51 14.29 10.91 282 1016.3  11.9  12.8 999.0 99.0 99.00
2004 02 27 09 295  5.3  7.6  4.79 14.29 10.07 288 1016.5  11.8  12.8 999.0 99.0 99.00
2004 02 27 10 290  6.6  8.6  5.02 14.29 10.34 284 1016.5  11.4  12.8 999.0 99.0 99.00
2004 02 27 12 307  6.6  8.7  5.75 16.67 10.99 288 1016.3  11.3  12.8 999.0 99.0 99.00
2004 02 27 13 308  5.4  7.2  5.02 14.29  9.74 292 1016.6  11.4  12.8 999.0 99.0 99.00
2004 02 27 14 311  6.6 11.2  4.84 14.29  9.71 288 1017.2  11.1  12.7 999.0 99.0 99.00
2004 02 27 15 329  5.9  7.4  4.46 14.29  9.41 284 1017.4  11.0  12.8 999.0 99.0 99.00
2004 02 27 16 308  7.0  8.6  4.56 14.29  9.29 290 1018.0  11.3  12.8 999.0 99.0 99.00
2004 02 27 17 320  8.2 11.5  4.37 14.29  9.04 296 1018.9  11.0  12.8 999.0 99.0 99.00
2004 02 27 18 307  5.4  6.9  4.63 14.29  9.67 293 1019.2  10.6  12.8 999.0 99.0 99.00
2004 02 27 19 321  5.4  7.3  3.62 14.29  8.91 294 1019.5  11.0  12.8 999.0 99.0 99.00
2004 02 27 20 331  5.5  7.2  3.59 14.29  9.31 290 1019.7  10.5  12.8 999.0 99.0 99.00
2004 02 27 21 316  6.2  7.6 99.00 99.00 99.00 180 1019.3  11.0  12.8 999.0 99.0 99.00
2004 02 27 22 320  8.2 10.0 99.00 99.00 99.00 999 1019.1  11.4  12.9 999.0 99.0 99.00
2004 02 27 23 312  7.8  9.7  3.49 14.29  8.48 293 1018.9  11.5  12.9 999.0 99.0 99.00
2004 02 28 00 313 10.1 12.2 99.00 99.00 99.00 999 1018.9  11.8  12.9 999.0 99.0 99.00
2004 02 28 01 317 10.6 13.2  3.57 14.29  8.10 294 1019.0  11.8  12.9 999.0 99.0 99.00
2004 02 28 02 318 10.9 12.9  3.55 14.29  7.64 279 1019.2  11.8  12.9 999.0 99.0 99.00
2004 02 28 03 318 10.5 12.0  3.37 12.50  7.52 294 1019.6  11.8  12.9 999.0 99.0 99.00
2004 02 28 04 323 10.6 13.1  3.84 12.50  7.81 288 1020.3  11.8  12.9 999.0 99.0 99.00
2004 02 28 05 327 11.0 13.5  3.91 11.11  7.69 301 1020.5  11.7  12.9 999.0 99.0 99.00
2004 02 28 06 329 10.9 13.4  3.46 12.50  7.33 295 1020.9  11.8  12.9 999.0 99.0 99.00
2004 02 28 07 328 11.1 13.0 99.00 99.00 99.00 999 1020.6  11.7  12.8 999.0 99.0 99.00
2004 02 28 08 323 10.8 12.9  3.44 11.11  7.01 305 1020.9  11.7  12.8 999.0 99.0 99.00
2004 02 28 09 327 10.4 12.5  3.53 12.50  7.23 287 1021.1  11.7  12.8 999.0 99.0 99.00
2004 02 28 10 318 10.2 12.5  3.45 12.50  7.38 286 1021.7  11.5  12.8 999.0 99.0 99.00
2004 02 28 11 323 10.4 99.0 99.00 99.00 99.00 999 1021.3  11.4  12.8 999.0 99.0 99.00
2004 02 28 12 323  9.9 12.1  3.47 12.50  7.18 289 1021.0  11.4  12.8 999.0 99.0 99.00
2004 02 28 13 324  9.7 11.4  3.37 12.50  7.28 297 1020.9  11.4  12.8 999.0 99.0 99.00
2004 02 28 14 325  9.4 99.0 99.00 99.00 99.00   0 1021.1  11.4  12.8 999.0 99.0 99.00
2004 02 28 15 328  8.9 10.5  3.24 12.50  7.17 290 1021.3  11.4  12.8 999.0 99.0 99.00
2004 02 28 16 321  8.9 99.0 99.00 99.00 99.00 999 1021.9  11.7 999.0 999.0 99.0 99.00
2004 02 28 17 323  8.8 10.5  3.02 12.50  7.10 274 1022.4  11.7  12.8 999.0 99.0 99.00
2004 02 28 18 319  9.0 11.1  3.23 12.50  7.23 290 1022.6  11.8  12.8 999.0 99.0 99.00
2004 02 28 19 316  9.1 10.7  2.98 12.50  6.96 305 1022.7  11.8  12.9 999.0 99.0 99.00
2004 02 28 20 318  9.6 12.0 99.00 99.00 99.00 999 1022.5  11.8 999.0 999.0 99.0 99.00
2004 02 28 21 316 10.9 12.7  2.84 12.50  6.80 280 1021.6  11.8  12.9 999.0 99.0 99.00
2004 02 28 22 312 11.4 13.3  2.94 12.50  6.95 291 1021.0  11.8  12.9 999.0 99.0 99.00
2004 02 28 23 311 10.6 13.1 99.00 99.00 99.00   0 1020.9  11.8  12.9 999.0 99.0 99.00
2004 02 29 00 308 10.8 13.2  3.33 12.50  6.97 293 1020.6  11.8  12.9 999.0 99.0 99.00
2004 02 29 01 305 11.9 13.6  3.08 12.50  7.07 296 1020.5  11.9  12.9 999.0 99.0 99.00
2004 02 29 02 308 11.2 13.6  3.06 11.11  6.61 292 1020.9  11.8  12.9 999.0 99.0 99.00
2004 02 29 03 318 11.8 14.5  3.35 11.11  7.04 292 1021.1  11.8  12.9 999.0 99.0 99.00
2004 02 29 04 316 12.5 15.8  3.14 12.50  6.80 306 1021.3  11.8  12.9 999.0 99.0 99.00
2004 02 29 05 322 11.8 14.3  3.18 12.50  6.67 287 1021.6  11.8  12.9 999.0 99.0 99.00
2004 02 29 06 324 11.5 13.8 99.00 99.00 99.00 301 1021.2  11.8  12.9 999.0 99.0 99.00
2004 02 29 07 319 10.3 12.5  3.10 20.00  6.72 314 1021.1  11.8  12.9 999.0 99.0 99.00
2004 02 29 08 311 11.0 13.2  2.91 20.00  6.77 139 1021.0  11.7  12.9 999.0 99.0 99.00
2004 02 29 09 317 10.4 12.4  3.04 20.00  7.13 290 1020.9  11.7  12.9 999.0 99.0 99.00
2004 02 29 10 325 10.9 13.4  3.01 20.00  7.22 305 1021.4  11.8  12.9 999.0 99.0 99.00
2004 02 29 11 318  7.9  9.0 99.00 99.00 99.00 300 1020.4  11.7  12.9 999.0 99.0 99.00
2004 02 29 12 317  9.2 11.0 99.00 99.00 99.00 999 1020.4  11.6  12.9 999.0 99.0 99.00
2004 02 29 13 328  9.5 11.4  3.69 20.00  9.18 297 1020.5  11.4  12.9 999.0 99.0 99.00
2004 02 29 14 322  8.5 10.1  3.13 20.00  7.98 287 1020.8  11.7  12.9 999.0 99.0 99.00
2004 02 29 15 322  8.9 11.1  3.66 20.00  8.88 297 1021.1  11.7  12.9 999.0 99.0 99.00
2004 02 29 16 325  8.6 10.8  2.94 20.00  7.39 298 1021.8  11.7  12.9 999.0 99.0 99.00
2004 02 29 17 322  9.0 11.3  3.19 20.00  7.87 289 1022.1  11.8  12.9 999.0 99.0 99.00
2004 02 29 18 322  8.7 10.5 99.00 99.00 99.00 999 1022.1  11.8  12.9 999.0 99.0 99.00
2004 02 29 19 324  7.9  9.4  2.99 20.00  7.56 293 1022.1  11.8  12.9 999.0 99.0 99.00
2004 02 29 20 318  8.7 10.4  3.10 20.00  7.74 295 1022.0  11.8  12.9 999.0 99.0 99.00
2004 02 29 21 314  7.4  9.0  3.15 20.00  8.19 298 1021.2  11.8  12.9 999.0 99.0 99.00
2004 02 29 22 305  7.7 10.0  2.97 16.67  7.82 294 1020.9  11.8  12.9 999.0 99.0 99.00
2004 02 29 23 298  6.8  8.2 99.00 99.00 99.00 283 1020.4  11.8  12.9 999.0 99.0 99.00
2004 03 01 00 306  8.1  9.9 99.00 99.00 99.00 999 1020.5  11.8  12.9 999.0 99.0 99.00
2004 03 01 01 312  9.3 11.2  3.12 16.67  8.50 302 1020.5  11.7  12.9 999.0 99.0 99.00
2004 03 01 02 317  8.3 10.2  2.76 16.67  7.72 301 1020.0  11.5  12.9 999.0 99.0 99.00
2004 03 01 03 304  7.2  8.4  2.73 16.67  7.80 301 1019.8  11.4  12.9 999.0 99.0 99.00
2004 03 01 04 328  5.7  6.9 99.00 99.00 99.00 294 1019.5  11.5  12.9 999.0 99.0 99.00
2004 03 01 05 306  6.1  7.3 99.00 99.00 99.00 295 1020.1  11.7  12.9 999.0 99.0 99.00
2004 03 01 06 298  6.6  7.8  2.39 16.67  7.79 298 1020.1  11.7  12.9 999.0 99.0 99.00
2004 03 01 07 300  5.5  6.6 99.00 99.00 99.00 307 1019.7  11.7  12.9 999.0 99.0 99.00
2004 03 01 08 299  5.2  6.4  2.48 16.67  8.54 293 1019.5  11.7  12.9 999.0 99.0 99.00
2004 03 01 09 304  4.9  6.1  2.41 16.67  8.98 299 1019.4  11.7  12.9 999.0 99.0 99.00
2004 03 01 10 300  4.1  6.2 99.00 99.00 99.00 999 1018.8  11.7  12.9 999.0 99.0 99.00
2004 03 01 11 295  3.2  4.3  2.28 16.67  9.68 287 1018.0  11.3  12.9 999.0 99.0 99.00
2004 03 01 12 290  2.6  3.8  2.08 16.67  9.40 287 1017.5  11.3  12.9 999.0 99.0 99.00
2004 03 01 13 247  4.3  5.2  2.42 16.67 10.79 292 1017.2  11.0  12.9 999.0 99.0 99.00
2004 03 01 14 172  1.7  2.6  2.10 16.67  9.60 287 1016.8  10.3  12.9 999.0 99.0 99.00
2004 03 01 15 146  4.2  5.7  2.67 16.67 11.00 291 1016.1  10.5  12.9 999.0 99.0 99.00
2004 03 01 16 151  6.4  8.1  2.79 16.67 11.73 291 1015.6  10.2  12.9 999.0 99.0 99.00
2004 03 01 17 145  8.4 10.4  2.26 16.67  9.94 300 1015.0  10.5  12.9 999.0 99.0 99.00
2004 03 01 18 155  9.8 11.8  2.24 14.29  8.02 302 1014.3  11.0  12.9 999.0 99.0 99.00
2004 03 01 19 208  7.5 10.6 99.00 99.00 99.00 999 1013.2  11.8  12.9 999.0 99.0 99.00
2004 03 01 20 293 10.5 12.2  2.22 16.67  6.59 278 1013.3  11.6  12.9 999.0 99.0 99.00
2004 03 01 21 295 10.1 12.3 99.00 99.00 99.00 999 1012.7  12.0  13.1 999.0 99.0 99.00
2004 03 01 22 296 10.0 99.0 99.00 99.00 99.00 999 1012.2  11.8 999.0 999.0 99.0 99.00
2004 03 01 23 303 10.3 12.6  2.42 16.67  5.71 266 1011.9  11.8  13.3 999.0 99.0 99.00
2004 03 02 00 302  9.1 11.2  2.74 16.67  6.26 288 1011.8  11.7  13.4 999.0 99.0 99.00
2004 03 02 01 305  9.8 12.9  2.76 14.29  6.69 300 1011.4  11.4  13.4 999.0 99.0 99.00
2004 03 02 02 302 11.0 13.9  2.72 16.67  6.39 299 1011.2  11.2  13.4 999.0 99.0 99.00
2004 03 02 03 322  8.3 10.2  2.78  7.69  6.92 275 1011.3  11.0  13.4 999.0 99.0 99.00
2004 03 02 04 315  7.4  8.6 99.00 99.00 99.00 295 1011.3  11.1  13.4 999.0 99.0 99.00
2004 03 02 05 320  8.4 10.3 99.00 99.00 99.00   0 1011.2  11.0  13.4 999.0 99.0 99.00
2004 03 02 06 314  8.4 10.7  2.81 16.67  7.04 288 1011.1  10.4  13.4 999.0 99.0 99.00
2004 03 02 07 313  9.7 12.5  3.23 16.67  7.85 294 1010.9  11.2  13.4 999.0 99.0 99.00
2004 03 02 08 308  9.4 11.2 99.00 99.00 99.00 999 1010.4  11.6  13.4 999.0 99.0 99.00
2004 03 02 09 332  7.0 10.1 99.00 99.00 99.00   0 1010.2  11.0  13.4 999.0 99.0 99.00
2004 03 02 10 309  5.9  8.4  3.10 14.29  7.44 301 1009.6  10.3  13.3 999.0 99.0 99.00
2004 03 02 11 329  6.3  8.0  3.15 14.29  7.87 305 1009.2  10.9  13.3 999.0 99.0 99.00
2004 03 02 12  10  5.7  6.7  3.26  8.33  7.59 301 1008.6  11.0  13.3 999.0 99.0 99.00
2004 03 02 13 341  6.1  7.1  3.52  9.09  7.88 297 1008.7  11.0  13.3 999.0 99.0 99.00
2004 03 02 14 340  8.4 10.4  3.47  9.09  7.91 312 1009.1  11.0  13.3 999.0 99.0 99.00
2004 03 02 15 357  7.8  9.9  3.50 10.00  7.64 307 1009.7  11.2  13.3 999.0 99.0 99.00
2004 03 02 16 349  5.5  6.7  3.72 11.11  7.58 312 1010.4  11.7  13.4 999.0 99.0 99.00
2004 03 02 17 324 10.9 13.8 99.00 99.00 99.00   0 1011.1  11.3  13.4 999.0 99.0 99.00
2004 03 02 18 325  9.6 12.3  4.38 11.11  7.83 305 1011.5  11.4  13.4 999.0 99.0 99.00
2004 03 02 19 325 10.1 12.1  4.43 11.11  8.16 301 1011.2  11.8  13.4 999.0 99.0 99.00
2004 03 02 20 324  9.6 11.8  3.82 11.11  7.72 304 1011.2  12.1  13.4 999.0 99.0 99.00
2004 03 02 21 317  9.5 11.3  4.60 11.11  8.35 313 1011.1  12.1  13.4 999.0 99.0 99.00
2004 03 02 22 315  9.7 11.5  4.04 12.50  8.08 307 1011.1  12.5  13.4 999.0 99.0 99.00
2004 03 02 23 318  9.4 11.2  4.19 11.11  8.12 304 1011.2  12.6  13.4 999.0 99.0 99.00
2004 03 03 00 319  8.0  9.7  3.84 11.11  7.97 311 1011.7  12.9  13.4 999.0 99.0 99.00
2004 03 03 01 324  8.0  9.9  4.11 12.50  8.23 306 1011.9  13.4  13.4 999.0 99.0 99.00
2004 03 03 02 312  9.1 11.1  4.56 12.50  8.75 310 1012.6  12.9  13.4 999.0 99.0 99.00
2004 03 03 03 316  9.7 12.2  4.39 12.50  8.56 308 1013.3  12.9  13.4 999.0 99.0 99.00
2004 03 03 04 321  9.3 11.6  4.73 12.50  9.18 310 1013.6  12.9  13.4 999.0 99.0 99.00
2004 03 03 05 320  8.5 10.7 99.00 99.00 99.00 999 1014.1  12.9  13.4 999.0 99.0 99.00
2004 03 03 06 325  9.2 11.1  4.57 12.50  8.87 309 1014.8  13.3  13.4 999.0 99.0 99.00
2004 03 03 07 323  8.3 10.4  4.01 12.50  8.53 312 1015.3  13.3  13.4 999.0 99.0 99.00
2004 03 03 08 324  7.8  9.4  4.16 11.11  8.65 315 1015.5  13.3  13.4 999.0 99.0 99.00
2004 03 03 09 315  6.9  9.1  3.95 11.11  8.45 320 1015.8  12.9  13.4 999.0 99.0 99.00
2004 03 03 10 332  5.9 99.0 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2004 03 03 11 342  6.3  7.7  3.42 11.11  8.15 317 1015.8  12.9  13.4 999.0 99.0 99.00
2004 03 03 12 333  6.1  7.2  3.73 11.11  8.51 318 1015.6  12.8  13.3 999.0 99.0 99.00
2004 03 03 13 328  6.1  7.5  3.63 12.50  8.29 313 1015.7  12.9  13.3 999.0 99.0 99.00
2004 03 03 14 355  6.7  8.6  3.61 11.11  8.26 316 1015.7  12.9  13.3 999.0 99.0 99.00
2004 03 03 15 339  6.4  7.7  3.29 10.00  7.88 313 1016.4  13.3  13.3 999.0 99.0 99.00
2004 03 03 16 337  8.0  9.9  3.47 11.11  7.96 321 1016.6  13.3  13.3 999.0 99.0 99.00
2004 03 03 17 329  7.5  9.3  3.26 10.00  7.34 321 1017.4  12.9  13.3 999.0 99.0 99.00
2004 03 03 18 329  7.6  9.5  3.40 11.11  7.53 312 1017.3  12.6  13.4 999.0 99.0 99.00
2004 03 03 19 323  6.5  7.7  3.04 11.11  7.37 313 1017.4  12.6  13.4 999.0 99.0 99.00
2004 03 03 20 329  7.8  9.5 99.00 99.00 99.00 322 1017.4  12.6  13.4 999.0 99.0 99.00
2004 03 03 21 325  8.3 10.6  2.97 10.00  7.05 321 1016.4  12.5  13.4 999.0 99.0 99.00
2004 03 03 22 331  8.5  9.9  2.77 10.00  6.71 316 1015.5  12.5  13.4 999.0 99.0 99.00
2004 03 03 23 322 11.2 13.8  3.10 10.00  6.86 311 1015.5  12.2  13.4 999.0 99.0 99.00
2004 03 04 00 325 11.4 14.8  2.98 10.00  6.38 309 1015.0  12.2  13.4 999.0 99.0 99.00
2004 03 04 01 320 12.8 15.8  2.94 10.00  6.19 306 1014.4  12.2  13.4 999.0 99.0 99.00
2004 03 04 02 315 13.2 16.5  3.03 10.00  6.49 316 1014.9  12.1  13.4 999.0 99.0 99.00
2004 03 04 03 322 12.5 15.6  3.16  6.67  6.35 317 1014.9  12.1  13.4 999.0 99.0 99.00
2004 03 04 04 318 11.4 14.8  3.96 20.00  7.33  86 1014.8  12.1  13.4 999.0 99.0 99.00
2004 03 04 05 320 13.3 15.6  3.26  7.14  6.69 312 1015.1  12.1  13.4 999.0 99.0 99.00
2004 03 04 06 324 14.9 17.5  3.54  7.69  6.65 311 1015.6  12.1  13.4 999.0 99.0 99.00
2004 03 04 07 318 13.1 15.3  3.72 20.00  6.94 291 1015.8  11.8  13.4 999.0 99.0 99.00
2004 03 04 08 322 12.5 14.7  3.45  9.09  6.76 309 1015.5  11.7  13.3 999.0 99.0 99.00
2004 03 04 09 325 12.2 14.2  3.76  9.09  7.06 312 1015.4  11.7  13.3 999.0 99.0 99.00
2004 03 04 10 316 11.6 14.9 99.00 99.00 99.00 309 1014.9  11.8  13.3 999.0 99.0 99.00
2004 03 04 11 313 12.3 15.3  3.87  9.09  7.17 320 1014.7  11.8  13.3 999.0 99.0 99.00
2004 03 04 12 316 13.3 16.0  4.03  8.33  7.26 315 1014.5  12.0  13.3 999.0 99.0 99.00
2004 03 04 13 320 12.5 15.0  4.00  9.09  7.44 317 1014.7  11.8  13.3 999.0 99.0 99.00
2004 03 04 14 321 12.6 14.7  3.94 10.00  7.39 323 1015.4  12.1  13.3 999.0 99.0 99.00
2004 03 04 15 320 12.9 15.6  3.74 10.00  7.02 319 1015.9  12.0  13.3 999.0 99.0 99.00
2004 03 04 16 318 12.6 15.2  3.83  9.09  7.45 321 1016.3  12.1  13.3 999.0 99.0 99.00
2004 03 04 17 325 13.1 15.6  4.18  9.09  7.48 316 1017.0  12.0  13.3 999.0 99.0 99.00
2004 03 04 18 320 12.7 15.3  4.30  9.09  7.26 317 1017.4  11.8  13.3 999.0 99.0 99.00
2004 03 04 19 317 12.5 15.9  3.95  9.09  7.05 316 1017.6  12.0  13.3 999.0 99.0 99.00
