YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 07 04 00 312  6.6  7.8  3.32 12.90  9.34 294 1017.3  11.6  13.8 999.0 99.0 99.00
2006 01 07 05 00 319  6.9  8.3  3.27 12.12  9.12 291 1017.0  12.8  13.9 999.0 99.0 99.00
2006 01 07 06 00 341  3.9  5.0  3.15 12.12  9.03 282 1017.3  12.9  13.8 999.0 99.0 99.00
2006 01 07 07 00 302  5.9  7.2  3.10 12.90  9.70 280 1017.5  13.8  13.8 999.0 99.0 99.00
2006 01 07 08 00 320  4.9  6.2  3.31 13.79  9.99 271 1017.3  13.9  13.8 999.0 99.0 99.00
2006 01 07 09 00 329  7.2  8.9  2.86 12.90  9.44 278 1017.6  13.5  13.8 999.0 99.0 99.00
2006 01 07 10 00 318  7.6  9.4  3.09 14.81  9.61 275 1018.0  13.6  13.9 999.0 99.0 99.00
2006 01 07 11 00 316  6.6  8.9  3.06 13.79  9.17 277 1018.4  13.5  13.9 999.0 99.0 99.00
2006 01 07 12 00 314  5.4  7.4  2.96 13.79  9.62 291 1018.5  13.7  13.8 999.0 99.0 99.00
2006 01 07 13 00 321  5.9  7.5  2.85 13.79  9.68 287 1018.8  13.6  13.8 999.0 99.0 99.00
2006 01 07 14 00 335  7.0  8.6  3.13 14.81 10.04 290 1019.4  13.6  13.7 999.0 99.0 99.00
2006 01 07 15 00 332  6.1  7.4  3.11 13.79  9.71 281 1020.3  13.7  13.6 999.0 99.0 99.00
2006 01 07 16 00 347  5.9  7.7  3.34 14.81 10.25 296 1021.2  13.7  13.5 999.0 99.0 99.00
2006 01 07 17 00 338  4.6  6.0  3.79 13.79 10.32 298 1022.5  13.9  13.5 999.0 99.0 99.00
2006 01 07 18 00 332  4.9  6.0  3.72 14.81 10.29 297 1022.8  13.7  13.4 999.0 99.0 99.00
2006 01 07 19 00 320  6.7  8.0  3.70 13.79 10.02 284 1023.1  13.6  13.4 999.0 99.0 99.00
2006 01 07 20 00 327  8.4 10.5  3.47 13.79  9.69 290 1022.8  13.6  13.4 999.0 99.0 99.00
2006 01 07 21 00 331  7.6  9.8  3.35 14.81  8.95 283 1022.1  13.7  13.4 999.0 99.0 99.00
2006 01 07 22 00 332  7.3  8.6  3.52 13.79  9.08 285 1021.6  13.7  13.6 999.0 99.0 99.00
2006 01 07 23 00 331  9.4 11.2  3.02 11.43  8.08 286 1022.1  13.7  13.7 999.0 99.0 99.00
