#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 03 03 00 301  2.3  2.8  1.01 16.00  8.42 304 1018.5  12.0  12.5 999.0 99.0 99.00
2008 01 03 04 00 180  0.1  0.4  0.87 16.00  8.52 309 1018.3  11.8  12.5 999.0 99.0 99.00
2008 01 03 05 00 231  1.0  1.4  0.98 14.81  9.60 310 1018.6  11.9  12.5 999.0 99.0 99.00
2008 01 03 06 00 150  1.0  1.4  1.07 14.81 10.10 307 1018.6  11.8  12.5 999.0 99.0 99.00
2008 01 03 07 00 245  0.8  1.1  0.96 14.81 10.07 286 1018.8  11.7  12.4 999.0 99.0 99.00
2008 01 03 08 00 180  0.0  0.2  0.91 14.81  9.81 307 1018.5  11.5  12.4 999.0 99.0 99.00
2008 01 03 09 00  98  0.6  1.0  1.20 14.81 11.26 300 1018.3  11.4  12.4 999.0 99.0 99.00
2008 01 03 10 00 318  0.7  1.2  1.09 14.81 10.82 307 1018.4  11.3  12.4 999.0 99.0 99.00
2008 01 03 11 00  75  2.0  2.6  1.25 13.79 11.55 299 1018.1  11.4  12.3 999.0 99.0 99.00
2008 01 03 12 00  85  2.5  3.2  1.37 13.79 11.99 304 1017.9  11.5  12.3 999.0 99.0 99.00
2008 01 03 13 00 106  3.3  3.9  1.50 13.79 11.89 304 1017.5  11.5  12.3 999.0 99.0 99.00
2008 01 03 14 00 103  3.5  4.6  1.54 14.81 12.27 305 1017.5  11.2  12.3 999.0 99.0 99.00
2008 01 03 15 00 117  3.1  3.9  1.90 13.79 12.41 301 1017.9  11.2  12.3 999.0 99.0 99.00
2008 01 03 16 00 118  2.2  3.1  1.68 13.79 11.49 298 1018.1  11.3  12.3 999.0 99.0 99.00
2008 01 03 17 00 131  2.1  3.0  1.73 13.79 11.20 290 1018.4  11.7  12.3 999.0 99.0 99.00
2008 01 03 18 00 128  2.3  3.3  2.15 14.81 11.91 297 1018.5  11.8  12.3 999.0 99.0 99.00
2008 01 03 19 00 163  3.5  4.7  1.92 14.81 11.67 302 1018.8  12.5  12.4 999.0 99.0 99.00
2008 01 03 20 00 168  5.5  6.8  2.19 13.79 11.38 305 1018.3  12.7  12.4 999.0 99.0 99.00
2008 01 03 21 00 182  5.1  6.3  2.22 13.79 11.01 296 1017.8  12.6  12.5 999.0 99.0 99.00
2008 01 03 22 00 163  6.0  7.3  2.29 13.79 10.64 286 1016.7  12.6  12.5 999.0 99.0 99.00
2008 01 03 23 00 173  4.8  6.5  2.56 14.81 10.65 301 1016.7  12.5  12.5 999.0 99.0 99.00
2008 01 04 00 00 177  4.0  5.1  2.66 13.79 10.52 302 1016.8  12.3  12.5 999.0 99.0 99.00
2008 01 04 01 00 165  4.3  5.1  2.37 14.81 10.12 306 1016.6  12.3  12.4 999.0 99.0 99.00
2008 01 04 02 00 152  7.0  8.1  2.48 12.90 10.08 295 1016.0  12.4  12.3 999.0 99.0 99.00
2008 01 04 03 00 157  6.9  8.4  2.46 13.79  9.74 295 1016.3  12.5  12.3 999.0 99.0 99.00
2008 01 04 04 00 154  7.6  9.4  2.50 13.79  9.47 297 1016.1  12.5  12.3 999.0 99.0 99.00
2008 01 04 05 00 162  7.2  8.7  2.59 14.81  9.58 297 1016.4  12.4  12.2 999.0 99.0 99.00
