#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 04 02 50  63  7.3  8.5  1.76  9.09  5.79  78 1032.5  17.8  23.7  12.1 99.0 99.00
2008 01 04 03 50  72  6.9  8.9  1.73  8.33  5.80  70 1032.4  18.0  23.7  12.7 99.0 99.00
2008 01 04 04 50  86  7.8  9.7  1.69  9.09  5.71  81 1031.9  18.6  23.7  13.2 99.0 99.00
2008 01 04 05 50  89  9.0 11.0  1.81  7.69  5.71  74 1031.4  18.2  23.7  14.1 99.0 99.00
2008 01 04 06 50 101 10.6 14.1  1.72  9.09  5.36  77 1030.5  18.0  23.7  15.0 99.0 99.00
2008 01 04 07 50 103  1.9  3.2  1.73  8.33  5.37  69 1030.2  16.5  23.6  13.7 99.0 99.00
2008 01 04 08 50  97  5.6  7.5  1.52  8.33  5.60  75 1029.5  16.4  23.6  15.7 99.0 99.00
2008 01 04 09 50  64  4.2  5.6  1.50  8.33  5.83  75 1028.5  17.3  23.6  14.7 99.0 99.00
2008 01 04 10 50  56  5.0  6.3  1.43  7.69  5.56  75 1028.2  18.1  23.6  15.9 99.0 99.00
2008 01 04 11 50  95  8.6 10.5  1.47  8.33  5.63  82 1028.1  17.2  23.6  15.3 99.0 99.00
2008 01 04 12 50  82  7.2  8.5  1.39  8.33  5.73  82 1028.2  17.8  23.6  16.6 99.0 99.00
2008 01 04 13 50  94  6.9  9.8  1.37  8.33  5.27  79 1028.7  17.6  23.6  16.0 99.0 99.00
2008 01 04 14 50  93  6.4  7.9  1.46  7.69  5.70  80 1028.9  19.0  23.6  16.3 99.0 99.00
2008 01 04 15 50  94  5.7  8.5  1.50  7.69  5.59  80 1029.2  19.4  23.7  16.3 99.0 99.00
2008 01 04 16 50 119  8.2 10.1  1.47  7.69  5.48  79 1028.7  20.8  23.8  15.4 99.0 99.00
2008 01 04 17 50 116  8.4  9.6  1.45  7.69  5.21  85 1027.8  21.4  23.9  14.9 99.0 99.00
2008 01 04 18 50 129  7.9  9.5  1.46  7.14  5.13  77 1026.7  21.6  23.9  14.8 99.0 99.00
2008 01 04 19 50 125  6.7  8.5  1.38  7.69  5.21  87 1025.9  21.7  24.0  14.5 99.0 99.00
2008 01 04 20 50 126  6.9  8.8  1.41  7.69  5.20  80 1025.1  22.0  24.0  15.0 99.0 99.00
2008 01 04 21 50 117  8.2  9.5  1.42  8.33  5.25  77 1024.7  21.7  24.0  16.0 99.0 99.00
2008 01 04 22 50 101  8.4 10.3  1.35  7.69  5.06  85 1024.7  21.2  23.9  17.5 99.0 99.00
2008 01 04 23 50 114  7.8 10.5  1.42  7.14  5.17  89 1024.4  21.7  23.7  17.4 99.0 99.00
2008 01 05 00 50 116  8.9 10.7  1.41  7.14  5.15  86 1024.6  22.1  23.7  17.4 99.0 99.00
2008 01 05 01 50 129  9.3 11.7  1.60  7.14  5.24  81 1025.2  22.0  23.6  16.9 99.0 99.00
2008 01 05 02 50 143 10.3 12.6  1.62  7.69  5.33  75 1025.4  21.7  23.6  18.6 99.0 99.00
2008 01 05 03 50 148 11.5 14.0  1.87  6.67  5.33  93 1025.0  21.6  23.6  18.6 99.0 99.00
2008 01 05 04 50 154  9.2 10.7  1.90  5.88  5.22 124 1024.6  22.2  23.6  16.8 99.0 99.00
2008 01 05 05 50 147  8.1  9.8  1.90  6.25  5.31 106 1024.3  22.2  23.6  17.4 99.0 99.00
