#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 04 10 00 104  7.8  9.0  1.39  5.88 99.00 999 1012.3  16.8  15.2  16.6 99.0 99.00
2007 01 04 11 00 140 11.6 14.1  1.56  6.25 99.00 999 1010.8  18.5  15.3  17.9 99.0 99.00
2007 01 04 12 00 125  2.9  6.4  1.79  7.14 99.00 999 1011.7  17.8  15.5  17.6 99.0 99.00
2007 01 04 13 00 273  9.3 13.1  1.77  7.69 99.00 999 1011.3  16.5  15.6  16.3 99.0 99.00
2007 01 04 14 00 326  7.2  8.4  1.98  7.69 99.00 999 1011.8  13.8  15.2  13.5 99.0 99.00
2007 01 04 15 00  11  4.7  5.6  1.80  7.69 99.00 999 1011.9  14.4  14.9  14.1 99.0 99.00
2007 01 04 16 00  50  1.4  2.0  1.78  7.69 99.00 999 1012.5  14.5  14.9  14.2 99.0 99.00
2007 01 04 17 00 211  2.1  3.0  1.75  7.69 99.00 999 1012.6  14.9  14.9  14.7 99.0 99.00
2007 01 04 18 00 210  3.2  4.2  1.67  7.69 99.00 999 1011.7  15.2  14.9  14.9 99.0 99.00
2007 01 04 19 00 268  7.8 10.3  1.66  7.69 99.00 999 1011.7  13.4  14.8  13.1 99.0 99.00
2007 01 04 20 00 291  4.9  6.3  1.66  7.69 99.00 999 1009.8  12.8  14.9  12.5 99.0 99.00
2007 01 04 21 00 256  3.2  5.2  1.49  7.69 99.00 999 1011.1  12.9  14.8  12.7 99.0 99.00
2007 01 04 22 00  78  4.7  7.1  1.34  8.33 99.00 999 1008.1  13.6  14.8  13.1 99.0 99.00
2007 01 04 23 00 130  4.6  5.3  1.20  8.33 99.00 999 1008.4  14.5  14.9  14.1 99.0 99.00
2007 01 05 00 00 220  7.3  9.3  1.23  7.69 99.00 999 1009.6  14.5  14.9  14.0 99.0 99.00
2007 01 05 01 00 212  6.3  7.6  1.12  8.33 99.00 999 1010.1  14.9  15.2  14.1 99.0 99.00
2007 01 05 02 00 222  5.2  6.1  1.03  8.33 99.00 999 1009.5  14.9  15.1  13.9 99.0 99.00
2007 01 05 03 00 212  4.5  5.2  0.97  7.69 99.00 999 1009.7  14.9  14.9  14.3 99.0 99.00
2007 01 05 04 00 210  4.2  4.8  1.01  7.69 99.00 999 1010.1  15.2  14.9  14.7 99.0 99.00
2007 01 05 05 00 231  3.8  4.8  0.89  8.33 99.00 999 1010.1  15.2  14.9  14.5 99.0 99.00
2007 01 05 06 00 243  2.9  3.4  0.88  7.69 99.00 999 1009.5  14.9  14.9  14.5 99.0 99.00
2007 01 05 07 00 208  1.7  2.2  0.82  7.14 99.00 999 1008.7  14.9  14.9  14.5 99.0 99.00
2007 01 05 08 00 210  2.0  2.5  0.76  7.69 99.00 999 1008.6  14.9  14.5  14.6 99.0 99.00
2007 01 05 09 00 346  0.9  1.7  0.78  7.14 99.00 999 1008.5  14.6  14.5  14.3 99.0 99.00
2007 01 05 10 00  22  0.9  1.3  0.73  7.14 99.00 999 1008.4  13.7  14.4  13.5 99.0 99.00
2007 01 05 11 00  67  0.9  1.2  0.74  7.14 99.00 999 1008.3  14.0  14.4  13.7 99.0 99.00
2007 01 05 12 00  55  1.9  2.4  0.76  7.14 99.00 999 1008.2  14.2  14.5  13.9 99.0 99.00
2007 01 05 13 00  79  2.4  2.7  0.67  6.67 99.00 999 1008.5  14.5  14.5  14.2 99.0 99.00
2007 01 05 14 00  99  1.8  2.3  0.69  7.14 99.00 999 1009.1  15.2  14.5  14.9 99.0 99.00
2007 01 05 15 00 211  2.2  2.8  0.71  7.14 99.00 999 1009.9  16.0  14.5  15.5 99.0 99.00
2007 01 05 16 00 231  3.3  3.8  0.71  6.67 99.00 999 1010.9  16.0  14.5  15.7 99.0 99.00
2007 01 05 17 00 242  7.9  9.5  0.79  6.67 99.00 999 1010.3  16.0  14.5  15.4 99.0 99.00
2007 01 05 18 00 238  7.9  9.5  0.87  6.67 99.00 999 1010.0  15.2  14.5  15.0 99.0 99.00
2007 01 05 19 00 239  7.4  9.1  1.10  6.25 99.00 999 1008.7  15.2  14.6  14.9 99.0 99.00
2007 01 05 20 00 232  6.4  8.3  1.18  4.35 99.00 999 1008.0  15.2  14.9  15.0 99.0 99.00
2007 01 05 21 00 232  5.5  6.4  1.19  4.76 99.00 999 1007.8  14.9  14.9  14.7 99.0 99.00
2007 01 05 22 00 229  4.9  5.7  1.30  6.25 99.00 999 1007.8  14.7  14.9  14.5 99.0 99.00
2007 01 05 23 00 198  5.0  6.0  1.36  6.67 99.00 999 1008.6  14.8  14.9  14.6 99.0 99.00
2007 01 06 00 00 180  5.1  6.0  1.29  6.67 99.00 999 1008.7  14.5  14.9  14.2 99.0 99.00
2007 01 06 01 00 164  5.0  5.9  1.12  6.67 99.00 999 1009.4  14.8  14.8  14.6 99.0 99.00
2007 01 06 02 00 156  2.7  3.7  1.10  6.67 99.00 999 1010.0  15.2  14.8  15.0 99.0 99.00
2007 01 06 03 00 147  2.1  2.6  0.99  6.67 99.00 999 1010.1  14.9  14.8  14.7 99.0 99.00
2007 01 06 04 00 159  3.6  4.0  0.95  6.67 99.00 999 1010.8  16.0  14.5  15.7 99.0 99.00
2007 01 06 05 00 149  3.1  3.4  0.92  6.67 99.00 999 1010.9  16.0  14.4  15.8 99.0 99.00
2007 01 06 06 00 160  4.3  4.7  0.89  6.25 99.00 999 1011.0  16.5  14.4  16.3 99.0 99.00
2007 01 06 07 00 161  1.9  2.4  0.85  5.88 99.00 999 1011.1  16.4  14.4  16.2 99.0 99.00
2007 01 06 08 00 155  2.5  3.0  0.83  6.25 99.00 999 1011.7  17.2  14.3  17.0 99.0 99.00
2007 01 06 09 00  65  2.6  2.8 99.00 99.00 99.00 999 1011.8  16.4  14.2  16.2 99.0 99.00
2007 01 06 10 00  79  3.3  3.6 99.00 99.00 99.00 999 1012.3  15.3  14.1  15.0 99.0 99.00
2007 01 06 11 00  76  3.6  3.9  0.77  5.88 99.00 999 1012.4  15.3  14.1  15.0 99.0 99.00
2007 01 06 12 00  61  3.1  3.6  0.77  5.56 99.00 999 1013.1  14.9  14.1  14.7 99.0 99.00
2007 01 06 13 00  60  3.5  4.0  0.64  5.26 99.00 999 1013.7  15.2  14.4  14.9 99.0 99.00
2007 01 06 14 00  49  3.9  4.3  0.69  5.26 99.00 999 1014.6  15.0  14.4  14.8 99.0 99.00
2007 01 06 15 00  49  5.2  6.0  0.63  5.56 99.00 999 1014.9  14.9  14.4  14.6 99.0 99.00
2007 01 06 16 00  55  7.2  8.5  0.55  5.00 99.00 999 1015.8  15.2  14.4  14.9 99.0 99.00
2007 01 06 17 00  39  7.2  8.3  0.68  7.14 99.00 999 1015.8  15.6  14.5  15.4 99.0 99.00
2007 01 06 18 00  63  7.1  8.4 99.00 99.00 99.00 999 1014.7  15.6  14.5  15.4 99.0 99.00
2007 01 06 19 00  60  6.0  7.5  0.74  6.25 99.00 999 1014.0  15.3  14.8  15.0 99.0 99.00
2007 01 06 20 00  69  6.8  7.8  0.72  3.33 99.00 999 1013.1  15.6  14.8  15.3 99.0 99.00
2007 01 06 21 00  44  5.2  6.2  0.74  7.14 99.00 999 1013.2  15.6  14.9  15.4 99.0 99.00
2007 01 06 22 00  55  6.2  7.0  0.75  7.14 99.00 999 1013.2  15.7  14.9  15.5 99.0 99.00
2007 01 06 23 00  52  5.8  6.8  0.75  7.14 99.00 999 1013.2  15.7  14.9  15.5 99.0 99.00
2007 01 07 00 00  62  6.1  7.3  0.77  6.67 99.00 999 1013.3  16.0  14.9  15.8 99.0 99.00
2007 01 07 01 00  64  5.2  6.3  0.76  6.67 99.00 999 1014.0  15.9  14.9  15.7 99.0 99.00
2007 01 07 02 00  64  4.3  4.7  0.77  6.25 99.00 999 1014.2  15.9  15.1  15.7 99.0 99.00
2007 01 07 03 00  31  3.6  4.1  0.77  7.14 99.00 999 1014.2  15.6  15.0  15.4 99.0 99.00
2007 01 07 04 00  55  3.9  4.4  0.73  4.00 99.00 999 1014.0  15.6  14.9  15.4 99.0 99.00
2007 01 07 05 00  70  2.5  3.2 99.00 99.00 99.00 999 1014.0  15.6  14.9  15.4 99.0 99.00
2007 01 07 06 00  82  2.8  3.2  0.70  6.25 99.00 999 1013.7  16.0  14.9  15.8 99.0 99.00
2007 01 07 07 00 130  2.4  2.8  0.68  6.67 99.00 999 1013.2  16.7  14.9  16.5 99.0 99.00
2007 01 07 08 00 258  0.4  0.9  0.69  5.88 99.00 999 1013.4  16.9  14.9  16.7 99.0 99.00
2007 01 07 09 00 305  6.6  8.0  0.67  6.67 99.00 999 1014.0  14.9  14.9  14.6 99.0 99.00
2007 01 07 10 00 311  8.8 10.2  0.65  7.14 99.00 999 1014.3  14.5  14.8  14.3 99.0 99.00
2007 01 07 11 00 317 10.5 12.5  0.76  2.94 99.00 999 1014.3  13.7  14.9  13.5 99.0 99.00
2007 01 07 12 00 326  8.5  9.9  0.78  3.70 99.00 999 1015.6  13.6  15.2  13.3 99.0 99.00
2007 01 07 13 00 324  8.2 10.0  0.78  3.70 99.00 999 1016.2  13.5  15.2  13.1 99.0 99.00
2007 01 07 14 00 326  7.3  8.3  0.71  3.57 99.00 999 1017.3  13.4  15.2  12.8 99.0 99.00
2007 01 07 15 00 341  7.4  9.0  0.66  3.45 99.00 999 1018.2  13.6  15.3  12.2 99.0 99.00
2007 01 07 16 00 330  5.5  6.7  0.67  3.23 99.00 999 1019.4  13.6  15.3  12.2 99.0 99.00
2007 01 07 17 00 318  4.8  6.1  0.63  3.13 99.00 999 1019.4  13.4  15.2  12.2 99.0 99.00
2007 01 07 18 00 310  6.5  7.5  0.60  3.13 99.00 999 1018.7  13.6  15.2  12.3 99.0 99.00
2007 01 07 19 00 314  8.6 10.3  0.69  3.45 99.00 999 1017.5  13.6  15.2  11.8 99.0 99.00
2007 01 07 20 00 316  8.5 10.2  0.80  3.85 99.00 999 1017.2  13.7  15.2  11.5 99.0 99.00
2007 01 07 21 00 315  7.0  8.2  0.72  3.70 99.00 999 1017.3  14.4  15.2  11.2 99.0 99.00
2007 01 07 22 00 300  4.7  6.0  0.65  3.57 99.00 999 1017.9  15.0  15.1  11.6 99.0 99.00
2007 01 07 23 00 290  4.2  5.0  0.49  3.03 99.00 999 1018.7  15.2  14.9  12.1 99.0 99.00
2007 01 08 00 00 312  5.1  7.0  0.41  7.14 99.00 999 1020.2  15.6  14.9  12.4 99.0 99.00
2007 01 08 01 00 333  8.7 10.6  0.55  3.13 99.00 999 1021.1  15.7  14.9  10.2 99.0 99.00
2007 01 08 02 00 336  9.5 12.1  0.85  3.70 99.00 999 1022.4  15.3  14.9   8.3 99.0 99.00
2007 01 08 03 00 330 10.4 12.1  0.88  3.70 99.00 999 1023.4  14.8  14.8   8.2 99.0 99.00
2007 01 08 04 00 334  8.1 11.2  0.94  3.85 99.00 999 1024.1  14.2  14.8   7.9 99.0 99.00
2007 01 08 05 00 342 11.2 13.1  0.88  3.70 99.00 999 1024.1  14.1  14.8   6.3 99.0 99.00
2007 01 08 06 00 338  9.5 11.1  0.96  3.70 99.00 999 1024.2  13.4  14.8   7.4 99.0 99.00
2007 01 08 07 00 344 10.5 12.3  0.94  3.85 99.00 999 1024.1  12.8  14.6   4.8 99.0 99.00
2007 01 08 08 00 345 10.8 12.5  0.95  4.00 99.00 999 1024.3  12.6  14.5   2.2 99.0 99.00
2007 01 08 09 00 342 10.5 12.8  1.02  3.85 99.00 999 1024.8  12.1  14.5   3.1 99.0 99.00
2007 01 08 10 00 344 10.9 12.9  0.99  3.85 99.00 999 1025.4  11.2  14.5   4.1 99.0 99.00
2007 01 08 11 00 349  9.8 11.7  0.99  3.70 99.00 999 1025.6  10.5  14.5   3.2 99.0 99.00
2007 01 08 12 00 357  9.1 11.2  0.88  3.85 99.00 999 1025.7  10.2  14.4   2.9 99.0 99.00
