#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 03 02 50 232  6.0  8.0  1.99 16.00  6.64 272 1016.6  13.6  14.2 999.0 99.0 99.00
2011 01 03 03 50 229  6.0  7.3  1.88 16.00  6.84 280 1016.6  13.7  14.2 999.0 99.0 99.00
2011 01 03 04 50 235  5.5  6.3  1.75 12.12  6.68 286 1016.8  13.6  14.2 999.0 99.0 99.00
2011 01 03 05 50 228  4.6  5.6  1.88 16.00  7.08 284 1016.9  13.7  14.2 999.0 99.0 99.00
2011 01 03 06 50 246  6.2  7.5  1.96 16.00  6.83 291 1016.6  13.7  14.1 999.0 99.0 99.00
2011 01 03 07 50 242  4.9  6.0  2.06 16.00  6.81 281 1016.5  13.5  14.1 999.0 99.0 99.00
2011 01 03 08 50 245  4.2  5.0  2.02 14.81  7.39 287 1016.3  13.4  14.1 999.0 99.0 99.00
2011 01 03 09 50 257  4.1  5.3  2.24 14.81  7.69 285 1016.5  13.2  14.1 999.0 99.0 99.00
2011 01 03 10 50 253  4.5  5.3  2.14 14.81  8.03 283 1016.5  13.1  14.1 999.0 99.0 99.00
2011 01 03 11 50 245  4.0  5.0  2.14 14.81  8.21 278 1016.0  13.1  14.1 999.0 99.0 99.00
2011 01 03 12 50 246  4.4  5.4  2.04 14.81  8.05 271 1016.0  13.1  14.1 999.0 99.0 99.00
2011 01 03 13 50 227  4.0  5.0  2.03 13.79  7.85 273 1016.4  13.1  14.2 999.0 99.0 99.00
2011 01 03 14 50 222  4.4  5.5  1.88 13.79  7.92 270 1016.6  13.0  14.2 999.0 99.0 99.00
2011 01 03 15 50 218  4.5  5.9  2.04 12.90  7.81 275 1017.0  13.3  14.2 999.0 99.0 99.00
2011 01 03 16 50 209  4.7  5.8  2.03 13.79  7.80 280 1017.7  13.6  14.2 999.0 99.0 99.00
2011 01 03 17 50 205  5.6  6.6  2.18 12.90  8.00 276 1018.4  13.5  14.2 999.0 99.0 99.00
2011 01 03 18 50 184  2.6  4.4  2.33 12.90  8.12 286 1018.4  13.0  14.3 999.0 99.0 99.00
2011 01 03 19 50 208  5.1  5.9  2.13 12.90  7.69 272 1017.8  13.2  14.3 999.0 99.0 99.00
2011 01 03 20 50 201  4.9  5.8  2.28 13.79  7.80 271 1017.4  13.2  14.4 999.0 99.0 99.00
2011 01 03 21 50 194  3.6  4.4  2.12 12.90  7.52 277 1017.0  13.2  14.4 999.0 99.0 99.00
2011 01 03 22 50 207  3.7  4.5  2.13 12.12  7.90 277 1017.2  13.3  14.5 999.0 99.0 99.00
2011 01 03 23 50 206  3.3  4.1  2.24 13.79  8.37 272 1017.4  13.5  14.5 999.0 99.0 99.00
2011 01 04 00 50 189  2.8  3.5  2.19 12.90  8.44 278 1017.5  13.2  14.4 999.0 99.0 99.00
2011 01 04 01 50 174  2.5  3.5  2.05 12.90  8.42 278 1018.0  13.2  14.4 999.0 99.0 99.00
2011 01 04 02 50 225  2.4  3.1  2.07 13.79  8.78 277 1018.8  13.2  14.4 999.0 99.0 99.00
2011 01 04 03 50 214  2.4  3.0  2.08 13.79  8.97 280 1019.1  13.0  14.4 999.0 99.0 99.00
2011 01 04 04 50 205  1.5  2.1  1.97 12.90  8.58 284 1019.7  13.1  14.3 999.0 99.0 99.00
2011 01 04 05 50 253  0.3  0.9  1.79 12.90  8.54 287 1020.2  13.0  14.3 999.0 99.0 99.00
2011 01 04 06 50 314  1.1  1.9  1.71 12.90  8.14 286 1020.3  13.0  14.3 999.0 99.0 99.00
2011 01 04 07 50 335  1.0  1.5  1.64 12.12  8.07 286 1020.4  13.0  14.3 999.0 99.0 99.00
2011 01 04 08 50  21  2.3  3.1  1.62 13.79  7.94 288 1020.0  13.0  14.3 999.0 99.0 99.00
