#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 03 03 00  52  6.5  8.2  1.38  5.56  5.14  80 1021.8  24.3  27.3  22.1 99.0 99.00
2007 01 03 04 00  54  7.6  9.0  1.38  5.88  5.19  58 1021.6  24.3  27.3  22.4 99.0 99.00
2007 01 03 05 00  41  6.9  9.0  1.35  5.88  5.18  46 1021.5  24.3  27.3  22.6 99.0 99.00
2007 01 03 06 00  35  8.6 10.3 99.00 99.00 99.00 999 1020.9  24.0  27.2  23.2 99.0 99.00
2007 01 03 07 00  36  7.8  9.8  1.59  6.25  5.10  21 1021.1  24.0  27.2  22.8 99.0 99.00
2007 01 03 08 00  54  8.3  9.7  1.48  6.67  5.04   5 1021.0  24.1  27.2  23.3 99.0 99.00
2007 01 03 09 00  52  8.0  9.6  1.45  5.88  5.04  37 1020.9  24.2  27.2  23.1 99.0 99.00
2007 01 03 10 00  64  8.0  9.7  1.50  5.88  5.14  20 1020.6  24.5  27.1  23.5 99.0 99.00
2007 01 03 11 00  75  8.5 10.0  1.50  5.88  5.10  47 1020.5  24.7  27.1  22.8 99.0 99.00
2007 01 03 12 00  84  8.2  9.6  1.42  5.88  5.03  39 1020.8  25.1  27.1  22.9 99.0 99.00
2007 01 03 13 00  75  7.5  8.9  1.40  5.56  5.00  52 1021.4  25.1  27.1  23.0 99.0 99.00
2007 01 03 14 00  67  5.7  6.9  1.28  5.88  4.98  48 1022.5  25.2  27.0  23.1 99.0 99.00
2007 01 03 15 00  81  6.3  7.9  1.18  5.56  4.81  65 1022.8  25.3  27.0  23.2 99.0 99.00
2007 01 03 16 00  75  6.7  8.0  1.17  5.56  4.84  52 1022.8  25.3  27.0  23.9 99.0 99.00
2007 01 03 17 00  94  6.8  7.8  1.15  5.88  4.89  54 1022.1  25.5  26.9  23.2 99.0 99.00
2007 01 03 18 00  87  6.3  7.9  1.14  5.00  4.76  67 1021.1  25.6  26.8  23.5 99.0 99.00
2007 01 03 19 00  94  6.9  8.5  1.15  5.26  4.81  71 1020.0  25.5  26.8  24.2 99.0 99.00
2007 01 03 20 00 104  6.4  8.0  1.15  5.26  4.91  72 1020.0  25.8  26.8  24.1 99.0 99.00
2007 01 03 21 00 118  6.5  7.4  1.12  5.00  4.73  86 1019.9  26.0  26.7  23.4 99.0 99.00
2007 01 03 22 00 117  7.0  8.3  1.09  5.56  4.80  86 1020.0  25.9  26.8  23.3 99.0 99.00
2007 01 03 23 00 104  7.1  8.4  1.08  5.26  4.80  97 1020.0  25.9  26.8  23.4 99.0 99.00
2007 01 04 00 00 102  7.6  9.2  1.08  5.26  4.72 101 1020.1  25.8  26.7  23.0 99.0 99.00
2007 01 04 01 00 101  8.1  9.4  1.19  5.56  4.87  59 1020.6  25.8  26.7  22.9 99.0 99.00
2007 01 04 02 00  96  8.6  9.8  1.18  5.56  4.63  51 1020.6  25.5  26.7  23.1 99.0 99.00
2007 01 04 03 00 105  8.4 10.1  1.28  5.56  4.74  71 1020.8  25.7  26.6  22.9 99.0 99.00
2007 01 04 04 00  99  7.6  8.8  1.14  5.56  4.71  85 1021.1  25.7  26.9  22.5 99.0 99.00
2007 01 04 05 00 110  8.2  9.3  1.28  5.26  5.14  92 1020.5  25.6  27.1  22.1 99.0 99.00
2007 01 04 06 00 117  7.1  8.4  1.20  5.26  4.99  94 1020.1  25.6  27.2  22.2 99.0 99.00
2007 01 04 07 00 119  7.9  9.4  1.13  5.56  4.90  81 1019.7  25.6  27.2  21.7 99.0 99.00
2007 01 04 08 00 118  8.0  9.4  1.25  5.56  4.93  93 1019.3  25.6  27.2  22.0 99.0 99.00
2007 01 04 09 00 114  8.6 10.0  1.11  5.56  4.92 103 1018.7  25.7  27.2  21.8 99.0 99.00
2007 01 04 10 00 114  8.5 10.1  1.06  5.56  4.94  77 1018.7  25.7  27.3  21.5 99.0 99.00
2007 01 04 11 00 112  8.8 10.8  1.21  5.56  5.11 119 1018.7  25.6  27.5  21.1 99.0 99.00
2007 01 04 12 00 121  9.2 11.4  1.34  5.26  5.29 114 1018.8  25.6  27.6  20.1 99.0 99.00
2007 01 04 13 00 129 10.1 11.5  1.34  5.56  5.21 123 1018.8  25.7  27.6  19.8 99.0 99.00
2007 01 04 14 00 124  9.5 11.3  1.41  5.88  5.34 136 1018.8  25.7  27.4  20.5 99.0 99.00
2007 01 04 15 00 124  9.3 11.6  1.37  6.67  5.33 152 1019.1  25.7  27.3  21.1 99.0 99.00
2007 01 04 16 00 132 10.5 12.8  1.53  6.25  5.32 140 1019.0  26.0  27.4  20.3 99.0 99.00
2007 01 04 17 00 141  8.8 10.7  1.63  6.67  5.49 151 1018.3  26.0  27.5  20.6 99.0 99.00
2007 01 04 18 00 140  9.2 10.7  1.60  6.25  5.41 148 1017.0  25.9  27.5  21.3 99.0 99.00
2007 01 04 19 00 135  9.2 11.0  1.62  6.25  5.48 148 1015.6  26.0  27.5  21.4 99.0 99.00
2007 01 04 20 00 133  9.1 10.6  1.55  6.67  5.63 148 1014.8  26.1  27.5  21.9 99.0 99.00
2007 01 04 21 00 135  9.8 12.1  1.44  6.25  5.40 149 1014.7  26.2  27.5  22.3 99.0 99.00
2007 01 04 22 00 140  9.0 10.2  1.55  7.14  5.61 150 1014.9  26.4  27.5  22.7 99.0 99.00
2007 01 04 23 00 137  9.3 10.9  1.54  6.67  5.49 150 1014.8  26.3  27.6  22.6 99.0 99.00
2007 01 05 00 00 135  8.7 10.2  1.70  6.67  5.64 155 1015.0  26.3  27.6  22.8 99.0 99.00
2007 01 05 01 00 141  8.2  9.6  1.52  7.14  5.56 151 1015.4  26.4  27.6  22.9 99.0 99.00
2007 01 05 02 00 139  8.7 10.8  1.54  6.67  5.70 146 1015.7  26.6  27.6  23.3 99.0 99.00
2007 01 05 03 00 140  9.4 11.0  1.61  7.14  5.53 168 1015.8  26.4  27.7  23.1 99.0 99.00
2007 01 05 04 00 154  9.5 11.2  1.63  7.14  5.58 165 1015.7  26.4  27.7  23.2 99.0 99.00
2007 01 05 05 00 162  9.4 11.1  1.68  7.69  5.61 169 1014.8  26.6  27.6  23.1 99.0 99.00
2007 01 05 06 00 164  9.5 11.6  1.59  7.14  5.54 155 1014.2  26.6  27.5  23.3 99.0 99.00
2007 01 05 07 00 164  9.0 10.6  1.50  7.14  5.37 166 1014.0  26.6  27.5  23.4 99.0 99.00
2007 01 05 08 00 169 10.2 11.5  1.57  6.67  5.28 149 1013.6  26.8  27.4  23.3 99.0 99.00
2007 01 05 09 00 169 10.3 12.8  1.60  6.67  5.18 158 1013.2  26.8  27.4  23.3 99.0 99.00
2007 01 05 10 00 162 10.4 12.5  1.61  7.14  5.24 155 1013.2  26.9  27.5  23.0 99.0 99.00
2007 01 05 11 00 157 11.2 12.9  1.82  7.14  5.37 157 1013.0  26.9  27.5  22.8 99.0 99.00
2007 01 05 12 00 162 12.0 13.8  1.82  6.67  5.48 150 1013.0  26.9  27.6  22.7 99.0 99.00
2007 01 05 13 00 160 12.9 15.0  2.02  6.67  5.54 158 1012.8  26.9  27.6  22.7 99.0 99.00
2007 01 05 14 00 176 12.0 14.1  1.95  7.14  5.34 157 1014.0  26.8  27.6  22.9 99.0 99.00
2007 01 05 15 00 174 11.8 14.2  2.11  7.14  5.56 149 1014.0  26.8  27.5  23.6 99.0 99.00
2007 01 05 16 00 179 12.1 14.4  1.95  6.67  5.31 139 1014.0  26.7  27.4  23.6 99.0 99.00
2007 01 05 17 00 184 11.6 13.8  1.81  7.14  5.11 145 1013.6  26.6  27.3  23.8 99.0 99.00
2007 01 05 18 00 193 10.7 12.5  1.90  6.25  5.06 171 1013.3  26.7  27.2  23.8 99.0 99.00
2007 01 05 19 00 198 10.2 12.7 99.00 99.00 99.00 999 1012.7  26.6  27.2  23.7 99.0 99.00
2007 01 05 20 00 191  8.9 10.8  2.17  7.14  5.44 158 1012.7  26.8  27.6  24.0 99.0 99.00
2007 01 05 21 00 191 10.0 11.5  1.91  6.67  5.30 152 1012.9  26.8  27.6  23.6 99.0 99.00
2007 01 05 22 00 185  9.2 10.6  1.75  6.67  5.42 166 1013.3  26.9  27.6  23.8 99.0 99.00
2007 01 05 23 00 186  7.9  9.5  1.71  6.67  5.44 183 1013.6  26.7  27.6  24.2 99.0 99.00
2007 01 06 00 00 184  8.5 10.1  1.74  6.67  5.37 171 1013.9  26.7  27.6  24.3 99.0 99.00
2007 01 06 01 00 180  8.0  9.0  1.61  6.67  5.28 156 1014.6  26.7  27.5  24.7 99.0 99.00
2007 01 06 03 00 178  7.4  8.7  1.65  6.67  5.27 169 1015.1  26.5  27.2  24.4 99.0 99.00
2007 01 06 04 00 180  7.8  8.8  1.45  7.14  5.25 172 1015.5  26.6  27.2  23.9 99.0 99.00
2007 01 06 05 00 185  5.3  6.2  1.50  7.14  5.23 168 1015.3  26.7  27.3  23.5 99.0 99.00
2007 01 06 06 00 166  7.2  8.4  1.48  7.14  5.44 170 1015.0  26.6  27.4  24.2 99.0 99.00
2007 01 06 07 00 167  7.6  8.7  1.47  7.14  5.49 173 1014.8  26.7  27.3  23.8 99.0 99.00
2007 01 06 08 00 173  7.2  8.3  1.42  6.67  5.45 167 1014.8  26.6  27.2  23.8 99.0 99.00
2007 01 06 09 00 174  6.6  7.6  1.54  7.69  5.48 191 1014.9  26.5  27.3  23.9 99.0 99.00
2007 01 06 10 00 169  7.1  8.4 99.00 99.00 99.00 999 1014.9  26.5  27.4  24.0 99.0 99.00
2007 01 06 11 00 168  7.5  9.0  1.36  7.14  5.38 188 1014.9  26.6  27.5  23.8 99.0 99.00
2007 01 06 12 00 169  7.1  8.8  1.39  6.67  5.25 178 1015.3  26.8  27.4  23.7 99.0 99.00
2007 01 06 13 00 167  6.7  8.0 99.00 99.00 99.00 999 1016.2  26.7  27.4  23.6 99.0 99.00
2007 01 06 14 00 161  6.4  7.8  1.37  6.67  5.24 171 1017.0  27.1  27.4  24.1 99.0 99.00
2007 01 06 15 00 158  6.6  7.8  1.31  5.88  5.23 161 1017.6  27.2  27.4  24.0 99.0 99.00
2007 01 06 16 00 155  6.2  7.1  1.23  5.88  5.07 169 1017.6  27.3  27.4  24.1 99.0 99.00
2007 01 06 17 00 162  6.5  7.5  1.22  5.88  5.10 165 1017.0  27.2  27.4  24.1 99.0 99.00
2007 01 06 18 00 155  6.4  7.2  1.18  7.14  5.01 209 1016.1  27.1  27.4  24.0 99.0 99.00
2007 01 06 19 00 153  5.6  6.4  1.25  5.88  5.09 145 1015.5  27.3  27.5  23.8 99.0 99.00
2007 01 06 20 00 143  5.9  6.9  1.09  5.88  4.90 168 1015.1  27.2  27.5  23.7 99.0 99.00
2007 01 06 21 00 132  5.8  7.1  1.13  6.25  5.00 185 1015.3  27.1  27.5  23.8 99.0 99.00
2007 01 06 22 00 124  5.7  6.5  1.10  6.25  5.01 191 1015.8  26.9  27.5  23.7 99.0 99.00
2007 01 06 23 00 124  5.9  6.8  1.12  5.56  5.05 171 1016.3  26.8  27.4  23.5 99.0 99.00
2007 01 07 00 00 121  6.2  7.3  1.05  6.67  5.02 192 1016.9  26.7  27.4  23.1 99.0 99.00
2007 01 07 01 00 126  6.7  7.8  1.09  5.26  5.01 175 1017.3  26.6  27.4  23.3 99.0 99.00
2007 01 07 02 00 127  7.2  8.5  0.99  5.88  4.84 183 1017.5  26.6  27.3  23.3 99.0 99.00
2007 01 07 03 00 126  7.7  8.9  1.01  5.56  4.74 187 1017.7  26.6  27.3  23.7 99.0 99.00
2007 01 07 04 00 127  8.6  9.9  1.05  6.25  4.72 196 1017.8  26.6  27.3  23.4 99.0 99.00
2007 01 07 05 00 125  8.4  9.9  1.01  5.00  4.60 160 1017.7  26.5  27.3  23.1 99.0 99.00
2007 01 07 06 00 131  7.4  9.1  1.10  5.00  4.80 147 1017.5  26.3  27.2  23.3 99.0 99.00
2007 01 07 07 00 128  7.1  8.3  1.12  4.76  4.85 155 1017.3  26.2  27.1  22.9 99.0 99.00
2007 01 07 08 00 135  8.2  9.2  1.07  5.26  4.77 149 1017.2  26.3  27.0  21.4 99.0 99.00
2007 01 07 09 00 129  8.7 10.0  1.08  5.26  4.89 145 1017.1  26.3  26.9  21.0 99.0 99.00
2007 01 07 10 00 123  9.1 10.3  1.16  5.26  4.89 145 1017.2  26.1  26.8  20.6 99.0 99.00
2007 01 07 11 00 121  8.7 10.5  1.24  5.56  4.94 147 1017.7  26.0  26.8  20.3 99.0 99.00
2007 01 07 12 00 128  8.9 10.6  1.27  5.56  5.04 139 1018.0  25.6  26.7  20.2 99.0 99.00
2007 01 07 13 00 128  7.4  8.7  1.31  5.26  5.17 143 1018.6  25.6  26.7  20.0 99.0 99.00
2007 01 07 14 00 141  7.5  8.9  1.16  5.88  5.14 152 1019.4  26.1  26.7  19.4 99.0 99.00
2007 01 07 15 00 133  6.7  8.0  1.33  5.88  5.30 163 1020.0  26.2  26.8  20.0 99.0 99.00
