#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 01 00 50  78  3.8  4.5 99.00 99.00 99.00 999 1016.7  25.0  26.1 999.0 99.0 99.00
2008 01 01 01 50  73  3.8  4.4 99.00 99.00 99.00 999 1017.5  25.1  26.0 999.0 99.0 99.00
2008 01 01 02 50  63  4.7  5.4 99.00 99.00 99.00 999 1018.2  25.1  26.0 999.0 99.0 99.00
2008 01 01 03 50  63  4.9  5.6 99.00 99.00 99.00 999 1018.7  25.1  25.9 999.0 99.0 99.00
2008 01 01 04 50  58  5.0  5.8 99.00 99.00 99.00 999 1018.9  25.0  25.9 999.0 99.0 99.00
2008 01 01 05 50  53  4.7  5.8 99.00 99.00 99.00 999 1018.8  25.0  25.9 999.0 99.0 99.00
2008 01 01 06 50  55  5.4  6.0 99.00 99.00 99.00 999 1018.7  24.9  25.9 999.0 99.0 99.00
2008 01 01 07 50  36  6.8  7.5 99.00 99.00 99.00 999 1018.7  24.8  25.9 999.0 99.0 99.00
2008 01 01 09 50  32  8.5  9.4 99.00 99.00 99.00 999 1019.2  24.9  25.9 999.0 99.0 99.00
2008 01 01 10 50  19  9.6 11.1 99.00 99.00 99.00 999 1019.7  24.9  25.9 999.0 99.0 99.00
2008 01 01 11 50  19 10.6 12.1 99.00 99.00 99.00 999 1020.3  25.0  25.9 999.0 99.0 99.00
2008 01 01 12 50  18 12.1 14.1 99.00 99.00 99.00 999 1020.8  25.0  25.9 999.0 99.0 99.00
2008 01 01 13 50  23 12.2 14.2 99.00 99.00 99.00 999 1021.6  25.0  25.9 999.0 99.0 99.00
2008 01 01 14 50  23 13.0 15.3 99.00 99.00 99.00 999 1022.5  24.9  25.9 999.0 99.0 99.00
2008 01 01 15 50  23 14.8 17.5 99.00 99.00 99.00 999 1023.3  24.8  25.9 999.0 99.0 99.00
2008 01 01 16 50  23 14.7 17.8 99.00 99.00 99.00 999 1023.8  24.6  25.8 999.0 99.0 99.00
2008 01 01 17 50  23 16.3 19.4 99.00 99.00 99.00 999 1023.9  23.8  25.8 999.0 99.0 99.00
2008 01 01 18 50  26 15.8 19.0 99.00 99.00 99.00 999 1023.5  23.7  25.8 999.0 99.0 99.00
2008 01 01 19 50  39 14.9 17.2 99.00 99.00 99.00 999 1023.6  23.6  25.8 999.0 99.0 99.00
2008 01 01 20 50  25 16.7 19.6 99.00 99.00 99.00 999 1023.5  23.3  25.7 999.0 99.0 99.00
2008 01 01 21 50  31 14.7 18.2 99.00 99.00 99.00 999 1024.1  23.0  25.7 999.0 99.0 99.00
2008 01 01 22 50  29 15.8 18.7 99.00 99.00 99.00 999 1025.2  22.5  25.7 999.0 99.0 99.00
2008 01 01 23 50  36 15.6 18.0 99.00 99.00 99.00 999 1026.5  22.8  25.6 999.0 99.0 99.00
2008 01 02 00 50  35 15.5 18.5 99.00 99.00 99.00 999 1027.5  22.7  25.6 999.0 99.0 99.00
2008 01 02 01 50  33 16.1 19.5 99.00 99.00 99.00 999 1028.5  22.3  25.6 999.0 99.0 99.00
2008 01 02 02 50  26 17.2 20.4 99.00 99.00 99.00 999 1029.5  21.9  25.5 999.0 99.0 99.00
2008 01 02 03 50  29 17.2 20.0 99.00 99.00 99.00 999 1030.3  21.7  25.5 999.0 99.0 99.00
2008 01 02 04 50  23 16.6 20.2 99.00 99.00 99.00 999 1031.1  21.3  25.4 999.0 99.0 99.00
2008 01 02 05 50  23 16.7 19.8 99.00 99.00 99.00 999 1031.2  20.9  25.4 999.0 99.0 99.00
2008 01 02 06 50  24 15.4 18.5 99.00 99.00 99.00 999 1031.0  20.9  25.4 999.0 99.0 99.00
2008 01 02 07 50  20 16.0 19.2 99.00 99.00 99.00 999 1031.2  20.4  25.4 999.0 99.0 99.00
2008 01 02 08 50  18 16.5 19.9 99.00 99.00 99.00 999 1031.0  20.2  25.4 999.0 99.0 99.00
2008 01 02 09 50  27 16.2 19.4 99.00 99.00 99.00 999 1031.5  20.0  25.4 999.0 99.0 99.00
2008 01 02 10 50  26 15.7 18.6 99.00 99.00 99.00 999 1032.0  19.9  25.4 999.0 99.0 99.00
2008 01 02 11 50  20 14.9 18.1 99.00 99.00 99.00 999 1032.7  19.7  25.4 999.0 99.0 99.00
2008 01 02 12 50  11 14.9 19.2 99.00 99.00 99.00 999 1033.6  19.3  25.4 999.0 99.0 99.00
2008 01 02 13 50  23 14.5 19.1 99.00 99.00 99.00 999 1034.3  19.1  25.4 999.0 99.0 99.00
2008 01 02 14 50  21 14.7 18.1 99.00 99.00 99.00 999 1035.4  19.2  25.3 999.0 99.0 99.00
2008 01 02 15 50  14 14.4 16.8 99.00 99.00 99.00 999 1035.9  19.6  25.3 999.0 99.0 99.00
2008 01 02 16 50  22 14.7 18.1 99.00 99.00 99.00 999 1036.2  19.2  25.3 999.0 99.0 99.00
2008 01 02 17 50  18 14.0 18.0 99.00 99.00 99.00 999 1035.8  19.1  25.3 999.0 99.0 99.00
2008 01 02 18 50   5 14.7 17.2 99.00 99.00 99.00 999 1034.8 999.0  25.2 999.0 99.0 99.00
2008 01 02 19 50  17 12.3 16.0 99.00 99.00 99.00 999 1034.1  18.9  25.2 999.0 99.0 99.00
2008 01 02 20 50   7 13.8 17.2 99.00 99.00 99.00 999 1034.1  17.4  25.2 999.0 99.0 99.00
2008 01 02 21 50   7 13.3 16.4 99.00 99.00 99.00 999 1034.0 999.0  25.2 999.0 99.0 99.00
2008 01 02 22 50  19 14.2 18.3 99.00 99.00 99.00 999 1034.2  18.0  25.2 999.0 99.0 99.00
2008 01 02 23 50  22 13.7 16.8 99.00 99.00 99.00 999 1034.7  17.7  25.1 999.0 99.0 99.00
2008 01 03 00 50  26 15.0 17.5 99.00 99.00 99.00 999 1034.7  18.2  25.1 999.0 99.0 99.00
2008 01 03 01 50   8 10.6 13.3 99.00 99.00 99.00 999 1036.1  17.1  25.1 999.0 99.0 99.00
2008 01 03 02 50  12 12.2 14.7 99.00 99.00 99.00 999 1036.5  17.2  25.1 999.0 99.0 99.00
2008 01 03 03 50  27 11.4 13.8 99.00 99.00 99.00 999 1036.3  18.0  25.2 999.0 99.0 99.00
2008 01 03 04 50  29  8.9 12.6 99.00 99.00 99.00 999 1036.0  17.9  25.2 999.0 99.0 99.00
2008 01 03 05 50  28  9.9 12.6 99.00 99.00 99.00 999 1035.7  17.5  25.2 999.0 99.0 99.00
2008 01 03 06 50  27  9.9 12.5 99.00 99.00 99.00 999 1035.2  17.3  25.1 999.0 99.0 99.00
2008 01 03 07 50  34  7.8  9.9 99.00 99.00 99.00 999 1034.6  16.8  25.1 999.0 99.0 99.00
2008 01 03 08 50  18  9.5 11.5 99.00 99.00 99.00 999 1033.8  17.8  25.1 999.0 99.0 99.00
2008 01 03 09 50  30  8.5 11.5 99.00 99.00 99.00 999 1033.6  17.6  25.1 999.0 99.0 99.00
2008 01 03 10 50  17  9.0 11.9 99.00 99.00 99.00 999 1033.3  17.6  25.1 999.0 99.0 99.00
2008 01 03 11 50  22  8.2 11.0 99.00 99.00 99.00 999 1033.4  17.8  25.0 999.0 99.0 99.00
2008 01 03 12 50  19  9.7 11.9 99.00 99.00 99.00 999 1033.5  17.9  25.0 999.0 99.0 99.00
2008 01 03 13 50  35  7.3  9.5 99.00 99.00 99.00 999 1034.2  18.0  25.0 999.0 99.0 99.00
2008 01 03 14 50  28  7.6  9.8 99.00 99.00 99.00 999 1034.6  18.4  25.0 999.0 99.0 99.00
2008 01 03 15 50  38  6.2 10.2 99.00 99.00 99.00 999 1035.0  18.1  25.0 999.0 99.0 99.00
2008 01 03 16 50  20  6.6  9.1 99.00 99.00 99.00 999 1034.6  18.9  25.1 999.0 99.0 99.00
2008 01 03 17 50  29  8.4 10.6 99.00 99.00 99.00 999 1033.7  19.4  25.1 999.0 99.0 99.00
2008 01 03 18 50  25  7.4  9.7 99.00 99.00 99.00 999 1032.5  19.3  25.1 999.0 99.0 99.00
2008 01 03 19 50  35  8.2 10.8 99.00 99.00 99.00 999 1031.2  19.8  25.1 999.0 99.0 99.00
2008 01 03 20 50  36 11.7 13.7 99.00 99.00 99.00 999 1029.8  19.7  25.1 999.0 99.0 99.00
2008 01 03 21 50  46 10.7 13.2 99.00 99.00 99.00 999 1030.0  19.0  25.0 999.0 99.0 99.00
2008 01 03 22 50  51  9.1 11.1 99.00 99.00 99.00 999 1030.2  19.4  25.0 999.0 99.0 99.00
2008 01 03 23 50  58  9.5 11.6 99.00 99.00 99.00 999 1029.9  20.1  25.0 999.0 99.0 99.00
2008 01 04 00 50  57  9.7 12.0 99.00 99.00 99.00 999 1030.0  19.9  25.0 999.0 99.0 99.00
2008 01 04 01 50  60  8.7 10.5 99.00 99.00 99.00 999 1030.2  20.1  25.0 999.0 99.0 99.00
2008 01 04 02 50  62  8.1 10.0 99.00 99.00 99.00 999 1030.6  20.4  25.0 999.0 99.0 99.00
2008 01 04 03 50  69  8.2  9.8 99.00 99.00 99.00 999 1030.5  20.5  25.0 999.0 99.0 99.00
2008 01 04 04 50  71  7.6  8.6 99.00 99.00 99.00 999 1030.0  20.2  24.9 999.0 99.0 99.00
2008 01 04 05 50  69  6.9  8.6 99.00 99.00 99.00 999 1029.4  20.9  24.9 999.0 99.0 99.00
2008 01 04 06 50  90  6.7  8.0 99.00 99.00 99.00 999 1029.0  20.3  24.9 999.0 99.0 99.00
2008 01 04 07 50  91  7.5  9.0 99.00 99.00 99.00 999 1028.1  20.8  24.9 999.0 99.0 99.00
2008 01 04 08 50  83  7.9  9.8 99.00 99.00 99.00 999 1027.2  20.8  24.9 999.0 99.0 99.00
2008 01 04 09 50  88  7.4  9.1 99.00 99.00 99.00 999 1026.5  21.0  24.9 999.0 99.0 99.00
2008 01 04 10 50  93  8.7 10.3 99.00 99.00 99.00 999 1026.2  21.1  24.9 999.0 99.0 99.00
2008 01 04 11 50  93  8.4  9.9 99.00 99.00 99.00 999 1026.2  21.1  24.9 999.0 99.0 99.00
2008 01 04 12 50  96  7.9  9.4 99.00 99.00 99.00 999 1026.7  21.2  24.9 999.0 99.0 99.00
2008 01 04 13 50 103  7.3  8.9 99.00 99.00 99.00 999 1027.1  21.7  24.9 999.0 99.0 99.00
2008 01 04 14 50 108  8.6 11.0 99.00 99.00 99.00 999 1027.6  22.2  25.0 999.0 99.0 99.00
2008 01 04 15 50 118 10.9 12.6 99.00 99.00 99.00 999 1027.9  20.8  25.0 999.0 99.0 99.00
2008 01 04 16 50 111  7.5  9.0 99.00 99.00 99.00 999 1027.9  21.1  25.0 999.0 99.0 99.00
2008 01 04 17 50  84  6.8  8.2 99.00 99.00 99.00 999 1026.9  21.5  25.1 999.0 99.0 99.00
2008 01 04 18 50  92  5.5  7.0 99.00 99.00 99.00 999 1025.6  21.6  25.1 999.0 99.0 99.00
2008 01 04 19 50  89  6.0  7.7 99.00 99.00 99.00 999 1024.6  20.3  25.1 999.0 99.0 99.00
2008 01 04 20 50 103  8.6 10.6 99.00 99.00 99.00 999 1023.8  22.5  25.1 999.0 99.0 99.00
2008 01 04 21 50 115  9.2 11.1 99.00 99.00 99.00 999 1023.4  22.7  25.1 999.0 99.0 99.00
2008 01 04 22 50 113  8.7 10.6 99.00 99.00 99.00 999 1023.8  22.7  25.1 999.0 99.0 99.00
2008 01 04 23 50 105  9.2 10.7 99.00 99.00 99.00 999 1023.9  22.9  25.1 999.0 99.0 99.00
2008 01 05 00 50 103  9.6 11.6 99.00 99.00 99.00 999 1024.0  23.0  25.1 999.0 99.0 99.00
2008 01 05 01 50 120 10.2 11.8 99.00 99.00 99.00 999 1024.3  22.9  25.1 999.0 99.0 99.00
2008 01 05 02 50 109  9.0 11.1 99.00 99.00 99.00 999 1024.8  22.8  25.1 999.0 99.0 99.00
2008 01 05 03 50 125  8.1  9.8 99.00 99.00 99.00 999 1024.7  22.8  25.1 999.0 99.0 99.00
2008 01 05 04 50 127  8.7 10.8 99.00 99.00 99.00 999 1024.7  23.2  25.1 999.0 99.0 99.00
2008 01 05 05 50 121  8.6 10.4 99.00 99.00 99.00 999 1023.8  23.1  25.1 999.0 99.0 99.00
2008 01 05 06 50 155  8.2 10.1 99.00 99.00 99.00 999 1023.3  22.8  25.1 999.0 99.0 99.00
2008 01 05 07 50 148  8.3 10.3 99.00 99.00 99.00 999 1022.7  23.3  25.1 999.0 99.0 99.00
2008 01 05 08 50 150  7.8  9.5 99.00 99.00 99.00 999 1021.9  23.2  25.0 999.0 99.0 99.00
2008 01 05 09 50 141  6.9  8.9 99.00 99.00 99.00 999 1021.7  23.1  25.0 999.0 99.0 99.00
2008 01 05 10 50 161  6.5  7.7 99.00 99.00 99.00 999 1021.6  23.3  25.0 999.0 99.0 99.00
2008 01 05 11 50 187  4.5  5.4 99.00 99.00 99.00 999 1022.0  21.9  25.0 999.0 99.0 99.00
2008 01 05 12 50 104  4.1  6.3 99.00 99.00 99.00 999 1022.3  21.9  25.0 999.0 99.0 99.00
2008 01 05 13 50 123  8.4 10.1 99.00 99.00 99.00 999 1022.9  21.0  25.0 999.0 99.0 99.00
2008 01 05 14 50  84  2.1  2.7 99.00 99.00 99.00 999 1023.2  21.4  24.9 999.0 99.0 99.00
2008 01 05 15 50 165  8.1  9.9 99.00 99.00 99.00 999 1023.0  23.7  25.0 999.0 99.0 99.00
2008 01 05 16 50 140  7.6  9.3 99.00 99.00 99.00 999 1023.0  23.3  25.0 999.0 99.0 99.00
2008 01 05 17 50 150  6.1  7.4 99.00 99.00 99.00 999 1022.7  23.9  25.0 999.0 99.0 99.00
2008 01 05 18 50 156  5.9  6.9 99.00 99.00 99.00 999 1021.4  24.5  25.0 999.0 99.0 99.00
2008 01 05 19 50 157  6.7  7.7 99.00 99.00 99.00 999 1019.8 999.0  25.1 999.0 99.0 99.00
2008 01 05 20 50 159  5.8  7.0 99.00 99.00 99.00 999 1019.1  24.7  25.1 999.0 99.0 99.00
2008 01 05 21 50 143  6.8  7.9 99.00 99.00 99.00 999 1018.5  24.6  25.1 999.0 99.0 99.00
2008 01 05 22 50 137  5.8  6.6 99.00 99.00 99.00 999 1018.8  24.5  25.1 999.0 99.0 99.00
2008 01 05 23 50 121  5.3  6.8 99.00 99.00 99.00 999 1019.5  24.0  25.1 999.0 99.0 99.00
2008 01 06 00 50 113  6.0  7.0 99.00 99.00 99.00 999 1019.7  24.0  25.0 999.0 99.0 99.00
2008 01 06 01 50 112  7.3  8.5 99.00 99.00 99.00 999 1020.4  23.9  25.0 999.0 99.0 99.00
2008 01 06 02 50 119  7.4 10.4 99.00 99.00 99.00 999 1021.0  24.0  25.0 999.0 99.0 99.00
2008 01 06 03 50 111  7.4  8.7 99.00 99.00 99.00 999 1021.4  24.0  24.9 999.0 99.0 99.00
2008 01 06 04 50 115  8.2 10.2 99.00 99.00 99.00 999 1021.2  23.9  24.9 999.0 99.0 99.00
2008 01 06 05 50 120  7.2  8.6 99.00 99.00 99.00 999 1020.7  23.8  24.9 999.0 99.0 99.00
2008 01 06 06 50 118  8.2  9.4 99.00 99.00 99.00 999 1020.2 999.0  24.8 999.0 99.0 99.00
2008 01 06 07 50 115  7.8  9.4 99.00 99.00 99.00 999 1019.8  23.9  24.8 999.0 99.0 99.00
2008 01 06 08 50 108  7.3  8.6 99.00 99.00 99.00 999 1019.1  23.9  24.8 999.0 99.0 99.00
2008 01 06 09 50 103  7.9  9.4 99.00 99.00 99.00 999 1018.6  23.8  24.8 999.0 99.0 99.00
2008 01 06 10 50  99  7.6  9.0 99.00 99.00 99.00 999 1018.7  23.9  24.8 999.0 99.0 99.00
2008 01 06 11 50 114  8.3  9.8 99.00 99.00 99.00 999 1018.9  24.1  24.8 999.0 99.0 99.00
2008 01 06 12 50 119  9.0 10.5 99.00 99.00 99.00 999 1019.2  24.2  24.8 999.0 99.0 99.00
2008 01 06 13 50 112  8.9 10.0 99.00 99.00 99.00 999 1019.6  24.2  24.9 999.0 99.0 99.00
2008 01 06 14 50 125  9.5 10.9 99.00 99.00 99.00 999 1020.1  24.4  24.9 999.0 99.0 99.00
2008 01 06 15 50 132 10.2 11.2 99.00 99.00 99.00 999 1020.2  25.0  24.9 999.0 99.0 99.00
2008 01 06 16 50 129  9.8 11.6 99.00 99.00 99.00 999 1020.2  24.8  25.0 999.0 99.0 99.00
2008 01 06 17 50 131 10.4 12.2 99.00 99.00 99.00 999 1019.4  24.6  25.0 999.0 99.0 99.00
2008 01 06 18 50 137  9.5 11.1 99.00 99.00 99.00 999 1018.5  24.6  25.1 999.0 99.0 99.00
2008 01 06 19 50 140  8.8 10.6 99.00 99.00 99.00 999 1017.7  24.7  25.1 999.0 99.0 99.00
2008 01 06 20 50 147  9.2 10.6 99.00 99.00 99.00 999 1016.8  24.4  25.1 999.0 99.0 99.00
2008 01 06 21 50 138  9.2 10.6 99.00 99.00 99.00 999 1016.6  24.4  25.1 999.0 99.0 99.00
2008 01 06 22 50 139  9.5 11.2 99.00 99.00 99.00 999 1016.4  24.3  25.1 999.0 99.0 99.00
2008 01 06 23 50 134  8.6 10.0 99.00 99.00 99.00 999 1016.7  24.3  25.0 999.0 99.0 99.00
2008 01 07 00 50 128  9.0 10.2 99.00 99.00 99.00 999 1017.0  24.4  25.0 999.0 99.0 99.00
2008 01 07 01 50 122  9.5 10.9 99.00 99.00 99.00 999 1017.3  24.3  25.0 999.0 99.0 99.00
2008 01 07 02 50 118  9.4 10.7 99.00 99.00 99.00 999 1017.8  24.2  25.0 999.0 99.0 99.00
2008 01 07 03 50 117  9.7 11.2 99.00 99.00 99.00 999 1017.8  24.3  25.0 999.0 99.0 99.00
2008 01 07 04 50 110  8.9 10.2 99.00 99.00 99.00 999 1017.4  24.5  25.0 999.0 99.0 99.00
2008 01 07 05 50 106 10.2 12.7 99.00 99.00 99.00 999 1016.9  24.4  25.0 999.0 99.0 99.00
2008 01 07 06 50 106 10.0 12.0 99.00 99.00 99.00 999 1016.7  24.3  25.0 999.0 99.0 99.00
2008 01 07 07 50 111 10.4 12.2 99.00 99.00 99.00 999 1016.3  24.1  24.9 999.0 99.0 99.00
2008 01 07 08 50 117  9.9 12.0 99.00 99.00 99.00 999 1015.6  24.1  24.9 999.0 99.0 99.00
2008 01 07 09 50 118  9.2 11.1 99.00 99.00 99.00 999 1015.4  24.2  24.9 999.0 99.0 99.00
2008 01 07 10 50 112 10.3 11.5 99.00 99.00 99.00 999 1015.3  24.3  24.9 999.0 99.0 99.00
2008 01 07 11 50 115  9.0 10.3 99.00 99.00 99.00 999 1015.7  24.2  24.9 999.0 99.0 99.00
2008 01 07 12 50 122  7.8  9.3 99.00 99.00 99.00 999 1016.5 999.0  24.9 999.0 99.0 99.00
2008 01 07 13 50 126  7.3  8.5 99.00 99.00 99.00 999 1017.2  24.7  24.9 999.0 99.0 99.00
