#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 02 03 50  96  6.7  7.7  0.65  5.00  3.68  96 1012.1  27.9  28.3  25.5 99.0 99.00
2010 06 02 04 50 114  6.4  7.3  0.68  5.00  3.63  78 1011.6  27.8  28.3  25.2 99.0 99.00
2010 06 02 05 50 127  6.8  7.8  0.69  4.17  3.56 999 1011.1  27.7  28.2  25.2 99.0 99.00
2010 06 02 06 50 130  6.2  7.3  0.68  3.70  3.53 999 1010.3  27.7  28.1  25.4 99.0 99.00
2010 06 02 07 50 128  6.0  6.9  0.68  3.70  3.52 999 1009.5  27.6  28.1  25.2 99.0 99.00
2010 06 02 08 50 131  7.4  8.6  0.70  4.35  3.55 999 1008.7  27.7  28.0  25.2 99.0 99.00
2010 06 02 09 50 125  7.2  8.3  0.74  3.85  3.46 999 1009.0  27.8  28.0  25.1 99.0 99.00
2010 06 02 10 50 125  6.5  7.6  0.77  4.17  3.57 999 1009.3  27.8  28.1  25.1 99.0 99.00
2010 06 02 11 50 122  5.4  6.0  0.80  4.00  3.67 999 1009.6  27.8  28.0  25.1 99.0 99.00
2010 06 02 12 50 116  4.6  5.4  0.79  4.76  3.73 999 1010.1  27.9  28.0  25.5 99.0 99.00
2010 06 02 13 50 117  5.2  6.0  0.76  4.55  3.76 999 1010.0  28.0  28.1  25.6 99.0 99.00
2010 06 02 14 50 114  5.7  6.5  0.73  4.55  3.69 999 1010.3  28.0  28.1  25.7 99.0 99.00
2010 06 02 15 50 121  6.1  6.8  0.74  4.35  3.63 999 1010.1  28.1  28.3  25.8 99.0 99.00
2010 06 02 16 50 122  5.1  5.9  0.79  4.55  3.64 999 1010.2  28.3  28.4  26.0 99.0 99.00
2010 06 02 17 50 125  5.3  6.0  0.70  4.35  3.68 999 1009.9  28.3  28.6  26.0 99.0 99.00
2010 06 02 18 50 120  4.0  4.6  0.69  5.00  3.73  86 1009.6  28.5  28.7  25.9 99.0 99.00
2010 06 02 19 50 125  4.3  4.9  0.66  5.00  3.89  89 1008.8  28.7  28.9  26.1 99.0 99.00
2010 06 02 20 50 131  4.8  5.4  0.65  5.00  4.00  81 1008.2  28.7  28.9  26.1 99.0 99.00
2010 06 02 21 50 140  4.9  5.7  0.67  5.26  4.00  80 1007.3  28.8  29.0  26.6 99.0 99.00
2010 06 02 22 50 137  5.9  6.7  0.65  5.00  3.89  97 1006.6  28.7  28.9  26.7 99.0 99.00
2010 06 02 23 50 129  6.5  7.4  0.67  5.26  3.87  90 1006.3  28.5  28.6  26.8 99.0 99.00
2010 06 03 00 50 127  8.0  9.2  0.74  5.26  3.91  85 1005.8  28.4  28.5  26.8 99.0 99.00
2010 06 03 01 50 133  7.6  8.6  0.79  5.56  3.78  94 1006.3  28.3  28.4  26.7 99.0 99.00
2010 06 03 02 50 137  6.4  7.3  0.80  4.76  3.82 999 1006.9  28.3  28.4  26.7 99.0 99.00
2010 06 03 03 50 138  6.3  7.1  0.77  5.26  4.00  96 1007.6  28.3  28.3  26.5 99.0 99.00
2010 06 03 04 50 135  4.8  5.6  0.78  5.56  3.90  88 1007.5  28.2  28.3  26.4 99.0 99.00
2010 06 03 05 50 137  4.4  5.0  0.78  5.56  4.07  86 1006.7  28.0  28.3  26.5 99.0 99.00
2010 06 03 06 50  96  3.1  4.0  0.72  5.56  4.06  95 1006.7  27.9  28.3  26.6 99.0 99.00
2010 06 03 07 50 108  6.2  7.4  0.69  4.76  4.12 999 1005.8  27.8  28.3  26.3 99.0 99.00
2010 06 03 08 50 110  7.5  8.6  0.70  5.00  3.88  97 1005.8  28.0  28.3  26.1 99.0 99.00
2010 06 03 09 50 101  7.8  8.9  0.73  5.00  3.74 106 1006.5  28.1  28.3  26.1 99.0 99.00
2010 06 03 10 50 104  7.8  8.7  0.79  5.00  3.66 113 1007.2  28.1  28.3  25.6 99.0 99.00
