#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 04 23 50 311  4.0  4.8  1.09 12.90  8.04 223 1017.5  14.5  14.3 999.0 99.0 99.00
2010 01 05 00 50 322  5.7  6.6  1.08 12.90  7.43 244 1017.4  14.2  14.5 999.0 99.0 99.00
2010 01 05 01 50 326  6.5  7.7  1.05 13.79  6.57 233 1017.4  12.7  14.4 999.0 99.0 99.00
2010 01 05 02 50 323  5.5  6.5  1.21 10.00  6.20 289 1017.6  14.0  14.4 999.0 99.0 99.00
2010 01 05 03 50 314  5.7  6.7  1.08 12.12  5.90 228 1017.9  14.1  14.3 999.0 99.0 99.00
2010 01 05 04 50 313  5.1  6.1  1.01 12.12  6.06 265 1018.0  14.2  14.4 999.0 99.0 99.00
2010 01 05 05 50 301  5.6  6.9  1.00 17.39  6.10 280 1018.2  14.1  14.3 999.0 99.0 99.00
2010 01 05 06 50 310  4.7  5.5  1.01 12.12  6.09 277 1018.1  14.0  14.2 999.0 99.0 99.00
2010 01 05 07 50 294  5.9  6.9  1.17 17.39  7.10 298 1018.0  14.1  14.0 999.0 99.0 99.00
2010 01 05 08 50 316  6.5  7.4  1.16 17.39  6.72 299 1017.9  14.0  13.9 999.0 99.0 99.00
2010 01 05 09 50 322  7.0  8.2  1.13 16.00  6.03 290 1017.8  13.9  13.8 999.0 99.0 99.00
2010 01 05 10 50 318  7.2  8.5  1.31 16.00  5.73 326 1018.0  13.7  14.1 999.0 99.0 99.00
2010 01 05 11 50 329  6.2  7.3  1.32 16.00  6.00 299 1017.6  13.8  14.3 999.0 99.0 99.00
2010 01 05 12 50 315  7.7  9.2  1.32 16.00  6.14 299 1017.5  13.8  14.3 999.0 99.0 99.00
2010 01 05 13 50 317  7.4  9.2  1.41 16.00  6.07 329 1018.1  12.7  14.3 999.0 99.0 99.00
2010 01 05 14 50 323  6.0  6.9  1.48 16.00  6.54 300 1018.2  13.2  14.3 999.0 99.0 99.00
2010 01 05 15 50 318  4.6  5.5  1.31 16.00  5.81 298 1018.3  13.5  14.3 999.0 99.0 99.00
2010 01 05 16 50 303  7.2  8.2  1.51 16.00  6.79 292 1019.1  13.9  14.3 999.0 99.0 99.00
2010 01 05 17 50 325  5.4  7.0  1.71 14.81  7.37 292 1019.5  14.0  14.4 999.0 99.0 99.00
2010 01 05 18 50 312  5.7  7.2  1.47 14.81  6.57 281 1019.4  14.1  14.4 999.0 99.0 99.00
2010 01 05 19 50 313  7.2  8.8  1.51 14.81  6.93 290 1018.7  13.7  14.4 999.0 99.0 99.00
2010 01 05 20 50 308  7.0  8.6  1.46 14.81  6.23 307 1017.6  13.7  14.5 999.0 99.0 99.00
2010 01 05 21 50 305  7.4  8.5  1.42 14.81  6.10 284 1017.0  13.8  14.5 999.0 99.0 99.00
2010 01 05 22 50 310  5.5  7.1  1.59 14.81  6.93 293 1016.9  14.0  14.5 999.0 99.0 99.00
2010 01 05 23 50 302  5.6  6.7  1.38 14.81  6.83 296 1016.5  14.0  14.5 999.0 99.0 99.00
2010 01 06 00 50 303  6.6  7.9  1.28 14.81  6.41 261 1016.7  14.1  14.4 999.0 99.0 99.00
2010 01 06 01 50 303  6.5  7.7  1.17 14.81  6.04 312 1017.0  14.1  14.4 999.0 99.0 99.00
2010 01 06 02 50 302  6.5  7.9  1.27 14.81  6.34 317 1017.3  14.1  14.4 999.0 99.0 99.00
2010 01 06 03 50 305  6.2  7.4  1.12 14.81  5.91 301 1017.6  14.1  14.4 999.0 99.0 99.00
2010 01 06 04 50 311  8.0  9.2  1.32 14.81  5.68 289 1017.4  14.4  14.4 999.0 99.0 99.00
2010 01 06 05 50 315  7.9  9.3  1.08 14.81  5.29 303 1017.5  14.5  14.4 999.0 99.0 99.00
2010 01 06 06 50 323  7.1  8.4  1.22 14.81  5.51 273 1017.2  14.5  14.4 999.0 99.0 99.00
2010 01 06 07 50 310  3.5  4.4  1.26 14.81  5.34 264 1016.7  14.4  14.3 999.0 99.0 99.00
