#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 07 01 50 323  8.3  9.9  2.33 14.81  7.24 279 1022.2  11.8  11.9 999.0 99.0 99.00
2009 01 07 02 50 321  7.7  9.0  2.72 16.00  7.50 299 1022.7  11.9  11.9 999.0 99.0 99.00
2009 01 07 03 50 326  6.9  8.4  2.80 14.81  7.74 287 1023.0  11.9  11.8 999.0 99.0 99.00
2009 01 07 04 50 309  8.1  9.4  2.45 14.81  7.33 293 1023.1  11.7  11.8 999.0 99.0 99.00
2009 01 07 05 50 314  8.2  9.5  2.38 14.81  7.66 284 1023.2  11.8  11.8 999.0 99.0 99.00
2009 01 07 06 50 313  8.8 10.4  2.53 14.81  7.54 302 1023.1  11.5  11.8 999.0 99.0 99.00
2009 01 07 07 50 316  7.6  9.2  2.44 12.90  7.29 278 1022.7  11.7  11.8 999.0 99.0 99.00
2009 01 07 08 50 312  6.4  8.4  2.34 13.79  7.36 279 1022.6  11.7  11.8 999.0 99.0 99.00
2009 01 07 09 50 340  5.9  7.0  2.36 14.81  7.63 289 1022.4  12.2  11.8 999.0 99.0 99.00
2009 01 07 10 50  25  3.3  4.6  2.53 14.81  8.18 285 1022.3  11.7  11.8 999.0 99.0 99.00
2009 01 07 11 50  41  2.4  3.3  2.26 14.81  7.74 281 1021.2  11.5  11.8 999.0 99.0 99.00
2009 01 07 12 50   4  2.3  3.5  2.39 14.81  8.11 281 1021.0  10.9  11.8 999.0 99.0 99.00
2009 01 07 13 50   3  2.6  3.3  2.35 13.79  8.09 283 1021.2  11.3  11.8 999.0 99.0 99.00
2009 01 07 14 50 352  4.7  5.5  2.24 12.90  7.74 300 1021.6  11.8  11.8 999.0 99.0 99.00
2009 01 07 15 50  63  1.2  2.3 99.00 12.90  8.04 280 1022.4  11.5  11.8 999.0 99.0 99.00
2009 01 07 16 50 352  0.8  1.5  2.33 14.81  8.23 299 1022.7  12.1  11.8 999.0 99.0 99.00
2009 01 07 17 50 180  0.1  0.4  2.41 13.79  8.32 291 1023.1  12.7  12.0 999.0 99.0 99.00
2009 01 07 18 50 259  2.3  3.3  2.47 13.79  8.68 281 1023.1  12.1  12.1 999.0 99.0 99.00
2009 01 07 19 50 288  2.0  3.2  2.63 13.79  9.33 288 1022.4  12.2  12.2 999.0 99.0 99.00
2009 01 07 20 50 297  1.6  2.4  2.48 14.81  9.49 284 1021.4  12.3  12.6 999.0 99.0 99.00
2009 01 07 21 50 326  3.0  4.1  1.97 12.12  8.56 294 1020.9  12.5  12.5 999.0 99.0 99.00
2009 01 07 22 50 322  4.2  5.4  2.63 12.90  9.72 295 1020.4  12.1  12.5 999.0 99.0 99.00
2009 01 07 23 50 307  5.0  6.1  2.44 13.79  9.36 294 1020.2  11.9  12.4 999.0 99.0 99.00
2009 01 08 00 50 313  5.9  7.0  2.40 13.79  8.89 293 1019.8  11.7  12.3 999.0 99.0 99.00
2009 01 08 01 50 317  6.3  7.3  2.40 13.79  8.76 288 1019.4  11.6  12.6 999.0 99.0 99.00
2009 01 08 02 50 319  4.9  6.0  2.03 13.79  7.90 292 1019.2  11.7  12.6 999.0 99.0 99.00
2009 01 08 03 50 308  4.6  5.7  2.05 13.79  8.26 283 1018.8  11.8  12.5 999.0 99.0 99.00
2009 01 08 04 50 309  3.8  5.3  1.97 12.90  7.83 290 1018.5  12.1  12.5 999.0 99.0 99.00
2009 01 08 05 50 122  0.3  1.3  2.15 13.79  8.09 280 1018.8  12.2  12.5 999.0 99.0 99.00
2009 01 08 06 50  68  2.6  3.8  2.24 12.90  8.27 293 1018.9  11.1  12.5 999.0 99.0 99.00
2009 01 08 07 50 116  3.6  5.1  2.21 13.79  8.41 280 1018.5  10.4  12.5 999.0 99.0 99.00
2009 01 08 08 50 139  1.5  2.4  2.28 13.79  8.27 288 1018.6   9.9  12.5 999.0 99.0 99.00
2009 01 08 09 50  71  1.1  2.5  2.39 13.79  8.98 297 1018.6   9.7  12.5 999.0 99.0 99.00
2009 01 08 10 50 333  2.4  4.7  2.10 11.43  8.28 292 1018.6   9.8  12.6 999.0 99.0 99.00
2009 01 08 11 50 314  3.4  6.2  2.25 13.79  8.58 290 1018.7   9.8  12.6 999.0 99.0 99.00
2009 01 08 12 50 322  5.6  6.9  1.95 12.12  8.15 292 1018.5  10.0  12.5 999.0 99.0 99.00
2009 01 08 13 50 339  5.7  7.5  2.03 13.79  8.09 288 1018.6  10.5  12.5 999.0 99.0 99.00
